life_zone,band,rank,complex_id,name,composite,top3_share,volume,crash_rel,lead,explain
Z28185-동춘동,74,3,193,송도파크자이,0.45,1.0,4.5833,0.0,0.1833,0.8399
Z28185-송도동,74,1,246,송도더샵센트럴시티아파트,0.75,0.8833,17.0833,0.0049,0.0156,0.9633
Z28185-송도동,74,2,247,송도글로벌파크베르디움,0.6667,0.9667,6.0,0.0,0.0417,0.9638
Z28185-송도동,74,3,252,송도에듀포레 푸르지오아파트,0.6333,0.0167,14.25,-0.0009,0.0901,0.9709
Z28200-만수동,74,1,361,포레시안 아파트,0.7,0.9818,3.9583,-0.0142,0.1477,0.8854
Z28200-만수동,74,2,384,만수주공2단지아파트,0.65,0.9455,3.75,-0.0136,0.1187,0.932
Z28200-만수동,74,3,385,만수 주공4단지 아파트,0.55,0.7273,2.625,0.0,0.107,0.9383
Z28200-논현동,74,1,395,서창센트럴푸르지오아파트,0.85,1.0,14.4167,0.0257,0.1927,0.9314
Z28200-논현동,74,2,425,논현푸르지오 더퍼스트,0.65,0.75,8.125,0.0,0.043,0.9476
Z28200-논현동,74,3,409,서창센트라스아파트,0.5,0.9833,3.4583,-0.0478,0.0331,0.9656
Z28237-부평동,74,1,597,부개역코오롱하늘채아파트,0.64,0.92,4.4583,-0.0073,0.0816,0.9667
Z28237-부평동,74,2,598,부평코오롱하늘채아파트,0.64,0.94,3.7083,0.0073,0.3276,0.7712
Z28237-부평동,74,3,472,부평역 화성파크드림,0.56,0.9,6.1667,-0.0644,0.4455,0.6771
Z28237-산곡동,74,1,527,산곡2차현대,0.7523,0.7833,6.5417,-0.0437,0.0617,0.9029
Z28237-산곡동,74,2,519,부평현대1단지,0.675,0.5167,8.5833,-0.0078,0.2474,0.8401
Z28237-산곡동,74,3,522,부평 경남1차 아파트,0.575,0.0167,2.7917,0.1631,0.0476,0.8556
Z28245-작전동,74,1,679,계산은행마을아주아파트,0.7899,0.9,8.5833,-0.0571,0.1133,0.9317
Z28245-작전동,74,2,628,e편한세상 계양 더프리미어아파트,0.6591,0.7167,4.25,,0.3873,-0.0836
Z28245-작전동,74,3,663,계산극동아파트,0.5838,0.4,1.625,0.0035,0.2545,0.6246
Z28177-학익동,74,1,43,힐스테이트학익아파트,0.7145,0.8333,9.4167,-0.0066,-0.0599,0.9393
Z28177-학익동,74,2,12,용현엘크루윈드포레,0.7109,1.0,5.7917,-0.0259,0.2626,0.8895
Z28177-학익동,74,3,34,용현 대우 아파트,0.6509,0.0833,1.9167,0.164,0.1483,0.8977
Z28155-중산동,74,1,822,e편한세상 영종국제도시 오션하임,0.8667,1.0,9.9583,0.0291,0.0239,0.9866
Z28155-중산동,74,2,820,영종국제도시 화성파크드림,0.5333,0.4035,10.2083,-0.0291,-0.0548,0.9628
Z28155-중산동,74,3,816,호반써밋스카이센트럴,0.3333,0.7368,4.8333,0.2485,-0.3267,0.7129
Z28275-가정동,74,1,916,루원 호반베르디움 더센트럴아파트,0.7667,0.9833,17.3333,0.0488,-0.0327,0.9389
Z28275-가정동,74,2,914,루원제일풍경채아파트,0.64,0.3667,9.75,-0.0116,0.0781,0.9699
Z28275-가정동,74,3,928,루원시티대성베르힐,0.58,0.7833,4.8333,-0.0037,0.0605,0.9517
Z28275-청라동,74,1,967,청라모아미래도아파트,1.0,0.9615,9.5417,0.0216,0.0822,0.9622
Z28275-청라동,74,2,966,청라제일풍경채2차에듀앤파크,0.5333,0.9615,4.5833,-0.0088,0.0363,0.8628
Z28275-청라동,74,3,962,청라호수공원 한신더휴아파트,0.3333,0.9615,3.9583,0.0088,-0.0898,0.7143
Z28290-마전동,74,1,1025,검단1차피오레,0.7333,0.9333,1.5417,-0.0368,0.0139,0.9263
Z28290-마전동,74,2,1015,마전 금호어울림,0.5333,0.8,0.8333,0.0368,0.0717,0.8935
Z28290-마전동,74,3,1018,마전대주파크빌,0.4,0.8333,0.75,-0.0717,-0.042,0.9287
Z28290-당하동,74,1,1088,검단호반써밋1차,0.75,0.75,14.5,,0.6689,0.5843
Z28290-당하동,74,2,1087,검단 금호어울림 센트럴,0.6364,0.6667,18.8333,,-0.0426,0.7379
Z28290-당하동,74,3,1086,검단푸르지오더베뉴,0.626,0.8333,5.6667,0.3004,0.2443,0.11
Z11440-공덕동,74,1,2651,마포삼성,0.7667,0.9808,5.4583,0.0,0.1371,0.9047
Z11440-공덕동,74,2,2654,마포한화오벨리스크,0.4667,0.4038,7.125,0.0519,-0.173,0.5527
Z11440-공덕동,74,3,2650,도화현대,0.4667,0.8077,3.5417,-0.0499,0.0711,0.9143
Z11590-상도동,74,1,3593,명수대현대아파트,0.75,1.0,4.3333,,0.1796,0.6751
Z11590-상도동,74,2,3553,상도파크자이 아파트,0.5,1.0,3.9167,,-0.1513,0.7184
Z11590-상도동,74,3,3550,상도역롯데캐슬파크엘,0.3,1.0,5.125,0.0,-0.2631,0.5722
Z11200-행당동,74,1,1357,응봉대림1차,0.82,0.9123,5.4583,0.0599,0.1115,0.8833
Z11200-행당동,74,2,1397,옥수현대,0.76,0.8947,5.5833,-0.0129,0.0893,0.904
Z11200-행당동,74,3,1837,보문파크뷰자이아파트,0.68,0.0175,9.1667,0.0831,-0.0122,0.8186
Z11260-면목동,74,1,1679,면목마젤란21,0.7333,0.8857,1.9167,0.1043,0.1454,0.8576
Z11260-면목동,74,2,1677,한양수자인사가정파크아파트,0.5417,0.8857,4.9167,,-0.0855,0.6451
Z11260-면목동,74,3,1674,쌍용더플래티넘용마산,0.375,0.7714,2.3333,0.0,,0.6566
Z11215-자양동,74,1,1469,극동2차아파트,0.6571,0.7708,3.4583,0.0121,0.1058,0.8876
Z11215-자양동,74,2,1503,자양우성1차,0.5714,0.0625,6.2083,-0.0043,-0.0331,0.9363
Z11215-자양동,74,3,4229,잠실올림픽공원아이파크,0.5714,1.0,4.4167,-0.0338,0.1285,0.7059
Z11230-답십리동,74,1,1586,청계한신휴플러스,0.7,1.0,4.7083,0.0615,0.0857,0.9202
Z11230-답십리동,74,2,1580,래미안미드카운티,0.4,1.0,1.5,0.0,-0.0492,0.9257
Z11230-답십리동,74,3,1584,답십리동서울한양,0.4,1.0,7.7083,-0.0218,-0.1182,0.9228
Z11350-공릉동,74,1,2171,태릉해링턴플레이스,0.68,0.9273,8.75,-0.0107,-0.0225,0.9747
Z11350-공릉동,74,2,2211,하계청구,0.64,0.5091,4.9167,0.0807,0.0159,0.9106
Z11350-공릉동,74,3,2212,하계미성,0.48,0.4364,5.2083,0.0107,-0.1349,0.9352
Z11350-상계동,74,1,2329,중계건영2차,0.7495,0.6167,5.2917,-0.0109,0.065,0.9441
Z11350-상계동,74,2,2050,방학삼익세라믹,0.6978,0.0833,5.9167,0.0345,0.0113,0.9241
Z11350-상계동,74,3,2284,상계양우아파트,0.6286,0.3333,2.5833,0.0547,0.0339,0.894
Z11410-홍제동,74,1,2549,홍제현대아파트,0.8,0.7255,5.2917,0.0498,-0.0174,0.8915
Z11410-홍제동,74,2,2604,DMC에코자이,0.7533,0.9412,4.625,0.0012,-0.0281,0.9267
Z11410-홍제동,74,3,2739,건영월드컵,0.46,0.3333,2.5,0.0129,-0.1021,0.8461
Z11440-상암동,74,1,6830,DMC호반베르디움더포레4단지,0.8667,1.0,12.6667,0.0405,0.028,0.984
Z11440-상암동,74,2,6831,DMC 리슈빌더포레스트아파트,0.4667,0.9167,11.375,-0.0276,0.0206,0.9922
Z11440-상암동,74,3,6828,DMC호반베르디움 더포레3단지,0.3333,1.0,11.5417,-0.0298,-0.0053,0.9778
Z11380-진관동,74,1,6689,지축역센트럴푸르지오,0.6,1.0,3.6667,0.0551,0.2078,0.7041
Z11380-진관동,74,2,6686,지축역중흥S클래스 북한산파크뷰,0.5,1.0,5.125,,0.0565,0.9579
Z11380-진관동,74,3,6687,지축역 한림풀에버,0.4,1.0,12.75,-0.0551,-0.0533,0.7984
Z11530-구로동,74,1,3182,구로삼성래미안,0.8381,0.9833,11.125,0.028,0.1124,0.8623
Z11530-구로동,74,2,6052,광명아크포레자이위브아파트,0.8056,0.75,14.75,,0.1103,0.8675
Z11530-구로동,74,3,3237,개봉 푸르지오,0.7079,0.9333,6.2917,-0.0126,0.069,0.9537
Z11530-항동,74,1,5991,옥길호반베르디움아파트,0.8194,0.3833,9.0833,0.0374,0.0438,0.9835
Z11530-항동,74,2,3291,항동 한양수자인 에듀힐즈,0.7111,0.8833,4.9583,0.0667,-0.0101,0.973
Z11530-항동,74,3,5989,옥길센트리뷰,0.6611,0.15,9.5,0.0226,0.1202,0.889
Z41210-소하동,74,1,3316,금천롯데캐슬골드파크1차아파트,0.7222,0.7167,5.125,,0.2085,0.8454
Z41210-소하동,74,2,6081,철산주공13단지,0.7139,0.9333,17.0833,-0.0266,0.1774,0.8491
Z41210-소하동,74,3,6084,철산주공12단지,0.6333,0.45,14.9167,0.0,0.1253,0.8118
Z11560-신길동,74,1,3358,영등포푸르지오,0.675,1.0,32.875,-0.0613,0.0049,0.9347
Z11560-신길동,74,2,3405,당산한양,0.6,0.3455,3.25,-0.0491,0.088,0.8442
Z11560-신길동,74,3,3364,아크로타워스퀘어,0.575,0.7091,2.2083,0.0406,0.1511,0.6147
Z11650-서초동,74,1,3944,롯데캐슬클래식,0.8,0.9123,4.0,0.0033,0.0991,0.9081
Z11650-서초동,74,2,3959,서초삼풍,0.7,0.9825,11.125,-0.038,0.0981,0.8502
Z11650-서초동,74,3,3810,양재우성,0.4,0.7719,5.3333,-0.034,-0.1726,0.8325
Z11650-잠원동,74,1,3844,아크로리버뷰 신반포,0.7,1.0,5.6667,0.0907,0.0314,0.8614
Z11650-잠원동,74,2,3891,반포현대동궁,0.5,1.0,2.1667,-0.0333,-0.025,0.8896
Z11650-잠원동,74,3,3885,반포미도2차,0.3,1.0,4.375,0.0,-0.1011,0.801
Z11680-역삼동,74,1,4015,개포주공6단지,0.7418,0.2667,4.0417,0.0419,0.064,0.9261
Z11680-역삼동,74,2,4088,은마,0.7364,0.2667,14.3333,0.0,-0.0431,0.9469
Z11680-역삼동,74,3,4016,개포주공5단지,0.7164,0.5333,5.0417,-0.0285,0.1026,0.9094
Z11710-가락동,74,1,5026,위례 래미안이편한세상,0.7403,0.3,10.8333,-0.007,-0.002,0.9499
Z11710-가락동,74,2,4251,송파삼성래미안,0.7065,0.9333,7.25,0.0083,-0.0692,0.9441
Z11710-가락동,74,3,4249,래미안송파파인탑,0.6052,0.7667,5.4583,0.007,0.0488,0.8508
Z11740-길동,74,1,4396,고덕 그라시움 아파트,0.8571,0.9655,14.25,0.0807,0.4433,0.85
Z11740-길동,74,2,4410,고덕센트럴 아이파크,0.5771,0.2759,5.5833,0.0013,0.0091,0.9179
Z11740-길동,74,3,4407,고덕자이 아파트,0.5543,0.1724,3.625,-0.0078,0.1197,0.9718
Z11740-강일동,74,1,8151,미사강변골든센트로,0.7571,0.6667,7.375,0.0531,0.1316,0.9065
Z11740-강일동,74,2,8145,미사강변푸르지오,0.6429,0.7667,6.2083,0.0908,0.0316,0.8481
Z11740-강일동,74,3,8146,미사강변 하우스디 더레이크,0.6286,0.0333,6.625,0.0636,0.0275,0.9504
Z41111-정자동,74,1,4557,꽃뫼노을마을신안아파트,0.625,0.6949,2.25,,0.0365,0.8503
Z41111-정자동,74,2,4548,정자백설마을효성,0.6167,0.6271,3.4167,-0.02,0.0942,0.899
Z41111-정자동,74,3,4664,구운삼환,0.6,0.6102,13.0417,-0.1023,-0.0348,0.9523
Z41113-금곡동,74,1,4691,호매실금호 어울림 에듀포레,0.85,1.0,10.75,0.0139,0.0191,0.9741
Z41113-금곡동,74,2,4683,호매실역 서희스타힐스,0.65,0.9123,9.9583,-0.0134,0.2696,0.9386
Z41113-금곡동,74,3,4695,극동스타클래스,0.45,0.9123,6.5833,-0.0872,0.1236,0.9039
Z41113-권선동,74,1,4720,수원아이파크시티7단지,0.74,0.9,7.7917,0.046,0.2508,0.7228
Z41113-권선동,74,2,4708,수원하늘채더퍼스트2단지,0.7222,0.3667,25.9583,,0.8283,0.5275
Z41113-권선동,74,3,4709,수원하늘채더퍼스트1단지,0.7083,0.6167,10.6667,,1.4384,-0.2726
Z41117-이의동,74,1,4908,광교더리브아파트,0.8,0.9643,6.125,0.0,0.1392,0.9723
Z41117-이의동,74,2,4901,광교에듀포레아파트,0.7,0.875,5.4583,0.0047,0.4951,0.9461
Z41117-이의동,74,3,4909,광교 더 포레스트,0.5,0.1964,24.125,0.0072,-0.3579,0.8532
Z41117-망포동,74,1,4954,힐스테이트 영통아파트,0.8,1.0,14.0417,0.0753,0.1583,0.891
Z41117-망포동,74,2,4952,영통아이파크캐슬1단지,0.6833,1.0,8.6667,0.0297,0.1638,0.919
Z41117-망포동,74,3,4953,영통아이파크캐슬2단지 아파트,0.6417,0.9333,5.8333,0.0475,0.1433,0.9359
Z41131-신흥동,74,1,5048,e편한세상금빛그랑메종1단지아파트,0.7857,0.6724,16.2083,,0.001,0.9458
Z41131-신흥동,74,2,4985,산성역 포레스티아 아파트,0.7143,1.0,64.2083,-0.0348,0.3131,0.864
Z41131-신흥동,74,3,5088,신흥역하늘채랜더스원 1단지아파트,0.6786,0.6552,20.3333,,-0.1369,0.9566
Z41135-야탑동,74,1,5228,봇들마을4단지,0.7429,0.8966,4.125,0.0021,0.0288,0.9428
Z41135-야탑동,74,2,5099,분당샛별마을우방,0.6571,0.1034,3.9167,0.071,0.1004,0.9066
Z41135-야탑동,74,3,5161,이매아름마을풍림,0.6,0.8103,4.5,0.0255,-0.0312,0.8786
Z41150-호원동,74,1,5392,호원건영,0.8,0.6415,3.7917,0.0433,0.0462,0.941
Z41150-호원동,74,2,5385,호원우성3차,0.6,0.8868,1.8333,-0.0433,0.0411,0.9372
Z41150-호원동,74,3,5521,e편한세상 녹양역아파트,0.6,0.9434,7.2917,-0.0794,-0.1267,0.9491
Z41150-신곡동,74,1,5414,e편한세상 신곡 포레스타뷰,0.7372,0.7667,15.9583,0.1323,1.3761,0.5476
Z41150-신곡동,74,2,5415,e편한세상신곡파크비스타,0.7295,1.0,23.0417,-0.017,0.176,0.8956
Z41150-신곡동,74,3,5454,탑석센트럴자이아파트,0.6436,0.9167,10.7083,0.0871,-0.1357,0.9362
Z41171-안양동,74,1,5570,안양씨엘포레자이아파트,0.8611,0.7458,9.4167,,0.0001,0.9631
Z41171-안양동,74,2,5619,석수엘지빌리지,0.7611,1.0,17.1667,-0.0354,0.2407,0.8728
Z41171-안양동,74,3,5631,안양한양수자인에듀파크아파트,0.6583,0.6949,1.2083,0.0077,0.2267,0.9335
Z41173-호계동,74,1,5736,평촌더샵아이파크아파트,0.9111,0.9833,5.4167,0.049,0.0931,0.9693
Z41173-호계동,74,2,8074,두산위브인덕원센트럴2단지,0.6711,0.0333,9.7917,0.037,0.0138,0.9606
Z41173-호계동,74,3,8076,인덕원숲속마을3단지,0.5867,0.35,2.625,0.0028,0.0522,0.922
Z41192-중동,74,1,5856,중동포도마을영남,0.7333,0.9,7.7083,-0.0525,0.0599,0.9174
Z41192-중동,74,2,5822,중동해링턴플레이스,0.6,0.7167,7.25,-0.0179,0.0153,0.9452
Z41192-중동,74,3,5825,래미안 부천중동 아파트,0.6,0.8833,7.6667,-0.0931,0.1112,0.8386
Z41194-송내동,74,1,5971,송내역 파인푸르지오,0.8429,1.0,4.4167,0.0,0.3338,0.8109
Z41194-송내동,74,2,5924,소새울역중흥S클래스,0.6857,0.8667,2.875,-0.0527,0.0813,0.8781
Z41194-송내동,74,3,5954,태송팰리채아파트,0.5619,0.1167,1.7917,0.1826,0.0334,0.6419
Z41220-이충동,74,1,6180,정암마을뜨란채,0.7333,1.0,3.3333,-0.0216,-0.0039,0.9102
Z41220-이충동,74,2,6188,휴먼시아추담마을,0.7333,0.9535,1.9583,0.0691,-0.0825,0.9646
Z41220-이충동,74,3,6159,장당우미이노스빌1차,0.4667,0.8605,1.5417,0.0216,0.0709,0.8799
Z41220-비전동,74,1,6292,힐스테이트평택2차,0.6,1.0,4.1667,-0.1578,0.3838,0.7888
Z41220-비전동,74,2,6228,평택뉴비전엘크루,0.5714,0.9,26.4583,0.1351,-1.0497,0.1824
Z41220-비전동,74,3,6255,한성,0.5714,0.0333,2.8333,0.0091,-0.0768,0.9225
Z41220-동삭동,74,1,6278,더샵지제역센트럴파크1BL아파트,0.7806,0.2167,22.0417,0.0356,0.1863,0.9369
Z41220-동삭동,74,2,6309,평택비전에듀포레푸르지오,0.6779,0.0,7.6667,0.0755,0.1166,0.9485
Z41220-동삭동,74,3,6282,평택센트럴자이 4단지,0.6296,0.0333,4.4583,-0.0084,0.1118,0.9587
Z41220-안중읍,74,1,6375,송담지엔하임1차아파트,0.8,1.0,5.4583,0.0,0.046,0.9962
Z41220-안중읍,74,2,6376,힐스테이트송담아파트,0.5,1.0,2.5417,0.0183,-0.034,0.9717
Z41220-안중읍,74,3,6374,평택송담 지엔하임2차 아파트,0.2,1.0,1.7083,-0.0232,-0.0282,0.9804
Z41271-사동,74,1,9349,더 펠리체 휴먼빌아파트,0.8,1.0,5.75,0.0013,0.0931,0.9178
Z41271-사동,74,2,6496,e-편한세상 상록아파트,0.6,0.1,13.25,-0.0013,-0.1431,0.9523
Z41271-사동,74,3,9348,송산그린시티반도유보라아이비파크,0.6,0.9333,4.25,-0.0419,0.0816,0.9303
Z41271-성포동,74,1,6526,성포주공4단지,0.65,1.0,6.0,-0.0331,0.0438,0.889
Z41271-성포동,74,2,6527,성포주공10단지,0.6,0.95,5.2917,0.0,0.0339,0.9242
Z41271-성포동,74,3,6524,안산파크푸르지오 아파트,0.45,0.7667,2.375,0.0854,0.0405,0.7609
Z41273-고잔동,74,1,6554,힐스테이트중앙,0.7778,0.85,7.125,-0.0121,0.3085,0.9069
Z41273-고잔동,74,2,6571,네오빌6단지,0.5778,0.0167,5.5833,0.004,0.0491,0.9224
Z41273-고잔동,74,3,6565,고잔4차푸르지오,0.5556,0.05,2.7917,0.1382,-0.0471,0.9547
Z41273-선부동,74,1,6617,안산 라프리모,0.8156,0.4333,11.7083,0.0067,0.1496,0.9358
Z41273-선부동,74,2,6606,이편한세상 초지역 센트럴포레아파트,0.6818,0.6667,4.0417,,0.5583,0.5981
Z41273-선부동,74,3,6632,공작한양(고층),0.6364,0.0167,1.875,0.1303,0.0084,0.93
Z41281-원흥동,74,1,6704,삼송2차 아이파크,0.7333,0.9667,7.7917,0.0757,0.1221,0.8881
Z41281-원흥동,74,2,6666,도래울파크뷰,0.6333,0.4333,8.5,0.0,0.0301,0.9452
Z41281-원흥동,74,3,6657,삼송리슈빌센트럴파크아파트,0.6,0.8,9.0417,-0.0205,-0.046,0.967
Z41287-일산동,74,1,7019,문촌마을12단지유승그린,0.7056,0.1667,3.7083,0.0294,0.1046,0.9422
Z41287-일산동,74,2,6849,하늘마을5단지아파트,0.6472,0.8333,4.6667,-0.0395,0.1229,0.881
Z41287-일산동,74,3,7016,문촌마을10단지동부,0.6,0.1167,2.2083,0.0895,0.0108,0.9349
Z41310-갈매동,74,1,7122,구리갈매스타힐스,0.8667,0.8793,11.4167,0.0079,-0.0309,0.971
Z41310-갈매동,74,2,7126,한라비발디아파트,0.5333,0.8103,6.9167,-0.0251,-0.0028,0.9407
Z41310-갈매동,74,3,7118,갈매6단지,0.3333,0.5345,3.875,0.0054,0.2274,0.9009
Z41360-다산동,74,1,7331,다산 롯데캐슬아파트,0.72,0.4833,15.0,0.0,0.0812,0.8838
Z41360-다산동,74,2,7328,다산한양수자인리버팰리스,0.62,0.5833,3.4583,-0.0635,0.1859,0.9611
Z41360-다산동,74,3,7330,이편한세상 다산,0.595,0.2667,15.625,0.0146,-0.0528,0.7331
Z41360-호평동,74,1,7207,두산알프하임,0.6667,1.0,21.5,-0.0016,0.4099,0.8851
Z41360-호평동,74,2,7208,호평오네뜨센트럴아파트,0.6667,1.0,8.7917,0.0051,0.1594,0.8741
Z41360-호평동,74,3,7229,호평현대아이파크,0.4667,0.6207,6.25,0.0016,-0.1205,0.9617
Z41360-별내동,74,1,7270,별내아이파크2차아파트,0.8,0.9615,10.7917,0.0319,0.0296,0.9556
Z41360-별내동,74,2,7269,별내푸르지오,0.7333,0.9808,10.7083,-0.0275,0.0135,0.9743
Z41360-별내동,74,3,7273,별내 유승한내들 이노스타,0.4,0.3269,2.125,0.0275,0.0091,0.9737
Z41360-진접읍,74,1,7397,더샵남양주퍼스트시티아파트,0.75,1.0,9.875,,-0.1312,0.7344
Z41360-진접읍,74,2,7396,진접스타힐스  아파트,0.5,1.0,8.4167,,-0.2341,0.8264
Z41360-진접읍,74,3,7387,정광산호,0.3,1.0,0.9583,0.0,-0.4078,0.9057
Z41360-화도읍,74,1,7458,남양주 라온프라이빗2단지,0.8,0.7119,3.9167,0.0258,-0.03,0.9775
Z41360-화도읍,74,2,7457,남양주라온프라이빗4단지,0.56,0.661,1.1667,-0.0117,0.0383,0.9896
Z41360-화도읍,74,3,7459,남양주 라온프라이빗5단지아파트,0.56,0.6271,3.0,-0.0086,0.0474,0.9692
Z41370-수청동,74,1,7540,오산시티자이2차아파트,0.7333,0.9615,7.0833,0.0143,0.0221,0.9271
Z41370-수청동,74,2,7534,오산 센트럴푸르지오,0.7,0.1731,6.875,0.0199,0.0241,0.99
Z41370-수청동,74,3,7542,오산시티자이1단지,0.5167,0.9231,2.4583,-0.0143,0.0666,0.9245
Z41595-병점동,74,1,9507,병점역아이파크캐슬,0.75,0.75,11.2083,,0.4949,0.8733
Z41595-병점동,74,2,7610,세마역 트루엘 더퍼스트,0.6786,0.9833,7.0833,-0.0647,0.0314,0.9645
Z41595-병점동,74,3,9516,병점역에듀포레,0.65,0.0333,9.9583,0.0859,0.0754,0.9355
Z41390-은행동,74,1,7679,은계파크자이아파트,0.7812,0.7333,17.5,,0.6183,0.8578
Z41390-은행동,74,2,7685,시흥은계한양수자인더클래스아파트,0.6833,0.65,7.2917,0.0165,0.0983,0.9268
Z41390-은행동,74,3,7646,시흥센트럴푸르지오아파트,0.65,0.85,12.875,-0.0846,0.0783,0.9618
Z41390-배곧동,74,1,7894,한라비발디캠퍼스,0.6667,0.8333,13.0417,0.0148,0.0334,0.9691
Z41390-배곧동,74,2,7891,시흥배곧한신더휴,0.5333,1.0,2.7917,-0.0148,0.1143,0.9684
Z41390-배곧동,74,3,7899,시흥 배곧 SK VIEW 아파트,0.5333,0.9833,6.75,0.049,-0.0497,0.9659
Z41410-당동,74,1,8005,의왕역 푸르지오 라포레,0.8467,0.9123,5.5,-0.011,0.7598,0.972
Z41410-당동,74,2,7973,힐스테이트금정역,0.6667,0.7719,13.0833,,0.7401,0.1989
Z41410-당동,74,3,7996,군포금강펜테리움센트럴파크2차아파트,0.5867,0.2982,4.2917,0.011,0.3871,0.9043
Z41461-김량장동,74,1,8223,역북 푸르지오,0.7667,1.0,9.8333,0.0,0.0502,0.9682
Z41461-김량장동,74,2,8222,우미 린 센트럴파크,0.5333,0.9615,3.0,-0.0292,0.0839,0.9764
Z41461-김량장동,74,3,8220,역북신원아침도시아파트,0.4667,0.7115,4.125,0.0176,-0.2745,0.8647
Z41461-고림동,74,1,8249,양우내안애 에듀파크,0.7,1.0,5.625,0.0565,0.1631,0.8752
Z41461-고림동,74,2,8248,양우내안애에듀퍼스트,0.6,1.0,6.4583,0.0,0.0658,0.9716
Z41461-고림동,74,3,8250,보평마을 삼정그린뷰 아파트,0.2,1.0,0.8333,-0.0128,-0.1639,0.8268
Z41463-신갈동,74,1,8322,기흥역 더샵 아파트,0.72,1.0,15.5417,-0.0097,-0.0212,0.9431
Z41463-신갈동,74,2,8323,기흥역파크푸르지오아파트,0.72,0.8667,9.4583,0.0513,0.2218,0.9223
Z41463-신갈동,74,3,8299,신흥덕 롯데캐슬레이시티,0.6,0.1,12.0833,0.0789,0.164,0.8801
Z41465-죽전동,74,1,8626,동천자이아파트,0.675,0.6607,14.5,0.0347,0.1141,0.8074
Z41465-죽전동,74,2,8732,광교상현마을 현대아파트,0.65,0.0714,24.125,-0.0337,0.1778,0.917
Z41465-죽전동,74,3,8625,동천센트럴자이아파트,0.625,0.8393,11.0417,-0.076,0.0607,0.9707
Z41463-동백동,74,1,8483,동백역 월드메르디앙아파트,0.6167,0.8367,8.6667,-0.0096,0.1136,0.9434
Z41463-동백동,74,2,8446,구성더포레스트,0.5,0.7143,1.2083,0.0287,-0.0609,0.9585
Z41463-동백동,74,3,8455,용인동백두산위브더제니스,0.5,0.8571,20.375,,-0.3347,0.8448
Z41480-동패동,74,1,7034,일산에듀포레푸르지오,0.7,1.0,8.0417,-0.0022,0.0161,0.9827
Z41480-동패동,74,2,8856,산내마을9단지 힐스테이트운정 아파트,0.7,1.0,30.6667,0.0,0.2836,0.8802
Z41480-동패동,74,3,8855,운정신도시 센트럴푸르지오,0.6,0.9167,3.875,0.03,0.1674,0.9164
Z41500-증포동,74,1,9002,수림1차,0.75,0.1333,5.3333,0.0298,0.0584,0.8632
Z41500-증포동,74,2,8996,이천 라온프라이빗아파트,0.6667,0.7,5.9167,,-0.1902,0.7369
Z41500-증포동,74,3,8982,이천센트럴푸르지오,0.6333,0.8833,2.5417,-0.1429,0.4299,0.759
Z41550-당왕동,74,1,9133,안성 롯데캐슬 아파트,0.65,1.0,19.5833,-0.2091,0.233,0.8995
Z41550-당왕동,74,2,9084,당왕쌍용,0.6,0.6,2.7083,0.0,-0.0539,0.9443
Z41550-당왕동,74,3,9082,당왕대우1차,0.55,0.6,7.0,0.0101,-0.0763,0.9329
Z41550-공도읍,74,1,9103,공도우방아이유쉘,0.6,1.0,5.5417,0.032,0.3707,0.9331
Z41550-공도읍,74,2,9096,안성공도우미린더퍼스트,0.5,1.0,12.7917,-0.1281,0.0398,0.9471
Z41550-공도읍,74,3,9126,쌍용스윗닷홈,0.4,1.0,6.7917,0.0,-0.43,0.5967
Z28290-불로동,74,1,9222,김포 사우 아이파크,0.7533,0.9833,11.1667,0.0025,0.2782,0.8965
Z28290-불로동,74,2,9235,풍무센트럴푸르지오,0.6733,1.0,22.7083,-0.0086,0.2716,0.8281
Z28290-불로동,74,3,9247,당곡월드메르디앙,0.58,0.1667,7.5833,-0.0025,-0.0877,0.9448
Z41570-걸포동,74,1,9152,한강메트로자이2단지 아파트,0.6,1.0,9.6667,-0.0265,-0.0193,0.9784
Z41570-걸포동,74,2,9153,한강파크뷰 우방아이유쉘아파트,0.5,1.0,3.9167,0.0265,-0.0489,0.9327
Z41570-걸포동,74,3,9150,한강메트로자이 1단지,0.375,1.0,10.875,,-0.0435,0.8716
Z41570-구래동,74,1,9273,한강신도시 반도유보라4차아파트,0.76,0.9667,8.3333,0.0227,0.1513,0.9274
Z41570-구래동,74,2,9271,김포한강아이파크,0.68,0.05,6.5417,0.0107,0.0245,0.9791
Z41570-구래동,74,3,9277,구래역화성파크드림아파트,0.58,0.0667,8.1667,-0.0103,-0.0262,0.9744
Z41570-고촌읍,74,1,9300,힐스테이트리버시티2단지,0.8,0.94,6.125,0.0665,0.4702,0.7648
Z41570-고촌읍,74,2,9306,고촌행정타운 한양수자인 아파트,0.5,1.0,4.3333,0.0,-0.129,0.9543
Z41570-고촌읍,74,3,9299,힐스테이트 리버시티1단지,0.4667,0.78,4.9583,-0.0671,-0.1077,0.9807
Z41591-남양읍,74,1,9419,화성시청역센트럴파크스타힐스1단지,0.9,0.913,10.9167,,0.1417,0.9451
Z41591-남양읍,74,2,9418,화성시청역 센트럴파크 스타힐스2단지,0.7,0.6522,7.75,,0.077,0.9682
Z41591-남양읍,74,3,9420,화성시청역 센트럴파크 스타힐스3단지,0.45,0.8913,9.375,,-0.2389,0.8605
Z41593-봉담읍,74,1,9476,봉담센트럴푸르지오,0.7667,0.9333,7.2083,0.0,0.2226,0.9056
