sido,name,realm,course,addr,lat,lon
서울,예친에듀학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,창의수학학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,케이투수학학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,탑아너스잉글리쉬(TOPHONORSENGLISH)학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,페디아플러스대치학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,홍익학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,강성호올림피아드과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로62길 30,37.49777324408218,127.05504223381422
서울,손글국어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로62길 30,37.49777324408218,127.05504223381422
서울,일등급플러스과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로62길 30,37.49777324408218,127.05504223381422
서울,강재춘영어교실영어교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로63길 14,37.4999069230834,127.05899327648844
서울,이제이(EJ)학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로63길 14,37.4999069230834,127.05899327648844
서울,강한영어교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,논술공감논술교습소,입시.검정 및 보습,,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,더몰입영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,델포이영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,스파르타수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,엑스텐고등영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,해야수학교습소,입시.검정 및 보습,,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,이룸학원,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,정진수학학원,입시.검정 및 보습,보습,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,케이씨아이중국어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로78길 22,37.49655186708793,127.05702541286693
서울,개념탄탄수학논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
