complex_id,band,name,lawd_cd,price_now,pred_log5y,base_factor,bear_factor,bull_factor,market_scenario_log,tier,emd_lead_months,market_scenario_note,dist_center_km,model,status
5173,84,이매촌한신,41135,1859400000,0.0888,1.2535,1.1148,1.4593,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.85,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1281,59,이촌강촌아파트,11170,2349000000,0.1179,1.2904,1.1476,1.5023,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.65,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1281,84,이촌강촌아파트,11170,2737500000,0.1232,1.2972,1.1537,1.5103,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.65,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
9546,59,이편한세상 반월나노시티역,41595,587500000,-0.1071,1.0269,0.9097,1.2081,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.15,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9546,74,이편한세상 반월나노시티역,41595,673300000,-0.1018,1.0323,0.9145,1.2145,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.15,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9546,84,이편한세상 반월나노시티역,41595,736600000,-0.124,1.0097,0.8945,1.1879,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.15,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4355,59,이편한세상 송파파크센트럴,11710,1742500000,-0.0495,1.0915,0.9707,1.2707,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.46,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4355,84,이편한세상 송파파크센트럴,11710,1913000000,-0.0326,1.1101,0.9873,1.2924,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.46,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6606,59,이편한세상 초지역 센트럴포레아파트,41273,598399000,-0.0488,1.0922,0.9714,1.2716,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.42,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6606,74,이편한세상 초지역 센트럴포레아파트,41273,703700000,-0.0538,1.0869,0.9666,1.2653,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.42,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6606,84,이편한세상 초지역 센트럴포레아파트,41273,768400000,-0.0746,1.0645,0.9467,1.2393,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.42,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6845,84,일산센트럴아이파크,41285,637000000,0.0361,1.1891,1.0575,1.3844,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.13,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4204,59,잠실레이크팰리스,11710,2627000000,0.1451,1.326,1.1793,1.5438,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.67,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4204,84,잠실레이크팰리스,11710,3065000000,0.1481,1.3299,1.1827,1.5483,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.67,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4206,59,잠실리센츠,11710,2953700000,0.1271,1.3023,1.1582,1.5162,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.37,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4206,84,잠실리센츠,11710,3391000000,0.1799,1.3729,1.221,1.5984,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.37,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4207,59,잠실엘스아파트,11710,2836000000,0.1671,1.3555,1.2055,1.5781,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.51,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4207,84,잠실엘스아파트,11710,3305000000,0.1941,1.3926,1.2385,1.6213,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.51,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5405,59,장암동아,41150,324400000,0.0106,1.1591,1.0308,1.3494,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.34,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5405,84,장암동아,41150,396200000,0.0249,1.1759,1.0457,1.369,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.34,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5407,59,장암주공2단지,41150,214350000,0.0454,1.2002,1.0674,1.3973,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.53,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5432,59,장암주공5단지,41150,265600000,-0.044,1.0975,0.9761,1.2778,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",7.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.59,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1566,59,전농SK,11230,1028250000,0.0336,1.186,1.0548,1.3808,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.94,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1566,84,전농SK,11230,1146600000,0.0634,1.222,1.0868,1.4227,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.94,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1565,59,전농우성,11230,764700000,0.056,1.2129,1.0787,1.4121,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.48,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1565,84,전농우성,11230,888200000,0.0678,1.2274,1.0916,1.429,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.48,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4546,59,정자동신1차,41111,290000000,-0.0651,1.0746,0.9557,1.2511,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.39,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4546,74,정자동신1차,41111,395000000,-0.0087,1.1331,1.0038,1.333,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.39,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4547,59,정자동신2차,41111,308600000,-0.0938,1.0442,0.9287,1.2157,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.72,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4547,84,정자동신2차,41111,440000000,-0.0965,1.0414,0.9262,1.2125,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.72,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6598,59,주공그린빌14단지,41273,357000000,-0.0669,1.0727,0.954,1.2489,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.27,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2348,59,중계무지개아파트,11350,678000000,0.1128,1.2838,1.1418,1.4947,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.44,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2319,59,중계주공5단지,11350,772500000,0.088,1.2524,1.1138,1.458,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.11,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2319,74,중계주공5단지,11350,1023000000,0.0771,1.2389,1.1018,1.4423,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.11,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2319,84,중계주공5단지,11350,1120500000,0.0765,1.2381,1.101,1.4414,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.11,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5835,59,중동금강마을주공,41192,472200000,0.0374,1.1906,1.0588,1.3861,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.25,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5835,84,중동금강마을주공,41192,658000000,0.0246,1.1754,1.0453,1.3684,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.25,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5859,59,중동보람마을아주,41192,549300000,-0.0172,1.1273,1.0025,1.3124,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.47,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5859,84,중동보람마을아주,41192,647300000,-0.0015,1.1452,1.0184,1.3332,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.47,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5826,59,중동팰리스카운티,41192,604600000,-0.005,1.1412,1.0149,1.3286,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5826,84,중동팰리스카운티,41192,711250000,0.0017,1.1488,1.0217,1.3375,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
8721,59,진산마을성원상떼빌아파트,41465,777800000,-0.029,1.1103,0.9836,1.3062,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",3.9,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8721,84,진산마을성원상떼빌아파트,41465,853000000,-0.0293,1.11,0.9833,1.3058,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",3.9,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6075,59,철산래미안자이,41210,1219000000,0.0178,1.1675,1.0383,1.3592,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.13,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6075,84,철산래미안자이,41210,1332000000,0.0436,1.198,1.0654,1.3947,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.13,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6068,59,철산역 롯데캐슬 & SK VIEW 클래스티지,41210,1392900000,-0.0167,1.1279,1.003,1.3131,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6068,74,철산역 롯데캐슬 & SK VIEW 클래스티지,41210,1495000000,-0.0639,1.0759,0.9568,1.2525,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6068,84,철산역 롯데캐슬 & SK VIEW 클래스티지,41210,1615700000,0.0191,1.169,1.0397,1.361,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.86,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6084,59,철산주공12단지,41210,1068000000,0.0289,1.1805,1.0499,1.3744,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.77,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6084,74,철산주공12단지,41210,1249500000,0.0471,1.2022,1.0692,1.3996,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.77,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6084,84,철산주공12단지,41210,1319500000,0.0627,1.2211,1.086,1.4217,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.77,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6081,74,철산주공13단지,41210,1271000000,0.0663,1.2255,1.0899,1.4268,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.46,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6081,84,철산주공13단지,41210,1407000000,0.0664,1.2256,1.09,1.4269,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.46,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6076,59,철산푸르지오하늘채,41210,1169500000,0.0234,1.1741,1.0442,1.3669,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.31,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6076,84,철산푸르지오하늘채,41210,1310400000,0.0583,1.2157,1.0812,1.4153,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.31,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1559,84,청량리역 롯데캐슬 SKY-L65,11230,1922000000,0.0736,1.2345,1.0979,1.4372,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.99,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1538,84,청량리역 한양수자인 그라시엘,11230,1707200000,0.0909,1.2518,1.1089,1.4727,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.76,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9303,74,캐슬앤파밀리에시티1단지,41570,531200000,0.0285,1.176,1.0418,1.3835,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.56,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
9303,84,캐슬앤파밀리에시티1단지,41570,565600000,0.0225,1.169,1.0356,1.3753,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.56,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
5454,59,탑석센트럴자이아파트,41150,538600000,-0.1014,1.0363,0.9216,1.2065,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",7.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.93,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5454,74,탑석센트럴자이아파트,41150,638600000,-0.101,1.0367,0.922,1.2069,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",7.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.93,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
5454,84,탑석센트럴자이아파트,41150,705400000,-0.0672,1.0724,0.9537,1.2485,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",7.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",14.93,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
2171,59,태릉해링턴플레이스,11350,946400000,0.0101,1.1585,1.0303,1.3488,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",5.72,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
