HOUSE_MANAGE_NO,PBLANC_NO,HOUSE_TY,MODEL_NO,RESIDE_SECD,RESIDE_SENM,SUBSCRPT_RANK_CODE,SUPLY_HSHLDCO,REQ_CNT,CMPET_RATE,HOUSE_NM,HSSPLY_ADRES,RCRIT_PBLANC_DE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
2022000382,2022000382,084.9816B,02,02,기타지역,1,107,15,(△90),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9816B,02,01,해당지역,2,107,1,(△89),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9816B,02,02,기타지역,2,107,16,(△73),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9961C,03,01,해당지역,1,34,0,(△34),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9961C,03,02,기타지역,1,34,14,(△20),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9961C,03,01,해당지역,2,34,0,(△20),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000382,2022000382,084.9961C,03,02,기타지역,2,34,11,(△9),장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),2022-06-17,경기,458
2022000381,2022000381,084.9993A,01,01,해당지역,1,313,3453,11.03,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993A,01,02,기타지역,1,313,92,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993A,01,01,해당지역,2,313,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993A,01,02,기타지역,2,313,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9919B,02,01,해당지역,1,65,1621,24.94,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9919B,02,02,기타지역,1,65,39,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9919B,02,01,해당지역,2,65,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9919B,02,02,기타지역,2,65,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9942C,03,01,해당지역,1,46,465,10.11,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9942C,03,02,기타지역,1,46,23,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9942C,03,01,해당지역,2,46,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9942C,03,02,기타지역,2,46,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993P,04,01,해당지역,1,3,3160,1053.33,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993P,04,02,기타지역,1,3,45,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993P,04,01,해당지역,2,3,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000381,2022000381,084.9993P,04,02,기타지역,2,3,0,-,삼구트리니엔 시그니처,경상북도 포항시 북구 득량동 산19-8번지 일원,2022-06-16,경북,547
2022000380,2022000380,074.3574 ,01,01,해당지역,1,120,9,(△51),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,074.3574 ,01,02,기타지역,1,120,5,(△106),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,074.3574 ,01,01,해당지역,2,120,8,(△45),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,074.3574 ,01,02,기타지역,2,120,3,(△95),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264A,02,01,해당지역,1,122,16,(△45),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264A,02,02,기타지역,1,122,5,(△101),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264A,02,01,해당지역,2,122,3,(△48),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264A,02,02,기타지역,2,122,2,(△96),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.9407B,03,01,해당지역,1,159,14,(△66),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.9407B,03,02,기타지역,1,159,7,(△138),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.9407B,03,01,해당지역,2,159,6,(△63),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.9407B,03,02,기타지역,2,159,2,(△130),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264P,04,01,해당지역,1,127,22,(△42),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264P,04,02,기타지역,1,127,2,(△103),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264P,04,01,해당지역,2,127,5,(△47),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,084.8264P,04,02,기타지역,2,127,3,(△95),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959 ,05,01,해당지역,1,18,3,(△6),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959 ,05,02,기타지역,1,18,1,(△14),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959 ,05,01,해당지역,2,18,3,(△4),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959 ,05,02,기타지역,2,18,2,(△9),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959P,06,01,해당지역,1,18,9,1.00,인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959P,06,02,기타지역,1,18,0,(△9),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959P,06,01,해당지역,2,18,7,1.40,인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000380,2022000380,101.9959P,06,02,기타지역,2,18,1,(△1),인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,인천광역시 중구 운남동 1681-2번지,2022-10-07,인천,583
2022000379,2022000379,059.9911A,01,01,해당지역,1,23,61,2.65,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911A,01,02,기타지역,1,23,83,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911A,01,01,해당지역,2,23,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911A,01,02,기타지역,2,23,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911B,02,01,해당지역,1,22,62,2.82,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911B,02,02,기타지역,1,22,77,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911B,02,01,해당지역,2,22,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,059.9911B,02,02,기타지역,2,22,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9977A,03,01,해당지역,1,203,445,2.19,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9977A,03,02,기타지역,1,203,331,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9977A,03,01,해당지역,2,203,75,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9977A,03,02,기타지역,2,203,100,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9909B,04,01,해당지역,1,59,56,(△3),화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9909B,04,02,기타지역,1,59,142,47.33,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9909B,04,01,해당지역,2,59,20,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9909B,04,02,기타지역,2,59,32,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9921C,05,01,해당지역,1,51,58,1.14,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9921C,05,02,기타지역,1,51,46,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9921C,05,01,해당지역,2,51,19,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9921C,05,02,기타지역,2,51,33,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9931D,06,01,해당지역,1,32,106,3.31,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9931D,06,02,기타지역,1,32,51,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9931D,06,01,해당지역,2,32,24,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,084.9931D,06,02,기타지역,2,32,27,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6160A,07,01,해당지역,1,85,193,2.27,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6160A,07,02,기타지역,1,85,171,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6160A,07,01,해당지역,2,85,26,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6160A,07,02,기타지역,2,85,35,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6115B,08,01,해당지역,1,21,47,2.24,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6115B,08,02,기타지역,1,21,31,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6115B,08,01,해당지역,2,21,8,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,101.6115B,08,02,기타지역,2,21,8,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,112.9697A,09,01,해당지역,1,4,54,13.50,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,112.9697A,09,02,기타지역,1,4,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,112.9697A,09,01,해당지역,2,4,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000379,2022000379,112.9697A,09,02,기타지역,2,4,0,-,화성 봉담자이 라젠느,경기도 화성시 봉담읍 동화지구 A-1블록,2022-08-05,경기,862
2022000378,2022000378,059.9932 ,01,01,해당지역,1,14,20,1.43,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,059.9932 ,01,02,기타지역,1,14,55,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,059.9932 ,01,01,해당지역,2,14,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,059.9932 ,01,02,기타지역,2,14,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9692A,02,01,해당지역,1,4,9,2.25,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9692A,02,02,기타지역,1,4,21,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9692A,02,01,해당지역,2,4,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9692A,02,02,기타지역,2,4,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9638B,03,01,해당지역,1,5,4,(△1),시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9638B,03,02,기타지역,1,5,27,27.00,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9638B,03,01,해당지역,2,5,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9638B,03,02,기타지역,2,5,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9513C,04,01,해당지역,1,6,10,1.67,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9513C,04,02,기타지역,1,6,15,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9513C,04,01,해당지역,2,6,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9513C,04,02,기타지역,2,6,0,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9443D,05,01,해당지역,1,7,6,(△1),시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9443D,05,02,기타지역,1,7,20,20.00,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9443D,05,01,해당지역,2,7,18,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000378,2022000378,084.9443D,05,02,기타지역,2,7,116,-,시흥 센트럴 헤센,경기도 시흥시 월곶동 1064-1,2022-06-22,경기,70
2022000375,2022000375,074.8950A,01,01,해당지역,1,58,44,(△14),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.8950A,01,02,기타지역,1,58,26,1.86,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.8950A,01,01,해당지역,2,58,5,-,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.8950A,01,02,기타지역,2,58,4,-,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.9179B,02,01,해당지역,1,17,4,(△13),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.9179B,02,02,기타지역,1,17,8,(△5),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.9179B,02,01,해당지역,2,17,2,(△3),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.9179B,02,02,기타지역,2,17,5,1.67,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.7872C,03,01,해당지역,1,13,1,(△12),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.7872C,03,02,기타지역,1,13,0,(△12),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.7872C,03,01,해당지역,2,13,4,(△8),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,074.7872C,03,02,기타지역,2,13,3,(△5),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.7474A,04,01,해당지역,1,159,105,(△54),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.7474A,04,02,기타지역,1,159,79,1.46,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.7474A,04,01,해당지역,2,159,26,-,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.7474A,04,02,기타지역,2,159,21,-,양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9789B,05,01,해당지역,1,65,26,(△39),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9789B,05,02,기타지역,1,65,12,(△27),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9789B,05,01,해당지역,2,65,5,(△22),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9789B,05,02,기타지역,2,65,7,(△15),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9460C,06,01,해당지역,1,45,5,(△40),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9460C,06,02,기타지역,1,45,6,(△34),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9460C,06,01,해당지역,2,45,2,(△32),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000375,2022000375,084.9460C,06,02,기타지역,2,45,10,(△22),양평 공흥3 휴먼빌 아틀리에,경기도 양평군 양평읍 공흥리 418번지 일원,2022-06-17,경기,406
2022000374,2022000374,059.7462 ,01,01,해당지역,1,79,24,(△55),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.7462 ,01,02,기타지역,1,79,2,(△53),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.7462 ,01,01,해당지역,2,79,7,(△46),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.7462 ,01,02,기타지역,2,79,1,(△45),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.9517 ,02,01,해당지역,1,14,3,(△11),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.9517 ,02,02,기타지역,1,14,0,(△11),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.9517 ,02,01,해당지역,2,14,0,(△11),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,059.9517 ,02,02,기타지역,2,14,0,(△11),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.6869 ,03,01,해당지역,1,26,12,(△14),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.6869 ,03,02,기타지역,1,26,0,(△14),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.6869 ,03,01,해당지역,2,26,5,(△9),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.6869 ,03,02,기타지역,2,26,2,(△7),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.9925 ,04,01,해당지역,1,7,5,(△2),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.9925 ,04,02,기타지역,1,7,0,(△2),수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.9925 ,04,01,해당지역,2,7,6,3.00,수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000374,2022000374,084.9925 ,04,02,기타지역,2,7,0,-,수성 자이르네,대구광역시 수성구 수성동 1가 288번지 일원,2022-07-29,대구,145
2022000371,2022000371,076.9643 ,01,01,해당지역,1,104,2,(△102),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,076.9643 ,01,02,기타지역,1,104,2,(△100),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,076.9643 ,01,01,해당지역,2,104,4,(△96),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,076.9643 ,01,02,기타지역,2,104,2,(△94),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,084.8163 ,02,01,해당지역,1,386,52,(△334),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,084.8163 ,02,02,기타지역,1,386,12,(△322),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,084.8163 ,02,01,해당지역,2,386,16,(△306),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,084.8163 ,02,02,기타지역,2,386,6,(△300),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,106.9791 ,03,01,해당지역,1,171,9,(△162),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,106.9791 ,03,02,기타지역,1,171,1,(△161),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
2022000371,2022000371,106.9791 ,03,01,해당지역,2,171,8,(△153),시지 삼정그린코아포레스트,대구광역시 수성구 욱수동 25-2번지 일원,2022-06-24,대구,667
