dest_cd,dest_nm,origin_cd,origin_nm,year,movers
28260,인천 서구,46880,장성군,2019,16
28260,인천 서구,46880,장성군,2020,29
28260,인천 서구,46880,장성군,2021,23
28260,인천 서구,46880,장성군,2022,24
28260,인천 서구,46880,장성군,2023,24
28260,인천 서구,46880,장성군,2024,18
28260,인천 서구,46880,장성군,2025,9
28260,인천 서구,46890,완도군,2012,23
28260,인천 서구,46890,완도군,2013,15
28260,인천 서구,46890,완도군,2014,16
28260,인천 서구,46890,완도군,2015,25
28260,인천 서구,46890,완도군,2016,18
28260,인천 서구,46890,완도군,2017,16
28260,인천 서구,46890,완도군,2018,17
28260,인천 서구,46890,완도군,2019,10
28260,인천 서구,46890,완도군,2020,13
28260,인천 서구,46890,완도군,2021,12
28260,인천 서구,46890,완도군,2022,11
28260,인천 서구,46890,완도군,2023,16
28260,인천 서구,46890,완도군,2024,9
28260,인천 서구,46890,완도군,2025,16
28260,인천 서구,46900,진도군,2012,13
28260,인천 서구,46900,진도군,2013,17
28260,인천 서구,46900,진도군,2014,4
28260,인천 서구,46900,진도군,2015,7
28260,인천 서구,46900,진도군,2016,6
28260,인천 서구,46900,진도군,2017,7
28260,인천 서구,46900,진도군,2018,19
28260,인천 서구,46900,진도군,2019,10
28260,인천 서구,46900,진도군,2020,8
28260,인천 서구,46900,진도군,2021,19
28260,인천 서구,46900,진도군,2022,9
28260,인천 서구,46900,진도군,2023,17
28260,인천 서구,46900,진도군,2024,13
28260,인천 서구,46900,진도군,2025,10
28260,인천 서구,46910,신안군,2012,20
28260,인천 서구,46910,신안군,2013,17
28260,인천 서구,46910,신안군,2014,23
28260,인천 서구,46910,신안군,2015,25
28260,인천 서구,46910,신안군,2016,14
28260,인천 서구,46910,신안군,2017,15
28260,인천 서구,46910,신안군,2018,29
28260,인천 서구,46910,신안군,2019,14
28260,인천 서구,46910,신안군,2020,15
28260,인천 서구,46910,신안군,2021,16
28260,인천 서구,46910,신안군,2022,8
28260,인천 서구,46910,신안군,2023,23
28260,인천 서구,46910,신안군,2024,7
28260,인천 서구,46910,신안군,2025,19
28260,인천 서구,47,경상북도,2012,756
28260,인천 서구,47,경상북도,2013,652
28260,인천 서구,47,경상북도,2014,668
28260,인천 서구,47,경상북도,2015,687
28260,인천 서구,47,경상북도,2016,609
28260,인천 서구,47,경상북도,2017,540
28260,인천 서구,47,경상북도,2018,680
28260,인천 서구,47,경상북도,2019,609
28260,인천 서구,47,경상북도,2020,629
28260,인천 서구,47,경상북도,2021,546
28260,인천 서구,47,경상북도,2022,640
28260,인천 서구,47,경상북도,2023,655
28260,인천 서구,47,경상북도,2024,649
28260,인천 서구,47,경상북도,2025,705
28260,인천 서구,47110,포항시,2012,181
28260,인천 서구,47110,포항시,2013,145
28260,인천 서구,47110,포항시,2014,146
28260,인천 서구,47110,포항시,2015,165
28260,인천 서구,47110,포항시,2016,119
28260,인천 서구,47110,포항시,2017,118
28260,인천 서구,47110,포항시,2018,170
28260,인천 서구,47110,포항시,2019,113
28260,인천 서구,47110,포항시,2020,139
28260,인천 서구,47110,포항시,2021,102
28260,인천 서구,47110,포항시,2022,161
28260,인천 서구,47110,포항시,2023,143
28260,인천 서구,47110,포항시,2024,111
28260,인천 서구,47110,포항시,2025,140
28260,인천 서구,47130,경주시,2012,50
28260,인천 서구,47130,경주시,2013,33
28260,인천 서구,47130,경주시,2014,40
28260,인천 서구,47130,경주시,2015,53
28260,인천 서구,47130,경주시,2016,40
28260,인천 서구,47130,경주시,2017,30
28260,인천 서구,47130,경주시,2018,57
28260,인천 서구,47130,경주시,2019,54
28260,인천 서구,47130,경주시,2020,42
28260,인천 서구,47130,경주시,2021,32
28260,인천 서구,47130,경주시,2022,55
28260,인천 서구,47130,경주시,2023,35
28260,인천 서구,47130,경주시,2024,61
28260,인천 서구,47130,경주시,2025,58
28260,인천 서구,47150,김천시,2012,43
28260,인천 서구,47150,김천시,2013,36
28260,인천 서구,47150,김천시,2014,35
28260,인천 서구,47150,김천시,2015,14
28260,인천 서구,47150,김천시,2016,39
28260,인천 서구,47150,김천시,2017,31
28260,인천 서구,47150,김천시,2018,29
28260,인천 서구,47150,김천시,2019,46
28260,인천 서구,47150,김천시,2020,26
28260,인천 서구,47150,김천시,2021,26
28260,인천 서구,47150,김천시,2022,46
28260,인천 서구,47150,김천시,2023,27
28260,인천 서구,47150,김천시,2024,37
28260,인천 서구,47150,김천시,2025,43
28260,인천 서구,47170,안동시,2012,45
28260,인천 서구,47170,안동시,2013,41
28260,인천 서구,47170,안동시,2014,49
28260,인천 서구,47170,안동시,2015,49
28260,인천 서구,47170,안동시,2016,49
28260,인천 서구,47170,안동시,2017,42
28260,인천 서구,47170,안동시,2018,44
28260,인천 서구,47170,안동시,2019,44
28260,인천 서구,47170,안동시,2020,47
28260,인천 서구,47170,안동시,2021,31
28260,인천 서구,47170,안동시,2022,47
28260,인천 서구,47170,안동시,2023,49
28260,인천 서구,47170,안동시,2024,42
28260,인천 서구,47170,안동시,2025,63
28260,인천 서구,47190,구미시,2012,84
28260,인천 서구,47190,구미시,2013,91
28260,인천 서구,47190,구미시,2014,118
28260,인천 서구,47190,구미시,2015,128
28260,인천 서구,47190,구미시,2016,86
28260,인천 서구,47190,구미시,2017,75
28260,인천 서구,47190,구미시,2018,81
28260,인천 서구,47190,구미시,2019,56
28260,인천 서구,47190,구미시,2020,81
28260,인천 서구,47190,구미시,2021,100
28260,인천 서구,47190,구미시,2022,90
28260,인천 서구,47190,구미시,2023,92
28260,인천 서구,47190,구미시,2024,99
28260,인천 서구,47190,구미시,2025,118
28260,인천 서구,47210,영주시,2012,32
28260,인천 서구,47210,영주시,2013,46
28260,인천 서구,47210,영주시,2014,44
28260,인천 서구,47210,영주시,2015,35
28260,인천 서구,47210,영주시,2016,28
28260,인천 서구,47210,영주시,2017,28
28260,인천 서구,47210,영주시,2018,42
28260,인천 서구,47210,영주시,2019,31
28260,인천 서구,47210,영주시,2020,42
28260,인천 서구,47210,영주시,2021,17
28260,인천 서구,47210,영주시,2022,22
28260,인천 서구,47210,영주시,2023,28
28260,인천 서구,47210,영주시,2024,47
28260,인천 서구,47210,영주시,2025,37
28260,인천 서구,47230,영천시,2012,16
28260,인천 서구,47230,영천시,2013,21
28260,인천 서구,47230,영천시,2014,14
28260,인천 서구,47230,영천시,2015,18
28260,인천 서구,47230,영천시,2016,16
28260,인천 서구,47230,영천시,2017,11
28260,인천 서구,47230,영천시,2018,22
28260,인천 서구,47230,영천시,2019,13
28260,인천 서구,47230,영천시,2020,25
28260,인천 서구,47230,영천시,2021,19
28260,인천 서구,47230,영천시,2022,19
28260,인천 서구,47230,영천시,2023,30
28260,인천 서구,47230,영천시,2024,13
28260,인천 서구,47230,영천시,2025,15
28260,인천 서구,47250,상주시,2012,36
28260,인천 서구,47250,상주시,2013,37
28260,인천 서구,47250,상주시,2014,20
28260,인천 서구,47250,상주시,2015,27
28260,인천 서구,47250,상주시,2016,27
28260,인천 서구,47250,상주시,2017,28
28260,인천 서구,47250,상주시,2018,33
28260,인천 서구,47250,상주시,2019,22
28260,인천 서구,47250,상주시,2020,27
28260,인천 서구,47250,상주시,2021,28
28260,인천 서구,47250,상주시,2022,35
28260,인천 서구,47250,상주시,2023,24
28260,인천 서구,47250,상주시,2024,29
28260,인천 서구,47250,상주시,2025,31
28260,인천 서구,47280,문경시,2012,30
28260,인천 서구,47280,문경시,2013,17
28260,인천 서구,47280,문경시,2014,22
28260,인천 서구,47280,문경시,2015,26
28260,인천 서구,47280,문경시,2016,27
28260,인천 서구,47280,문경시,2017,43
28260,인천 서구,47280,문경시,2018,19
28260,인천 서구,47280,문경시,2019,28
28260,인천 서구,47280,문경시,2020,35
28260,인천 서구,47280,문경시,2021,30
28260,인천 서구,47280,문경시,2022,20
28260,인천 서구,47280,문경시,2023,38
28260,인천 서구,47280,문경시,2024,30
28260,인천 서구,47280,문경시,2025,31
28260,인천 서구,47290,경산시,2012,83
28260,인천 서구,47290,경산시,2013,49
28260,인천 서구,47290,경산시,2014,50
28260,인천 서구,47290,경산시,2015,63
28260,인천 서구,47290,경산시,2016,49
28260,인천 서구,47290,경산시,2017,38
28260,인천 서구,47290,경산시,2018,45
28260,인천 서구,47290,경산시,2019,51
28260,인천 서구,47290,경산시,2020,46
28260,인천 서구,47290,경산시,2021,37
28260,인천 서구,47290,경산시,2022,36
28260,인천 서구,47290,경산시,2023,57
28260,인천 서구,47290,경산시,2024,69
28260,인천 서구,47290,경산시,2025,63
28260,인천 서구,47720,군위군,2012,6
28260,인천 서구,47720,군위군,2013,0
28260,인천 서구,47720,군위군,2014,5
28260,인천 서구,47720,군위군,2015,3
28260,인천 서구,47720,군위군,2016,12
28260,인천 서구,47720,군위군,2017,2
28260,인천 서구,47720,군위군,2018,3
28260,인천 서구,47720,군위군,2019,4
28260,인천 서구,47720,군위군,2020,1
28260,인천 서구,47720,군위군,2021,3
28260,인천 서구,47720,군위군,2022,0
28260,인천 서구,47720,군위군,2023,0
28260,인천 서구,47720,군위군,2024,0
28260,인천 서구,47720,군위군,2025,0
28260,인천 서구,47730,의성군,2012,18
28260,인천 서구,47730,의성군,2013,8
28260,인천 서구,47730,의성군,2014,11
28260,인천 서구,47730,의성군,2015,7
28260,인천 서구,47730,의성군,2016,7
28260,인천 서구,47730,의성군,2017,9
28260,인천 서구,47730,의성군,2018,6
28260,인천 서구,47730,의성군,2019,6
28260,인천 서구,47730,의성군,2020,12
28260,인천 서구,47730,의성군,2021,10
28260,인천 서구,47730,의성군,2022,16
28260,인천 서구,47730,의성군,2023,7
28260,인천 서구,47730,의성군,2024,6
28260,인천 서구,47730,의성군,2025,5
28260,인천 서구,47750,청송군,2012,10
28260,인천 서구,47750,청송군,2013,5
28260,인천 서구,47750,청송군,2014,8
28260,인천 서구,47750,청송군,2015,3
28260,인천 서구,47750,청송군,2016,9
28260,인천 서구,47750,청송군,2017,3
28260,인천 서구,47750,청송군,2018,4
28260,인천 서구,47750,청송군,2019,4
28260,인천 서구,47750,청송군,2020,4
28260,인천 서구,47750,청송군,2021,4
28260,인천 서구,47750,청송군,2022,3
28260,인천 서구,47750,청송군,2023,13
28260,인천 서구,47750,청송군,2024,5
28260,인천 서구,47750,청송군,2025,1
28260,인천 서구,47760,영양군,2012,4
28260,인천 서구,47760,영양군,2013,5
28260,인천 서구,47760,영양군,2014,5
28260,인천 서구,47760,영양군,2015,3
28260,인천 서구,47760,영양군,2016,3
28260,인천 서구,47760,영양군,2017,6
28260,인천 서구,47760,영양군,2018,1
28260,인천 서구,47760,영양군,2019,8
28260,인천 서구,47760,영양군,2020,6
28260,인천 서구,47760,영양군,2021,7
28260,인천 서구,47760,영양군,2022,2
28260,인천 서구,47760,영양군,2023,4
28260,인천 서구,47760,영양군,2024,4
28260,인천 서구,47760,영양군,2025,1
28260,인천 서구,47770,영덕군,2012,7
28260,인천 서구,47770,영덕군,2013,9
28260,인천 서구,47770,영덕군,2014,10
28260,인천 서구,47770,영덕군,2015,5
28260,인천 서구,47770,영덕군,2016,8
28260,인천 서구,47770,영덕군,2017,12
28260,인천 서구,47770,영덕군,2018,11
28260,인천 서구,47770,영덕군,2019,13
28260,인천 서구,47770,영덕군,2020,9
28260,인천 서구,47770,영덕군,2021,2
28260,인천 서구,47770,영덕군,2022,9
28260,인천 서구,47770,영덕군,2023,3
28260,인천 서구,47770,영덕군,2024,11
28260,인천 서구,47770,영덕군,2025,6
28260,인천 서구,47820,청도군,2012,12
28260,인천 서구,47820,청도군,2013,10
28260,인천 서구,47820,청도군,2014,8
28260,인천 서구,47820,청도군,2015,3
28260,인천 서구,47820,청도군,2016,10
28260,인천 서구,47820,청도군,2017,7
28260,인천 서구,47820,청도군,2018,7
28260,인천 서구,47820,청도군,2019,22
28260,인천 서구,47820,청도군,2020,5
28260,인천 서구,47820,청도군,2021,5
28260,인천 서구,47820,청도군,2022,4
28260,인천 서구,47820,청도군,2023,0
28260,인천 서구,47820,청도군,2024,4
28260,인천 서구,47820,청도군,2025,7
28260,인천 서구,47830,고령군,2012,4
28260,인천 서구,47830,고령군,2013,4
28260,인천 서구,47830,고령군,2014,5
28260,인천 서구,47830,고령군,2015,3
28260,인천 서구,47830,고령군,2016,7
28260,인천 서구,47830,고령군,2017,1
28260,인천 서구,47830,고령군,2018,5
28260,인천 서구,47830,고령군,2019,7
28260,인천 서구,47830,고령군,2020,3
28260,인천 서구,47830,고령군,2021,7
28260,인천 서구,47830,고령군,2022,1
28260,인천 서구,47830,고령군,2023,3
28260,인천 서구,47830,고령군,2024,5
28260,인천 서구,47830,고령군,2025,5
28260,인천 서구,47840,성주군,2012,9
28260,인천 서구,47840,성주군,2013,6
28260,인천 서구,47840,성주군,2014,6
28260,인천 서구,47840,성주군,2015,9
28260,인천 서구,47840,성주군,2016,11
28260,인천 서구,47840,성주군,2017,2
28260,인천 서구,47840,성주군,2018,2
28260,인천 서구,47840,성주군,2019,6
28260,인천 서구,47840,성주군,2020,5
28260,인천 서구,47840,성주군,2021,6
28260,인천 서구,47840,성주군,2022,6
28260,인천 서구,47840,성주군,2023,9
28260,인천 서구,47840,성주군,2024,3
28260,인천 서구,47840,성주군,2025,0
28260,인천 서구,47850,칠곡군,2012,28
28260,인천 서구,47850,칠곡군,2013,33
28260,인천 서구,47850,칠곡군,2014,20
28260,인천 서구,47850,칠곡군,2015,14
28260,인천 서구,47850,칠곡군,2016,19
28260,인천 서구,47850,칠곡군,2017,13
28260,인천 서구,47850,칠곡군,2018,38
28260,인천 서구,47850,칠곡군,2019,23
28260,인천 서구,47850,칠곡군,2020,20
28260,인천 서구,47850,칠곡군,2021,18
28260,인천 서구,47850,칠곡군,2022,11
28260,인천 서구,47850,칠곡군,2023,14
28260,인천 서구,47850,칠곡군,2024,16
28260,인천 서구,47850,칠곡군,2025,23
28260,인천 서구,47900,예천군,2012,20
28260,인천 서구,47900,예천군,2013,21
28260,인천 서구,47900,예천군,2014,13
28260,인천 서구,47900,예천군,2015,20
28260,인천 서구,47900,예천군,2016,5
28260,인천 서구,47900,예천군,2017,4
28260,인천 서구,47900,예천군,2018,13
28260,인천 서구,47900,예천군,2019,21
28260,인천 서구,47900,예천군,2020,20
28260,인천 서구,47900,예천군,2021,24
28260,인천 서구,47900,예천군,2022,19
28260,인천 서구,47900,예천군,2023,24
28260,인천 서구,47900,예천군,2024,29
28260,인천 서구,47900,예천군,2025,15
28260,인천 서구,47920,봉화군,2012,15
28260,인천 서구,47920,봉화군,2013,13
28260,인천 서구,47920,봉화군,2014,8
28260,인천 서구,47920,봉화군,2015,9
28260,인천 서구,47920,봉화군,2016,11
28260,인천 서구,47920,봉화군,2017,13
28260,인천 서구,47920,봉화군,2018,19
28260,인천 서구,47920,봉화군,2019,14
28260,인천 서구,47920,봉화군,2020,9
28260,인천 서구,47920,봉화군,2021,12
28260,인천 서구,47920,봉화군,2022,11
28260,인천 서구,47920,봉화군,2023,11
28260,인천 서구,47920,봉화군,2024,10
28260,인천 서구,47920,봉화군,2025,15
28260,인천 서구,47930,울진군,2012,18
28260,인천 서구,47930,울진군,2013,14
28260,인천 서구,47930,울진군,2014,19
28260,인천 서구,47930,울진군,2015,27
28260,인천 서구,47930,울진군,2016,22
28260,인천 서구,47930,울진군,2017,20
28260,인천 서구,47930,울진군,2018,23
28260,인천 서구,47930,울진군,2019,15
28260,인천 서구,47930,울진군,2020,20
28260,인천 서구,47930,울진군,2021,24
28260,인천 서구,47930,울진군,2022,22
28260,인천 서구,47930,울진군,2023,40
28260,인천 서구,47930,울진군,2024,17
28260,인천 서구,47930,울진군,2025,25
28260,인천 서구,47940,울릉군,2012,5
28260,인천 서구,47940,울릉군,2013,8
28260,인천 서구,47940,울릉군,2014,12
28260,인천 서구,47940,울릉군,2015,3
28260,인천 서구,47940,울릉군,2016,5
28260,인천 서구,47940,울릉군,2017,4
28260,인천 서구,47940,울릉군,2018,6
28260,인천 서구,47940,울릉군,2019,8
28260,인천 서구,47940,울릉군,2020,5
28260,인천 서구,47940,울릉군,2021,2
28260,인천 서구,47940,울릉군,2022,5
28260,인천 서구,47940,울릉군,2023,4
28260,인천 서구,47940,울릉군,2024,1
28260,인천 서구,47940,울릉군,2025,3
28260,인천 서구,48,경상남도,2012,736
28260,인천 서구,48,경상남도,2013,594
28260,인천 서구,48,경상남도,2014,575
28260,인천 서구,48,경상남도,2015,641
28260,인천 서구,48,경상남도,2016,527
28260,인천 서구,48,경상남도,2017,576
28260,인천 서구,48,경상남도,2018,645
28260,인천 서구,48,경상남도,2019,577
28260,인천 서구,48,경상남도,2020,655
28260,인천 서구,48,경상남도,2021,567
28260,인천 서구,48,경상남도,2022,582
28260,인천 서구,48,경상남도,2023,709
28260,인천 서구,48,경상남도,2024,633
28260,인천 서구,48,경상남도,2025,638
28260,인천 서구,48110,창원시,2012,0
28260,인천 서구,48110,창원시,2013,0
28260,인천 서구,48110,창원시,2014,0
28260,인천 서구,48110,창원시,2015,0
28260,인천 서구,48110,창원시,2016,0
28260,인천 서구,48110,창원시,2017,0
28260,인천 서구,48110,창원시,2018,0
28260,인천 서구,48110,창원시,2019,0
28260,인천 서구,48110,창원시,2020,0
28260,인천 서구,48110,창원시,2021,0
28260,인천 서구,48110,창원시,2022,0
28260,인천 서구,48110,창원시,2023,0
28260,인천 서구,48110,창원시,2024,0
28260,인천 서구,48110,창원시,2025,0
28260,인천 서구,48120,창원시,2012,197
28260,인천 서구,48120,창원시,2013,191
28260,인천 서구,48120,창원시,2014,171
28260,인천 서구,48120,창원시,2015,184
28260,인천 서구,48120,창원시,2016,140
28260,인천 서구,48120,창원시,2017,164
28260,인천 서구,48120,창원시,2018,156
28260,인천 서구,48120,창원시,2019,152
28260,인천 서구,48120,창원시,2020,183
28260,인천 서구,48120,창원시,2021,150
28260,인천 서구,48120,창원시,2022,184
28260,인천 서구,48120,창원시,2023,199
28260,인천 서구,48120,창원시,2024,162
28260,인천 서구,48120,창원시,2025,173
28260,인천 서구,48130,울산시,2012,0
28260,인천 서구,48130,울산시,2013,0
28260,인천 서구,48130,울산시,2014,0
28260,인천 서구,48130,울산시,2015,0
28260,인천 서구,48130,울산시,2016,0
28260,인천 서구,48130,울산시,2017,0
28260,인천 서구,48130,울산시,2018,0
28260,인천 서구,48130,울산시,2019,0
28260,인천 서구,48130,울산시,2020,0
28260,인천 서구,48130,울산시,2021,0
28260,인천 서구,48130,울산시,2022,0
28260,인천 서구,48130,울산시,2023,0
28260,인천 서구,48130,울산시,2024,0
28260,인천 서구,48130,울산시,2025,0
28260,인천 서구,48160,마산시,2012,0
28260,인천 서구,48160,마산시,2013,0
28260,인천 서구,48160,마산시,2014,0
28260,인천 서구,48160,마산시,2015,0
28260,인천 서구,48160,마산시,2016,0
28260,인천 서구,48160,마산시,2017,0
28260,인천 서구,48160,마산시,2018,0
28260,인천 서구,48160,마산시,2019,0
28260,인천 서구,48160,마산시,2020,0
28260,인천 서구,48160,마산시,2021,0
28260,인천 서구,48160,마산시,2022,0
28260,인천 서구,48160,마산시,2023,0
28260,인천 서구,48160,마산시,2024,0
28260,인천 서구,48160,마산시,2025,0
28260,인천 서구,48170,진주시,2012,58
28260,인천 서구,48170,진주시,2013,52
28260,인천 서구,48170,진주시,2014,40
28260,인천 서구,48170,진주시,2015,63
28260,인천 서구,48170,진주시,2016,53
28260,인천 서구,48170,진주시,2017,62
28260,인천 서구,48170,진주시,2018,62
28260,인천 서구,48170,진주시,2019,56
28260,인천 서구,48170,진주시,2020,54
28260,인천 서구,48170,진주시,2021,59
28260,인천 서구,48170,진주시,2022,79
28260,인천 서구,48170,진주시,2023,69
28260,인천 서구,48170,진주시,2024,79
28260,인천 서구,48170,진주시,2025,72
28260,인천 서구,48190,진해시,2012,0
28260,인천 서구,48190,진해시,2013,0
28260,인천 서구,48190,진해시,2014,0
28260,인천 서구,48190,진해시,2015,0
28260,인천 서구,48190,진해시,2016,0
28260,인천 서구,48190,진해시,2017,0
28260,인천 서구,48190,진해시,2018,0
28260,인천 서구,48190,진해시,2019,0
28260,인천 서구,48190,진해시,2020,0
28260,인천 서구,48190,진해시,2021,0
28260,인천 서구,48190,진해시,2022,0
28260,인천 서구,48190,진해시,2023,0
28260,인천 서구,48190,진해시,2024,0
28260,인천 서구,48190,진해시,2025,0
28260,인천 서구,48220,통영시,2012,30
28260,인천 서구,48220,통영시,2013,28
28260,인천 서구,48220,통영시,2014,25
28260,인천 서구,48220,통영시,2015,18
28260,인천 서구,48220,통영시,2016,14
28260,인천 서구,48220,통영시,2017,17
28260,인천 서구,48220,통영시,2018,33
28260,인천 서구,48220,통영시,2019,27
28260,인천 서구,48220,통영시,2020,20
28260,인천 서구,48220,통영시,2021,13
28260,인천 서구,48220,통영시,2022,16
28260,인천 서구,48220,통영시,2023,25
28260,인천 서구,48220,통영시,2024,16
28260,인천 서구,48220,통영시,2025,30
28260,인천 서구,48240,사천시,2012,35
28260,인천 서구,48240,사천시,2013,32
28260,인천 서구,48240,사천시,2014,24
28260,인천 서구,48240,사천시,2015,36
28260,인천 서구,48240,사천시,2016,13
28260,인천 서구,48240,사천시,2017,20
28260,인천 서구,48240,사천시,2018,27
28260,인천 서구,48240,사천시,2019,28
28260,인천 서구,48240,사천시,2020,22
28260,인천 서구,48240,사천시,2021,24
28260,인천 서구,48240,사천시,2022,41
28260,인천 서구,48240,사천시,2023,43
28260,인천 서구,48240,사천시,2024,36
28260,인천 서구,48240,사천시,2025,50
28260,인천 서구,48250,김해시,2012,134
28260,인천 서구,48250,김해시,2013,109
28260,인천 서구,48250,김해시,2014,92
28260,인천 서구,48250,김해시,2015,121
28260,인천 서구,48250,김해시,2016,100
28260,인천 서구,48250,김해시,2017,85
28260,인천 서구,48250,김해시,2018,107
28260,인천 서구,48250,김해시,2019,101
28260,인천 서구,48250,김해시,2020,103
28260,인천 서구,48250,김해시,2021,93
28260,인천 서구,48250,김해시,2022,79
28260,인천 서구,48250,김해시,2023,139
28260,인천 서구,48250,김해시,2024,102
28260,인천 서구,48250,김해시,2025,102
28260,인천 서구,48270,밀양시,2012,19
28260,인천 서구,48270,밀양시,2013,11
28260,인천 서구,48270,밀양시,2014,30
28260,인천 서구,48270,밀양시,2015,11
28260,인천 서구,48270,밀양시,2016,12
28260,인천 서구,48270,밀양시,2017,13
28260,인천 서구,48270,밀양시,2018,20
28260,인천 서구,48270,밀양시,2019,17
28260,인천 서구,48270,밀양시,2020,17
28260,인천 서구,48270,밀양시,2021,17
28260,인천 서구,48270,밀양시,2022,9
28260,인천 서구,48270,밀양시,2023,15
28260,인천 서구,48270,밀양시,2024,13
28260,인천 서구,48270,밀양시,2025,22
28260,인천 서구,48310,거제시,2012,72
28260,인천 서구,48310,거제시,2013,36
28260,인천 서구,48310,거제시,2014,55
28260,인천 서구,48310,거제시,2015,79
28260,인천 서구,48310,거제시,2016,71
28260,인천 서구,48310,거제시,2017,79
28260,인천 서구,48310,거제시,2018,62
28260,인천 서구,48310,거제시,2019,52
28260,인천 서구,48310,거제시,2020,76
28260,인천 서구,48310,거제시,2021,72
28260,인천 서구,48310,거제시,2022,37
28260,인천 서구,48310,거제시,2023,57
28260,인천 서구,48310,거제시,2024,47
28260,인천 서구,48310,거제시,2025,43
28260,인천 서구,48330,양산시,2012,53
28260,인천 서구,48330,양산시,2013,48
28260,인천 서구,48330,양산시,2014,54
28260,인천 서구,48330,양산시,2015,38
28260,인천 서구,48330,양산시,2016,52
28260,인천 서구,48330,양산시,2017,39
28260,인천 서구,48330,양산시,2018,76
28260,인천 서구,48330,양산시,2019,62
28260,인천 서구,48330,양산시,2020,67
28260,인천 서구,48330,양산시,2021,60
28260,인천 서구,48330,양산시,2022,61
28260,인천 서구,48330,양산시,2023,68
28260,인천 서구,48330,양산시,2024,86
28260,인천 서구,48330,양산시,2025,60
28260,인천 서구,48720,의령군,2012,4
28260,인천 서구,48720,의령군,2013,7
28260,인천 서구,48720,의령군,2014,2
28260,인천 서구,48720,의령군,2015,4
28260,인천 서구,48720,의령군,2016,3
28260,인천 서구,48720,의령군,2017,5
28260,인천 서구,48720,의령군,2018,3
28260,인천 서구,48720,의령군,2019,5
28260,인천 서구,48720,의령군,2020,2
28260,인천 서구,48720,의령군,2021,6
28260,인천 서구,48720,의령군,2022,9
28260,인천 서구,48720,의령군,2023,3
28260,인천 서구,48720,의령군,2024,4
28260,인천 서구,48720,의령군,2025,3
28260,인천 서구,48730,함안군,2012,21
28260,인천 서구,48730,함안군,2013,5
28260,인천 서구,48730,함안군,2014,11
28260,인천 서구,48730,함안군,2015,10
28260,인천 서구,48730,함안군,2016,13
28260,인천 서구,48730,함안군,2017,17
28260,인천 서구,48730,함안군,2018,15
28260,인천 서구,48730,함안군,2019,5
28260,인천 서구,48730,함안군,2020,8
28260,인천 서구,48730,함안군,2021,4
28260,인천 서구,48730,함안군,2022,8
28260,인천 서구,48730,함안군,2023,11
28260,인천 서구,48730,함안군,2024,11
28260,인천 서구,48730,함안군,2025,12
28260,인천 서구,48740,창녕군,2012,19
28260,인천 서구,48740,창녕군,2013,11
28260,인천 서구,48740,창녕군,2014,7
28260,인천 서구,48740,창녕군,2015,12
28260,인천 서구,48740,창녕군,2016,8
28260,인천 서구,48740,창녕군,2017,9
28260,인천 서구,48740,창녕군,2018,19
28260,인천 서구,48740,창녕군,2019,6
28260,인천 서구,48740,창녕군,2020,12
28260,인천 서구,48740,창녕군,2021,7
28260,인천 서구,48740,창녕군,2022,6
28260,인천 서구,48740,창녕군,2023,5
28260,인천 서구,48740,창녕군,2024,2
28260,인천 서구,48740,창녕군,2025,12
28260,인천 서구,48760,양산군,2012,0
28260,인천 서구,48760,양산군,2013,0
28260,인천 서구,48760,양산군,2014,0
28260,인천 서구,48760,양산군,2015,0
28260,인천 서구,48760,양산군,2016,0
28260,인천 서구,48760,양산군,2017,0
28260,인천 서구,48760,양산군,2018,0
28260,인천 서구,48760,양산군,2019,0
28260,인천 서구,48760,양산군,2020,0
28260,인천 서구,48760,양산군,2021,0
28260,인천 서구,48760,양산군,2022,0
28260,인천 서구,48760,양산군,2023,0
28260,인천 서구,48760,양산군,2024,0
28260,인천 서구,48760,양산군,2025,0
28260,인천 서구,48820,고성군,2012,14
28260,인천 서구,48820,고성군,2013,10
28260,인천 서구,48820,고성군,2014,3
28260,인천 서구,48820,고성군,2015,1
28260,인천 서구,48820,고성군,2016,6
28260,인천 서구,48820,고성군,2017,6
28260,인천 서구,48820,고성군,2018,6
28260,인천 서구,48820,고성군,2019,9
28260,인천 서구,48820,고성군,2020,9
28260,인천 서구,48820,고성군,2021,7
28260,인천 서구,48820,고성군,2022,7
28260,인천 서구,48820,고성군,2023,2
28260,인천 서구,48820,고성군,2024,13
28260,인천 서구,48820,고성군,2025,6
28260,인천 서구,48840,남해군,2012,18
28260,인천 서구,48840,남해군,2013,14
28260,인천 서구,48840,남해군,2014,12
28260,인천 서구,48840,남해군,2015,9
28260,인천 서구,48840,남해군,2016,5
28260,인천 서구,48840,남해군,2017,5
28260,인천 서구,48840,남해군,2018,7
28260,인천 서구,48840,남해군,2019,6
28260,인천 서구,48840,남해군,2020,6
28260,인천 서구,48840,남해군,2021,8
28260,인천 서구,48840,남해군,2022,5
28260,인천 서구,48840,남해군,2023,17
28260,인천 서구,48840,남해군,2024,12
28260,인천 서구,48840,남해군,2025,7
28260,인천 서구,48850,하동군,2012,26
28260,인천 서구,48850,하동군,2013,13
28260,인천 서구,48850,하동군,2014,16
28260,인천 서구,48850,하동군,2015,19
28260,인천 서구,48850,하동군,2016,8
28260,인천 서구,48850,하동군,2017,16
28260,인천 서구,48850,하동군,2018,18
28260,인천 서구,48850,하동군,2019,13
28260,인천 서구,48850,하동군,2020,21
