PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
2016,A0208,연수구,B03,과세표준,T001,인원,109942,명
2016,A0208,연수구,B03,과세표준,T002,금액,2832370,백만원
2016,A0208,연수구,B04,결정세액,T001,인원,76556,명
2016,A0208,연수구,B04,결정세액,T002,금액,312166,백만원
2016,A0209,옹진군,B01,급여총계,T001,인원,6857,명
2016,A0209,옹진군,B01,급여총계,T002,금액,233663,백만원
2016,A0209,옹진군,B02,과세대상근로소득(총급여),T001,인원,6775,명
2016,A0209,옹진군,B02,과세대상근로소득(총급여),T002,금액,231291,백만원
2016,A0209,옹진군,B03,과세표준,T001,인원,6080,명
2016,A0209,옹진군,B03,과세표준,T002,금액,118582,백만원
2016,A0209,옹진군,B04,결정세액,T001,인원,4469,명
2016,A0209,옹진군,B04,결정세액,T002,금액,8193,백만원
2016,A0210,중구,B01,급여총계,T001,인원,43587,명
2016,A0210,중구,B01,급여총계,T002,금액,1346348,백만원
2016,A0210,중구,B02,과세대상근로소득(총급여),T001,인원,43445,명
2016,A0210,중구,B02,과세대상근로소득(총급여),T002,금액,1334702,백만원
2016,A0210,중구,B03,과세표준,T001,인원,37969,명
2016,A0210,중구,B03,과세표준,T002,금액,671381,백만원
2016,A0210,중구,B04,결정세액,T001,인원,24723,명
2016,A0210,중구,B04,결정세액,T002,금액,48395,백만원
2016,A03,경기,B01,급여총계,T001,인원,4748235,명
2016,A03,경기,B01,급여총계,T002,금액,161196111,백만원
2016,A03,경기,B02,과세대상근로소득(총급여),T001,인원,4731362,명
2016,A03,경기,B02,과세대상근로소득(총급여),T002,금액,160255989,백만원
2016,A03,경기,B03,과세표준,T001,인원,4133323,명
2016,A03,경기,B03,과세표준,T002,금액,86015638,백만원
2016,A03,경기,B04,결정세액,T001,인원,2700341,명
2016,A03,경기,B04,결정세액,T002,금액,8218994,백만원
2016,A0301,가평군,B01,급여총계,T001,인원,16238,명
2016,A0301,가평군,B01,급여총계,T002,금액,470590,백만원
2016,A0301,가평군,B02,과세대상근로소득(총급여),T001,인원,16125,명
2016,A0301,가평군,B02,과세대상근로소득(총급여),T002,금액,468061,백만원
2016,A0301,가평군,B03,과세표준,T001,인원,13926,명
