follower_id,follower_band,leader_id,leader_band,kind,months,current_ratio,hist_p10,hist_p25,hist_median,hist_p75,hist_p90,regime_now,regime_normal,normal_used,normal_basis,observed_gap,structural_gap,recoverable_gap,structural_flags,episodes,successes,transmission_p,transmission_status,catchup_median,leader_move,follower_start,mispricing,mispricing_status,size_premium,follower_name,leader_name
3717,59,3489,59,GRADE,65,0.672958577370342,0.6746753246753247,0.7155172413793104,0.7350427350427351,0.7826610475617098,0.8020833333333334,상승확산,0.785671282360024,0.785671282360024,현 국면(상승확산) 과거 중앙값,0.14346038543131173,,,연식·상품성 격차|최근 철도 개통(과거 비율 신뢰도 하향),0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑|거래량↑,,NOT_CALCULATED,,서울대입구아이원 (1560-61),신길센트럴아이파크
3717,59,3543,59,UPPER_GRADE,214,0.7111518670467979,0.8768243521184698,0.9397605083088955,1.0658948383984563,1.1477336472002404,1.1851630927212324,상승확산,0.9899665551839465,0.9899665551839465,현 국면(상승확산) 과거 중앙값,0.28164051267907914,0.05632810253581583,0.2253124101432633,세대수(대단지) 격차|최근 철도 개통(과거 비율 신뢰도 하향),3,2,0.6666666666666666,VERIFIED,2.0,PARTIAL,P25↑|Median↑|거래량↑,0.10514579140018952,PROXY(구조 플래그),,서울대입구아이원 (1560-61),신동아리버파크
3717,84,3625,84,LOCAL,200,0.8050225225225225,0.800423366404379,0.8518823367571533,0.9208095559476668,0.9642395477752601,0.9990530303030303,상승확산,0.891234851300438,0.891234851300438,현 국면(상승확산) 과거 중앙값,0.09673356989139227,0.009673356989139223,0.08706021290225305,최근 철도 개통(과거 비율 신뢰도 하향),5,3,0.6,VERIFIED,2.0,PARTIAL,P25↑|Median↑|거래량↑|Gap 축소,0.036565289418946274,PROXY(구조 플래그),,서울대입구아이원 (1560-61),사당동작삼성래미안아파트
3717,84,3763,84,GRADE,176,1.34019975031211,1.0567553210061902,1.10078125,1.1639455343314404,1.268288084464555,1.325,상승확산,1.1806341054182354,1.1806341054182354,현 국면(상승확산) 과거 중앙값,-0.13515249488523703,0.0,0.0,최근 철도 개통(과거 비율 신뢰도 하향),6,3,0.5,VERIFIED,1.2198,CONFIRMED,P25↑|Median↑|거래량↑|Gap 축소,0.0,PROXY(구조 플래그),,서울대입구아이원 (1560-61),남현동한일유앤아이
1419,84,1417,84,UPPER_GRADE,182,0.46551724137931033,0.49592012356575466,0.541993508012633,0.5716417910447761,0.6207205597347768,0.6436874829286526,하락전환,0.5391304347826087,0.5391304347826087,현 국면(하락전환) 과거 중앙값,0.13654060066740825,0.027308120133481648,0.1092324805339266,세대수(대단지) 격차|역 접근 격차,4,4,1.0,VERIFIED,1.9567999999999999,UNKNOWN,P25↑|Median↑|거래량↑,0.02730812013348165,PROXY(구조 플래그),,서울숲 금강아미움아파트,강변건영
1419,84,1503,74,BUYER_CHOICE,174,0.7826349971853707,0.7042367509564667,0.7588038500071561,0.7983314213346162,0.8270109298949706,0.8621004344161317,하락전환,0.7785977859778598,0.7785977859778598,현 국면(하락전환) 과거 중앙값,-0.0051852333518267735,0.0,0.0,세대수(대단지) 격차,5,4,0.8,VERIFIED,2.0,PARTIAL,P25↑|Median↑|거래량↑|Gap 축소,0.0,PROXY(구조 플래그),1.458858858858859,서울숲 금강아미움아파트,자양우성1차
1381,59,1367,59,LOCAL,116,1.0903363349036914,1.0023648648648649,1.0281596143118974,1.0499169435215947,1.0756984247865646,1.0922556539102386,하락전환,1.0380434782608696,1.0380434782608696,현 국면(하락전환) 과거 중앙값,-0.05037636451455084,0.0,0.0,,3,2,0.6666666666666666,VERIFIED,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0,VERIFIED,,서울숲2차푸르지오,신금호파크자이아파트
1381,59,1432,59,GRADE,130,1.8846153846153846,1.5317725752508362,1.614057239057239,1.7195324634979807,1.8166666666666667,1.8649219176900291,하락전환,1.7576923076923077,1.7576923076923077,현 국면(하락전환) 과거 중앙값,-0.07221006564551422,0.0,0.0,,5,4,0.8,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.0,VERIFIED,,서울숲2차푸르지오,성수우방2차
1381,59,3888,59,UPPER_GRADE,153,0.5498616597193149,0.48276268818873197,0.5075614636935392,0.5250883392226149,0.5452215782255723,0.5571675191815857,하락전환,0.5498616597193149,0.5498616597193149,현 국면(하락전환) 과거 중앙값,0.0,0.0,0.0,세대수(대단지) 격차|역 접근 격차,5,4,0.8,VERIFIED,2.0,NONE,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲2차푸르지오,래미안퍼스티지
1381,59,1417,84,BUYER_CHOICE,149,0.7810344827586206,0.7188888888888889,0.775227032269441,0.8315789473684211,0.90883408771656,0.9549689440993789,하락전환,0.8168724279835391,0.8168724279835391,현 국면(하락전환) 과거 중앙값,0.04387214453226793,0.00438721445322679,0.03948493007904114,역 접근 격차,5,4,0.8,VERIFIED,2.0,UNKNOWN,P25↑|Median↑,0.00789698601580823,PROXY(구조 플래그),0.9123873513571162,서울숲2차푸르지오,강변건영
1381,84,1362,84,LOCAL,71,0.9361702127659575,0.9845736585638291,1.0018443043509297,1.024809800850302,1.055287099541871,1.0808923076923076,하락전환,1.0166666666666666,1.0166666666666666,현 국면(하락전환) 과거 중앙값,0.07917683990233687,,,,0,0,,UNKNOWN,,PARTIAL,,,NOT_CALCULATED,,서울숲2차푸르지오,e편한세상금호파크힐스
1381,84,1417,84,UPPER_GRADE,150,0.7586206896551724,0.8713286713286713,0.9306629392172356,1.0720495745467997,1.1322761501676468,1.1982169027845628,하락전환,0.9733901011176157,0.9733901011176157,현 국면(하락전환) 과거 중앙값,0.22064063648875398,0.022064063648875393,0.1985765728398786,역 접근 격차,6,5,0.8333333333333334,VERIFIED,2.0,UNKNOWN,,0.020685059670820686,PROXY(구조 플래그),,서울숲2차푸르지오,강변건영
1411,59,4207,59,GRADE,175,0.6733773479635485,0.5486946982021441,0.5607700174624488,0.6103174603174604,0.6533333333333333,0.6906523284047615,하락전환,0.6902676490489437,0.6902676490489437,현 국면(하락전환) 과거 중앙값,0.024469205689512937,0.002446920568951294,0.022022285120561643,세대수(대단지) 격차,4,3,0.75,VERIFIED,1.9597,CONFIRMED,P25↑|Median↑|Gap 축소,0.008258356920210616,PROXY(구조 플래그),,서울숲대림아파트,잠실엘스아파트
1411,59,1362,84,BUYER_CHOICE,63,0.8138297872340425,0.7024517207897292,0.7749943227236393,0.8031103583291173,0.8236443673183468,0.8359788359788359,하락전환,0.7978723404255319,0.7978723404255319,현 국면(하락전환) 과거 중앙값,-0.019999999999999993,0.0,0.0,연식·상품성 격차|세대수(대단지) 격차,0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑|Gap 축소,,NOT_CALCULATED,0.863056333644569,서울숲대림아파트,e편한세상금호파크힐스
1411,84,1417,84,LOCAL,193,0.7275862068965517,0.7999999999999999,0.845072463768116,0.9061624649859944,0.9473684210526315,0.9870848708487084,하락전환,0.8302795031055901,0.8302795031055901,현 국면(하락전환) 과거 중앙값,0.12368521181713238,0.0,0.12368521181713238,,5,5,1.0,VERIFIED,2.0,UNKNOWN,P25↑|Median↑,0.030921302954283095,VERIFIED,,서울숲대림아파트,강변건영
1411,84,4207,84,GRADE,188,0.6384280875217432,0.5696142704680591,0.599,0.626473897389739,0.6629384574333106,0.727215909090909,하락전환,0.6374622356495468,0.6374622356495468,현 국면(하락전환) 과거 중앙값,-0.001515151515151593,0.0,0.0,세대수(대단지) 격차,3,3,1.0,VERIFIED,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲대림아파트,잠실엘스아파트
1411,84,1362,84,BUYER_CHOICE,68,0.8978723404255319,0.8577405857740585,0.8978723404255319,0.997134670487106,1.0469798657718121,1.0875,하락전환,0.9106382978723404,0.9106382978723404,현 국면(하락전환) 과거 중앙값,0.014018691588785067,0.0028037383177570135,0.011214953271028054,연식·상품성 격차|세대수(대단지) 격차,1,1,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0039252336448598185,PROXY(구조 플래그),,서울숲대림아파트,e편한세상금호파크힐스
1345,84,1362,84,LOCAL,66,,0.8391965981118451,0.8696640899071746,0.9072164948453608,0.9286871169070524,0.9697267559141757,하락전환,,0.9072164948453608,장기 중앙값(과열 월 제외),,,,,0,0,,UNKNOWN,,PARTIAL,,,NOT_CALCULATED,,서울숲더샵,e편한세상금호파크힐스
1345,84,1417,84,UPPER_GRADE,119,,0.7868852459016393,0.8137931034482758,0.8608695652173913,0.9608091024020228,1.1119402985074627,하락전환,0.8608695652173913,0.8608695652173913,현 국면(하락전환) 과거 중앙값,,,,역 접근 격차,3,2,0.6666666666666666,VERIFIED,1.1055,UNKNOWN,,,NOT_CALCULATED,,서울숲더샵,강변건영
1360,59,1367,59,LOCAL,111,0.7826584769515177,0.7105639097744361,0.7215657311669128,0.7419354838709677,0.7675675675675676,0.7853658536585366,하락전환,0.7472624798711756,0.7472624798711756,현 국면(하락전환) 과거 중앙값,-0.04736755562308472,0.0,0.0,연식·상품성 격차|세대수(대단지) 격차,3,2,0.6666666666666666,VERIFIED,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲리버그린동아,신금호파크자이아파트
1360,59,1432,59,GRADE,198,1.3526175213675213,1.1317899645937641,1.1878977820636452,1.2280975904829117,1.2972222222222223,1.3867875395987328,하락전환,1.1976430976430976,1.1976430976430976,현 국면(하락전환) 과거 중앙값,-0.1293995047684955,0.0,0.0,,6,5,0.8333333333333334,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.0,VERIFIED,,서울숲리버그린동아,성수우방2차
1360,59,3888,59,UPPER_GRADE,186,0.39568700614574187,0.33926470588235297,0.36256445648210844,0.3847350781998085,0.39586162172280887,0.40669505650670085,하락전환,0.3972608900633987,0.3972608900633987,현 국면(하락전환) 과거 중앙값,0.0039618395795409465,0.0007923679159081891,0.0031694716636327573,세대수(대단지) 격차|역 접근 격차,6,4,0.6666666666666666,VERIFIED,1.86875,NONE,P25↑|Median↑|Gap 축소,0.00042259622181770094,PROXY(구조 플래그),,서울숲리버그린동아,래미안퍼스티지
1360,59,1357,74,BUYER_CHOICE,220,0.7779132791327914,0.7424478178368121,0.8007644445337944,0.8554538648071788,0.9012345679012346,0.9462906574394464,하락전환,0.8007770093683406,0.8007770093683406,현 국면(하락전환) 과거 중앙값,0.028551931396712193,0.0,0.028551931396712193,,6,5,0.8333333333333334,VERIFIED,1.49215,PARTIAL,P25↑|Median↑,0.00832764665737439,VERIFIED,1.0249188345912215,서울숲리버그린동아,응봉대림1차
1360,84,1362,84,LOCAL,79,0.8,0.7166122272004625,0.752980646786359,0.8,0.8487010830101812,0.8898550724637682,하락전환,0.8018999720592345,0.8018999720592345,현 국면(하락전환) 과거 중앙값,0.0023693379790940762,0.00047386759581881507,0.0018954703832752611,연식·상품성 격차|세대수(대단지) 격차,1,1,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑,0.0006634146341463413,PROXY(구조 플래그),,서울숲리버그린동아,e편한세상금호파크힐스
1360,84,1417,84,UPPER_GRADE,209,0.6482758620689655,0.6722784028865784,0.7324276432368576,0.8602941176470589,0.9090214067278287,0.9333333333333333,하락전환,0.7557211282597126,0.7557211282597126,현 국면(하락전환) 과거 중앙값,0.1421758135016999,0.014217581350169983,0.1279582321515299,역 접근 격차,7,6,0.8571428571428571,VERIFIED,1.5902,UNKNOWN,P25↑|Median↑,0.027419621175327834,PROXY(구조 플래그),,서울숲리버그린동아,강변건영
1342,59,1367,59,LOCAL,76,1.0682926829268293,1.0597839135654261,1.076861489191353,1.1081081081081081,1.1328125,1.146639616635769,하락전환,1.0724637681159421,1.0724637681159421,현 국면(하락전환) 과거 중앙값,0.00388925510876734,0.0031534080421885594,0.0007358470665787808,,1,0,0.0,PROXY,0.1892,PARTIAL,,0.0,PROXY,,서울숲리버뷰자이아파트,신금호파크자이아파트
1342,59,3888,59,UPPER_GRADE,76,0.5367647058823529,0.4877941176470588,0.5105008077544426,0.5466970387243736,0.5736894164193868,0.6094659746810884,하락전환,0.5890909090909091,0.5890909090909091,현 국면(하락전환) 과거 중앙값,0.088825344952796,0.009633108660130715,0.07919223629266528,역 접근 격차,2,1,0.5,PROXY,0.99155,NONE,,0.0039596118146332645,PROXY(구조 플래그),,서울숲리버뷰자이아파트,래미안퍼스티지
1342,59,1417,84,BUYER_CHOICE,73,0.7551724137931034,0.7448910531528558,0.7640868784375351,0.8236045197740113,0.8618889992177761,0.8862275449101796,하락전환,0.8526315789473684,0.8526315789473684,현 국면(하락전환) 과거 중앙값,0.11430395913154538,0.011430395913154534,0.10287356321839085,역 접근 격차,2,1,0.5,PROXY,1.0095,UNKNOWN,,0.006429597701149428,PROXY(구조 플래그),0.9300934985866492,서울숲리버뷰자이아파트,강변건영
1342,84,1362,84,LOCAL,84,1.122340425531915,1.05928903935675,1.08125,1.1085626911314985,1.1308510638297873,1.153623188405797,하락전환,1.0989927694828632,1.0989927694828632,현 국면(하락전환) 과거 중앙값,-0.021244594775667286,0.0,0.0,,1,1,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑,0.0,PROXY,,서울숲리버뷰자이아파트,e편한세상금호파크힐스
1342,84,1417,84,UPPER_GRADE,82,0.903448275862069,0.896551724137931,0.9316051547295521,0.9830508474576272,1.0583072660648851,1.1192170818505338,하락전환,1.0157894736842106,1.0157894736842106,현 국면(하락전환) 과거 중앙값,0.11059496158656425,0.011059496158656423,0.09953546542790782,역 접근 격차,2,1,0.5,PROXY,1.0277,UNKNOWN,P25↑|Median↑,0.012441933178488478,PROXY(구조 플래그),,서울숲리버뷰자이아파트,강변건영
1342,84,4207,84,BUYER_CHOICE,86,0.7980270987823859,0.7322668262765316,0.7561512605042017,0.7834728033472803,0.7970550231506406,0.8190104166666666,하락전환,0.7925252525252525,0.7925252525252525,현 국면(하락전환) 과거 중앙값,-0.006942171545452477,0.0,0.0,세대수(대단지) 격차,2,2,1.0,PROXY,1.8511,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲리버뷰자이아파트,잠실엘스아파트
1346,84,1362,84,LOCAL,75,0.8978723404255319,0.8127157931917524,0.8459530026109661,0.8823529411764706,0.91,0.935,하락전환,0.85,0.85,현 국면(하락전환) 과거 중앙값,-0.05632040050062577,0.0,0.0,연식·상품성 격차,0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑|거래량↑,,NOT_CALCULATED,,서울숲삼부아파트,e편한세상금호파크힐스
1346,84,1417,84,UPPER_GRADE,211,0.7275862068965517,0.7354096073350608,0.7706422018348624,0.8261766735679779,0.8689773404889685,0.9324353448275863,하락전환,0.77700904736562,0.77700904736562,현 국면(하락전환) 과거 중앙값,0.06360651865847901,0.006360651865847902,0.057245866792631106,역 접근 격차,7,5,0.7142857142857143,VERIFIED,2.0,UNKNOWN,P25↑|Median↑|거래량↑,0.01022247621296984,PROXY(구조 플래그),,서울숲삼부아파트,강변건영
1433,84,1739,84,GRADE,81,1.1764705882352942,0.9231423895253683,0.9417040358744395,1.1063829787234043,1.158494753833737,1.2421568627450983,하락전환,1.0357142857142858,1.0357142857142858,현 국면(하락전환) 과거 중앙값,-0.13590263691683563,0.0,0.0,,1,1,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY,,서울숲아이파크,e편한세상화랑대아파트
1433,84,1503,74,BUYER_CHOICE,170,0.8040345821325648,0.8306064872170289,0.9181040240440809,0.9738353370545298,1.0181508967223254,1.093070652173913,하락전환,0.8052173913043478,0.8052173913043478,현 국면(하락전환) 과거 중앙값,0.0014689314768362499,0.0,0.0014689314768362499,,4,3,0.75,VERIFIED,1.71685,PARTIAL,P25↑|Median↑,0.00038559451266951557,VERIFIED,1.4117988956698635,서울숲아이파크,자양우성1차
1383,59,1367,59,LOCAL,122,0.9420016101139006,0.8923130937629079,0.9247893357881319,0.9584665334665334,0.9739831697054699,1.004778156996587,하락전환,0.941320293398533,0.941320293398533,현 국면(하락전환) 과거 중앙값,-0.0007237884067152347,0.0,0.0,,4,3,0.75,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.0,VERIFIED,,서울숲푸르지오,신금호파크자이아파트
1383,59,1432,59,GRADE,185,1.627938034188034,1.4036789297658863,1.4517227564102564,1.5096153846153846,1.5873015873015872,1.6167425535951432,하락전환,1.502262443438914,1.502262443438914,현 국면(하락전환) 과거 중앙값,-0.08365754685408293,0.0,0.0,,5,4,0.8,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.0,VERIFIED,,서울숲푸르지오,성수우방2차
1383,59,3888,59,UPPER_GRADE,199,0.47656021363769385,0.4389312977099237,0.4586206896551724,0.47294938917975565,0.49207828518173347,0.5186721991701245,하락전환,0.4800498753117207,0.4800498753117207,현 국면(하락전환) 과거 중앙값,0.007269373149531292,0.0007269373149531291,0.006542435834578163,역 접근 격차,5,3,0.6,VERIFIED,2.0,NONE,P25↑|Median↑|Gap 축소,0.0007850923001493796,PROXY(구조 플래그),,서울숲푸르지오,래미안퍼스티지
1383,59,1362,84,BUYER_CHOICE,83,0.8191489361702128,0.7301784537265337,0.7693250464684015,0.7875630530058711,0.8114659392348292,0.8330985915492958,하락전환,0.7830202478582395,0.7830202478582395,현 국면(하락전환) 과거 중앙값,-0.04614017122902561,0.0,0.0,연식·상품성 격차,2,2,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑,0.0,PROXY(구조 플래그),0.8557849581828844,서울숲푸르지오,e편한세상금호파크힐스
1383,84,1362,84,LOCAL,85,1.0212765957446808,0.9388888888888889,0.9562721893491124,0.9858294972986752,1.008537171911502,1.0537790697674418,하락전환,0.990588217952403,0.990588217952403,현 국면(하락전환) 과거 중앙값,-0.030979954370658872,0.0,0.0,연식·상품성 격차,2,2,1.0,PROXY,1.41035,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲푸르지오,e편한세상금호파크힐스
1383,84,1417,84,UPPER_GRADE,211,0.8275862068965517,0.8314220183486238,0.8955223880597015,1.01171875,1.0923076923076922,1.149799113821254,하락전환,0.8994145822245876,0.8994145822245876,현 국면(하락전환) 과거 중앙값,0.07986125280554994,0.007986125280554993,0.07187512752499495,역 접근 격차,7,6,0.8571428571428571,VERIFIED,2.0,UNKNOWN,P25↑|Median↑,0.015401813041070345,PROXY(구조 플래그),,서울숲푸르지오,강변건영
1355,59,1367,59,LOCAL,124,0.8146341463414634,0.7316179572551387,0.7564436116466131,0.7772222222222223,0.8170875137003625,0.8439782650264516,하락전환,0.802209261223047,0.802209261223047,현 국면(하락전환) 과거 중앙값,-0.015488334177884418,0.0,0.0,연식·상품성 격차,4,3,0.75,VERIFIED,1.79355,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,서울숲한신더휴아파트,신금호파크자이아파트
1355,59,1432,59,GRADE,204,1.409508547008547,1.2001262626262625,1.2250440451021847,1.2728126689493602,1.3247856384449976,1.3916666666666666,하락전환,1.2510294117647058,1.2510294117647058,현 국면(하락전환) 과거 중앙값,-0.12667898432562838,0.0,0.0,,6,5,0.8333333333333334,VERIFIED,1.96205,PARTIAL,P25↑|Median↑,0.0,VERIFIED,,서울숲한신더휴아파트,성수우방2차
1355,59,3888,59,UPPER_GRADE,201,0.4108744598176998,0.363058017727639,0.3851247857754927,0.4,0.41271567974642376,0.4415745245466608,하락전환,0.4164588528678304,0.4164588528678304,현 국면(하락전환) 과거 중앙값,0.01340923121618183,0.0013409231216181833,0.012068308094563647,역 접근 격차,7,5,0.7142857142857143,VERIFIED,2.0,NONE,P25↑|Median↑|Gap 축소,0.0017240440135090924,PROXY(구조 플래그),,서울숲한신더휴아파트,래미안퍼스티지
1355,59,1357,74,BUYER_CHOICE,232,0.8097267117249485,0.7544117647058823,0.8319842105263158,0.8860618725584912,0.9421968388518965,0.979198606271777,하락전환,0.8757670850767085,0.8757670850767085,현 국면(하락전환) 과거 중앙값,0.07540860404222154,0.0,0.07540860404222154,,7,5,0.7142857142857143,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.018852151010555384,VERIFIED,0.9834924745104385,서울숲한신더휴아파트,응봉대림1차
1355,84,1362,84,LOCAL,85,0.7872340425531915,0.6754851612903225,0.7482993197278912,0.7747340425531914,0.7998432601880878,0.815406976744186,하락전환,0.7933646812957158,0.7933646812957158,현 국면(하락전환) 과거 중앙값,0.007727390551986488,0.0007727390551986483,0.00695465149678784,연식·상품성 격차,2,2,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.002434128023875744,PROXY(구조 플래그),,서울숲한신더휴아파트,e편한세상금호파크힐스
1355,84,1417,84,UPPER_GRADE,222,0.6275862068965518,0.6438924237940219,0.6895870982949635,0.7865397314549857,0.8393113342898135,0.8706896551724138,하락전환,0.7227116704805492,0.7227116704805492,현 국면(하락전환) 과거 중앙값,0.13162297977109752,0.013162297977109744,0.11846068179398778,역 접근 격차,7,5,0.7142857142857143,VERIFIED,1.4443,UNKNOWN,P25↑|Median↑,0.021153693177497816,PROXY(구조 플래그),,서울숲한신더휴아파트,강변건영
1355,84,1357,74,BUYER_CHOICE,232,0.8969144872171613,1.0089247788463391,1.0427807486631016,1.0959150326797387,1.1650761520901698,1.2314258911819889,하락전환,1.0300751879699248,1.0300751879699248,현 국면(하락전환) 과거 중앙값,0.12927279708115,0.0,0.12927279708115,,7,5,0.7142857142857143,VERIFIED,1.445,PARTIAL,P25↑|Median↑,0.0323181992702875,VERIFIED,1.2639883126369613,서울숲한신더휴아파트,응봉대림1차
1344,59,1367,59,LOCAL,119,0.7750927306339078,0.776039119804401,0.7972972972972973,0.8336594911937377,0.8637873754152824,0.8831385642737897,하락전환,0.7985507246376812,0.7985507246376812,현 국면(하락전환) 과거 중앙값,0.02937570936951654,0.0,0.02937570936951654,,3,2,0.6666666666666666,VERIFIED,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.0068543321862205246,VERIFIED,,서울숲행당푸르지오,신금호파크자이아파트
1344,59,1432,59,GRADE,149,1.3394551282051284,1.25,1.311005747126437,1.4232804232804233,1.5236061008796913,1.6301460823373175,하락전환,1.34006734006734,1.34006734006734,현 국면(하락전환) 과거 중앙값,0.00045685156551971833,0.0,0.00045685156551971833,,4,3,0.75,VERIFIED,1.6346500000000002,PARTIAL,P25↑|Median↑,0.00011992353594892605,VERIFIED,,서울숲행당푸르지오,성수우방2차
1344,59,3888,59,UPPER_GRADE,174,0.3942017851916886,0.3794231519135424,0.4024197500612595,0.4339773404889684,0.46686114089036845,0.49603960396039604,하락전환,0.43272727272727274,0.43272727272727274,현 국면(하락전환) 과거 중앙값,0.08902948800240036,0.01780589760048007,0.07122359040192029,세대수(대단지) 격차|역 접근 격차,6,5,0.8333333333333334,VERIFIED,2.0,NONE,P25↑|Median↑|Gap 축소,0.011870598400320051,PROXY(구조 플래그),,서울숲행당푸르지오,래미안퍼스티지
1344,59,1357,74,BUYER_CHOICE,167,0.7741463414634147,0.8542746576418341,0.8847736625514403,1.0287581699346404,1.1,1.180175109443402,하락전환,0.88125,0.88125,현 국면(하락전환) 과거 중앙값,0.12153606642449398,0.0,0.12153606642449398,,5,4,0.8,VERIFIED,2.0,PARTIAL,P25↑|Median↑,0.03403009859885831,VERIFIED,1.034929068955534,서울숲행당푸르지오,응봉대림1차
1344,84,1362,84,LOCAL,80,0.7829787234042553,0.7034834090596173,0.7244201909959073,0.775,0.7928388746803069,0.8357800958195132,하락전환,0.7871081455369509,0.7871081455369509,현 국면(하락전환) 과거 중앙값,0.005246321177223364,0.0005246321177223359,0.0047216890595010285,세대수(대단지) 격차,2,2,1.0,PROXY,2.0,PARTIAL,P25↑|Median↑,0.0016525911708253598,PROXY(구조 플래그),,서울숲행당푸르지오,e편한세상금호파크힐스
1344,84,1417,84,UPPER_GRADE,170,0.6310344827586207,0.6363636363636364,0.6939814814814814,0.7847826086956522,0.9684242029157284,1.016934909557043,하락전환,0.744892299935576,0.744892299935576,현 국면(하락전환) 과거 중앙값,0.15285138158469702,0.015285138158469685,0.13756624342622734,역 접근 격차,6,5,0.8333333333333334,VERIFIED,1.5977999999999999,UNKNOWN,P25↑|Median↑,0.028659634047130695,PROXY(구조 플래그),,서울숲행당푸르지오,강변건영
1344,84,1357,74,BUYER_CHOICE,170,0.8921245959447546,0.9665087068227234,1.0270201007264785,1.1662889071746383,1.3520434227330778,1.456110845676063,하락전환,1.0390881048775786,1.0390881048775786,현 국면(하락전환) 과거 중앙값,0.14143507970398597,0.04193550113223184,0.09949957857175414,,4,2,0.5,VERIFIED,0.7035,PARTIAL,P25↑|Median↑,0.017412426250056973,VERIFIED,1.2708578143360754,서울숲행당푸르지오,응봉대림1차
1429,59,1432,59,LOCAL,126,,1.654646324549237,1.6863406408094435,1.75833047062865,1.838398487690331,1.8790149892933619,하락전환,,1.75833047062865,장기 중앙값(과열 월 제외),,,,,2,2,1.0,PROXY,2.0,PARTIAL,,,NOT_CALCULATED,,서울숲힐스테이트,성수우방2차
1429,59,1367,59,GRADE,93,,0.9958263772954925,1.0170807453416149,1.0918367346938775,1.190307012857499,1.2305385826771653,하락전환,,1.0918367346938775,장기 중앙값(과열 월 제외),,,,,2,2,1.0,PROXY,1.5023499999999999,PARTIAL,,,NOT_CALCULATED,,서울숲힐스테이트,신금호파크자이아파트
1429,59,4207,59,UPPER_GRADE,134,,0.6889065335753176,0.7099931840693557,0.7403373670700404,0.7773802689847467,0.8225563909774436,하락전환,,0.7403373670700404,장기 중앙값(과열 월 제외),,,,세대수(대단지) 격차,4,4,1.0,VERIFIED,2.0,CONFIRMED,,,NOT_CALCULATED,,서울숲힐스테이트,잠실엘스아파트
1429,84,1417,84,UPPER_GRADE,134,0.8793103448275862,1.0040334252102976,1.0516288059096277,1.126086956521739,1.2029010748407643,1.2923943744851123,하락전환,1.063435628742515,1.063435628742515,현 국면(하락전환) 과거 중앙값,0.1731419175156396,0.0,0.1731419175156396,,1,1,1.0,PROXY,2.0,UNKNOWN,,0.02164273968945495,PROXY,,서울숲힐스테이트,강변건영
1219,59,2623,59,LOCAL,61,0.9104827968923419,0.8914768933129466,0.9152542372881356,0.9323583180987203,0.9602185007974482,0.9933333333333334,하락전환,,0.9323583180987203,장기 중앙값(과열 월 제외),0.0234625688233117,,,,0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑|Gap 축소,,NOT_CALCULATED,,서울역센트럴자이아파트,마포래미안푸르지오
1219,59,2526,59,GRADE,60,1.2955922165820644,1.278641276376737,1.29125,1.325927056975831,1.3856307154384078,1.4193836182579147,하락전환,,1.325927056975831,장기 중앙값(과열 월 제외),0.0228782120661707,,,,0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑,,NOT_CALCULATED,,서울역센트럴자이아파트,돈의문센트레빌
1219,59,1282,59,UPPER_GRADE,61,0.7745655570147432,0.7770294421217926,0.7997311827956989,0.8222612183504637,0.8655405405405405,0.9128492677936079,하락전환,,0.8222612183504637,장기 중앙값(과열 월 제외),0.05800548569152114,,,,0,0,,UNKNOWN,,PARTIAL,P25↑|Median↑,,NOT_CALCULATED,,서울역센트럴자이아파트,한가람아파트
1219,74,2623,84,BUYER_CHOICE,60,0.8588709677419355,0.7621666666666667,0.8,0.8148148148148148,0.8425,0.8824516129032258,하락전환,,0.8148148148148148,장기 중앙값(과열 월 제외),-0.05406891495601181,0.0,0.0,,1,0,0.0,PROXY,0.2294,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY,1.037891641217057,서울역센트럴자이아파트,마포래미안푸르지오
