ym,sido,sigungu,lawd_cd,level,unsold
202506,서울,강북구,11305,시군구,60
202506,서울,도봉구,11320,시군구,66
202506,서울,노원구,11350,시군구,0
202506,서울,은평구,11380,시군구,0
202506,서울,서대문구,11410,시군구,0
202506,서울,마포구,11440,시군구,53
202506,서울,양천구,11470,시군구,9
202506,서울,강서구,11500,시군구,145
202506,서울,구로구,11530,시군구,63
202506,서울,금천구,11545,시군구,8
202506,서울,영등포구,11560,시군구,0
202506,서울,동작구,11590,시군구,1
202506,서울,관악구,11620,시군구,4
202506,서울,서초구,11650,시군구,0
202506,서울,강남구,11680,시군구,0
202506,서울,송파구,11710,시군구,0
202506,서울,강동구,11740,시군구,386
202506,부산,계,,시도,5375
202506,대구,계,,시도,8995
202506,인천,계,,시도,1825
202506,인천,중구,28110,시군구,35
202506,인천,남동구,28200,시군구,11
202506,인천,서구,28260,시군구,1190
202506,인천,연수구,28185,시군구,135
202506,인천,미추홀구,28177,시군구,384
202506,인천,동구,28140,시군구,0
202506,인천,부평구,28237,시군구,65
202506,인천,계양구,28245,시군구,0
202506,인천,강화군,28710,시군구,5
202506,인천,옹진군,28720,시군구,0
202506,광주,계,,시도,1297
202506,대전,계,,시도,1663
202506,울산,계,,시도,2746
202506,경기,계,,시도,11093
202506,경기,수원시,41111,시(구 합산),0
202506,경기,수원시,41113,시(구 합산),0
202506,경기,수원시,41115,시(구 합산),0
202506,경기,수원시,41117,시(구 합산),0
202506,경기,성남시,41131,시(구 합산),55
202506,경기,성남시,41133,시(구 합산),55
202506,경기,성남시,41135,시(구 합산),55
202506,경기,의정부시,41150,시군구,453
202506,경기,안양시,41171,시(구 합산),73
202506,경기,안양시,41173,시(구 합산),73
202506,경기,부천시,41192,시(구 합산),181
202506,경기,부천시,41194,시(구 합산),181
202506,경기,부천시,41196,시(구 합산),181
202506,경기,부천시,41190,시(구 합산),181
202506,경기,광명시,41210,시군구,15
202506,경기,평택시,41220,시군구,3996
202506,경기,동두천시,41250,시군구,137
202506,경기,안산시,41271,시(구 합산),0
202506,경기,안산시,41273,시(구 합산),0
202506,경기,고양시,41281,시(구 합산),99
202506,경기,고양시,41285,시(구 합산),99
202506,경기,고양시,41287,시(구 합산),99
202506,경기,과천시,41290,시군구,0
202506,경기,구리시,41310,시군구,0
202506,경기,남양주시,41360,시군구,358
202506,경기,오산시,41370,시군구,20
202506,경기,시흥시,41390,시군구,37
202506,경기,군포시,41410,시군구,0
202506,경기,의왕시,41430,시군구,0
202506,경기,하남시,41450,시군구,2
202506,경기,용인시,41461,시(구 합산),460
202506,경기,용인시,41463,시(구 합산),460
202506,경기,용인시,41465,시(구 합산),460
202506,경기,파주시,41480,시군구,1
202506,경기,이천시,41500,시군구,1327
202506,경기,안성시,41550,시군구,392
202506,경기,김포시,41570,시군구,571
202506,경기,양주시,41630,시군구,1774
202506,경기,여주시,41670,시군구,5
202506,경기,화성시,41591,시(구 합산),81
202506,경기,화성시,41593,시(구 합산),81
202506,경기,화성시,41595,시(구 합산),81
202506,경기,화성시,41597,시(구 합산),81
202506,경기,화성시,41590,시(구 합산),81
202506,경기,광주시,41610,시군구,346
202506,경기,연천군,41800,시군구,40
202506,경기,포천시,41650,시군구,123
202506,경기,가평군,41820,시군구,405
202506,경기,양평군,41830,시군구,142
202506,강원,계,,시도,3526
202506,충북,계,,시도,1885
202506,충남,계,,시도,4260
202506,세종,계,,시도,57
202506,전북,계,,시도,2976
202506,전남,계,,시도,3280
202506,경북,계,,시도,6482
202506,경남,계,,시도,4770
202506,제주,계,,시도,2483
202507,서울,계,,시도,1033
202507,서울,종로구,11110,시군구,0
202507,서울,중구,11140,시군구,1
202507,서울,용산구,11170,시군구,1
202507,서울,성동구,11200,시군구,0
202507,서울,광진구,11215,시군구,54
202507,서울,동대문구,11230,시군구,171
202507,서울,중랑구,11260,시군구,0
202507,서울,성북구,11290,시군구,0
202507,서울,강북구,11305,시군구,53
202507,서울,도봉구,11320,시군구,66
202507,서울,노원구,11350,시군구,0
202507,서울,은평구,11380,시군구,20
202507,서울,서대문구,11410,시군구,0
202507,서울,마포구,11440,시군구,53
202507,서울,양천구,11470,시군구,8
202507,서울,강서구,11500,시군구,145
202507,서울,구로구,11530,시군구,63
202507,서울,금천구,11545,시군구,8
202507,서울,영등포구,11560,시군구,0
202507,서울,동작구,11590,시군구,0
202507,서울,관악구,11620,시군구,4
202507,서울,서초구,11650,시군구,0
202507,서울,강남구,11680,시군구,0
202507,서울,송파구,11710,시군구,0
202507,서울,강동구,11740,시군구,386
202507,부산,계,,시도,5573
202507,대구,계,,시도,8977
202507,인천,계,,시도,1737
202507,인천,중구,28110,시군구,35
202507,인천,남동구,28200,시군구,11
202507,인천,서구,28260,시군구,1139
202507,인천,연수구,28185,시군구,132
202507,인천,미추홀구,28177,시군구,384
202507,인천,동구,28140,시군구,0
202507,인천,부평구,28237,시군구,32
202507,인천,계양구,28245,시군구,0
202507,인천,강화군,28710,시군구,4
202507,인천,옹진군,28720,시군구,0
202507,광주,계,,시도,1357
202507,대전,계,,시도,1514
202507,울산,계,,시도,2531
202507,경기,계,,시도,10513
202507,경기,수원시,41111,시(구 합산),0
202507,경기,수원시,41113,시(구 합산),0
202507,경기,수원시,41115,시(구 합산),0
202507,경기,수원시,41117,시(구 합산),0
202507,경기,성남시,41131,시(구 합산),55
202507,경기,성남시,41133,시(구 합산),55
202507,경기,성남시,41135,시(구 합산),55
202507,경기,의정부시,41150,시군구,402
202507,경기,안양시,41171,시(구 합산),70
202507,경기,안양시,41173,시(구 합산),70
202507,경기,부천시,41192,시(구 합산),169
202507,경기,부천시,41194,시(구 합산),169
202507,경기,부천시,41196,시(구 합산),169
202507,경기,부천시,41190,시(구 합산),169
202507,경기,광명시,41210,시군구,6
202507,경기,평택시,41220,시군구,3482
202507,경기,동두천시,41250,시군구,137
202507,경기,안산시,41271,시(구 합산),0
202507,경기,안산시,41273,시(구 합산),0
202507,경기,고양시,41281,시(구 합산),95
202507,경기,고양시,41285,시(구 합산),95
202507,경기,고양시,41287,시(구 합산),95
202507,경기,과천시,41290,시군구,0
202507,경기,구리시,41310,시군구,68
202507,경기,남양주시,41360,시군구,358
202507,경기,오산시,41370,시군구,4
202507,경기,시흥시,41390,시군구,32
202507,경기,군포시,41410,시군구,0
202507,경기,의왕시,41430,시군구,0
202507,경기,하남시,41450,시군구,2
202507,경기,용인시,41461,시(구 합산),459
202507,경기,용인시,41463,시(구 합산),459
202507,경기,용인시,41465,시(구 합산),459
202507,경기,파주시,41480,시군구,1
202507,경기,이천시,41500,시군구,1190
202507,경기,안성시,41550,시군구,376
202507,경기,김포시,41570,시군구,492
202507,경기,양주시,41630,시군구,1642
202507,경기,여주시,41670,시군구,448
202507,경기,화성시,41591,시(구 합산),85
202507,경기,화성시,41593,시(구 합산),85
202507,경기,화성시,41595,시(구 합산),85
202507,경기,화성시,41597,시(구 합산),85
202507,경기,화성시,41590,시(구 합산),85
202507,경기,광주시,41610,시군구,261
202507,경기,연천군,41800,시군구,39
202507,경기,포천시,41650,시군구,123
202507,경기,가평군,41820,시군구,361
202507,경기,양평군,41830,시군구,156
202507,강원,계,,시도,3348
202507,충북,계,,시도,2058
202507,충남,계,,시도,4289
202507,세종,계,,시도,57
202507,전북,계,,시도,2842
202507,전남,계,,시도,2919
202507,경북,계,,시도,6292
202507,경남,계,,시도,4718
202507,제주,계,,시도,2486
202508,서울,계,,시도,1106
202508,서울,종로구,11110,시군구,0
202508,서울,중구,11140,시군구,64
202508,서울,용산구,11170,시군구,1
202508,서울,성동구,11200,시군구,0
202508,서울,광진구,11215,시군구,54
202508,서울,동대문구,11230,시군구,171
202508,서울,중랑구,11260,시군구,0
202508,서울,성북구,11290,시군구,0
202508,서울,강북구,11305,시군구,51
202508,서울,도봉구,11320,시군구,65
202508,서울,노원구,11350,시군구,0
202508,서울,은평구,11380,시군구,20
202508,서울,서대문구,11410,시군구,22
202508,서울,마포구,11440,시군구,48
202508,서울,양천구,11470,시군구,8
202508,서울,강서구,11500,시군구,145
202508,서울,구로구,11530,시군구,63
202508,서울,금천구,11545,시군구,8
202508,서울,영등포구,11560,시군구,0
202508,서울,동작구,11590,시군구,0
202508,서울,관악구,11620,시군구,4
202508,서울,서초구,11650,시군구,0
202508,서울,강남구,11680,시군구,0
202508,서울,송파구,11710,시군구,0
202508,서울,강동구,11740,시군구,382
202508,부산,계,,시도,7146
202508,대구,계,,시도,8762
202508,인천,계,,시도,1668
202508,인천,중구,28110,시군구,33
202508,인천,남동구,28200,시군구,11
202508,인천,서구,28260,시군구,1101
202508,인천,연수구,28185,시군구,121
202508,인천,미추홀구,28177,시군구,366
202508,인천,동구,28140,시군구,0
202508,인천,부평구,28237,시군구,32
202508,인천,계양구,28245,시군구,0
202508,인천,강화군,28710,시군구,4
202508,인천,옹진군,28720,시군구,0
202508,광주,계,,시도,1370
202508,대전,계,,시도,2485
202508,울산,계,,시도,2308
202508,경기,계,,시도,11857
202508,경기,수원시,41111,시(구 합산),0
202508,경기,수원시,41113,시(구 합산),0
202508,경기,수원시,41115,시(구 합산),0
202508,경기,수원시,41117,시(구 합산),0
202508,경기,성남시,41131,시(구 합산),55
202508,경기,성남시,41133,시(구 합산),55
202508,경기,성남시,41135,시(구 합산),55
202508,경기,의정부시,41150,시군구,357
202508,경기,안양시,41171,시(구 합산),70
202508,경기,안양시,41173,시(구 합산),70
202508,경기,부천시,41192,시(구 합산),148
202508,경기,부천시,41194,시(구 합산),148
202508,경기,부천시,41196,시(구 합산),148
202508,경기,부천시,41190,시(구 합산),148
202508,경기,광명시,41210,시군구,6
202508,경기,평택시,41220,시군구,4197
202508,경기,동두천시,41250,시군구,137
202508,경기,안산시,41271,시(구 합산),0
202508,경기,안산시,41273,시(구 합산),0
202508,경기,고양시,41281,시(구 합산),73
202508,경기,고양시,41285,시(구 합산),73
202508,경기,고양시,41287,시(구 합산),73
202508,경기,과천시,41290,시군구,0
202508,경기,구리시,41310,시군구,68
202508,경기,남양주시,41360,시군구,355
202508,경기,오산시,41370,시군구,4
202508,경기,시흥시,41390,시군구,29
202508,경기,군포시,41410,시군구,0
202508,경기,의왕시,41430,시군구,0
202508,경기,하남시,41450,시군구,2
202508,경기,용인시,41461,시(구 합산),452
202508,경기,용인시,41463,시(구 합산),452
202508,경기,용인시,41465,시(구 합산),452
202508,경기,파주시,41480,시군구,1
202508,경기,이천시,41500,시군구,1667
202508,경기,안성시,41550,시군구,368
202508,경기,김포시,41570,시군구,648
202508,경기,양주시,41630,시군구,1499
202508,경기,여주시,41670,시군구,378
202508,경기,화성시,41591,시(구 합산),65
202508,경기,화성시,41593,시(구 합산),65
202508,경기,화성시,41595,시(구 합산),65
202508,경기,화성시,41597,시(구 합산),65
202508,경기,화성시,41590,시(구 합산),65
202508,경기,광주시,41610,시군구,614
202508,경기,연천군,41800,시군구,39
202508,경기,포천시,41650,시군구,123
202508,경기,가평군,41820,시군구,330
202508,경기,양평군,41830,시군구,172
202508,강원,계,,시도,3190
202508,충북,계,,시도,1912
202508,충남,계,,시도,5499
202508,세종,계,,시도,50
202508,전북,계,,시도,2694
202508,전남,계,,시도,2828
202508,경북,계,,시도,6124
202508,경남,계,,시도,4993
202508,제주,계,,시도,2621
202509,서울,계,,시도,1088
202509,서울,종로구,11110,시군구,0
202509,서울,중구,11140,시군구,54
202509,서울,용산구,11170,시군구,1
202509,서울,성동구,11200,시군구,0
202509,서울,광진구,11215,시군구,54
202509,서울,동대문구,11230,시군구,94
202509,서울,중랑구,11260,시군구,0
202509,서울,성북구,11290,시군구,0
202509,서울,강북구,11305,시군구,50
202509,서울,도봉구,11320,시군구,65
202509,서울,노원구,11350,시군구,0
202509,서울,은평구,11380,시군구,20
202509,서울,서대문구,11410,시군구,21
202509,서울,마포구,11440,시군구,48
202509,서울,양천구,11470,시군구,8
202509,서울,강서구,11500,시군구,145
202509,서울,구로구,11530,시군구,134
202509,서울,금천구,11545,시군구,8
202509,서울,영등포구,11560,시군구,0
202509,서울,동작구,11590,시군구,0
202509,서울,관악구,11620,시군구,4
202509,서울,서초구,11650,시군구,0
202509,서울,강남구,11680,시군구,0
202509,서울,송파구,11710,시군구,0
202509,서울,강동구,11740,시군구,382
202509,부산,계,,시도,7316
202509,대구,계,,시도,8537
202509,인천,계,,시도,1607
202509,인천,중구,28110,시군구,33
202509,인천,남동구,28200,시군구,11
202509,인천,서구,28260,시군구,1040
202509,인천,연수구,28185,시군구,121
202509,인천,미추홀구,28177,시군구,366
202509,인천,동구,28140,시군구,0
202509,인천,부평구,28237,시군구,32
202509,인천,계양구,28245,시군구,0
202509,인천,강화군,28710,시군구,4
202509,인천,옹진군,28720,시군구,0
202509,광주,계,,시도,1365
202509,대전,계,,시도,2282
202509,울산,계,,시도,2152
202509,경기,계,,시도,12656
202509,경기,수원시,41111,시(구 합산),0
202509,경기,수원시,41113,시(구 합산),0
202509,경기,수원시,41115,시(구 합산),0
202509,경기,수원시,41117,시(구 합산),0
202509,경기,성남시,41131,시(구 합산),55
202509,경기,성남시,41133,시(구 합산),55
202509,경기,성남시,41135,시(구 합산),55
202509,경기,의정부시,41150,시군구,662
202509,경기,안양시,41171,시(구 합산),61
202509,경기,안양시,41173,시(구 합산),61
202509,경기,부천시,41192,시(구 합산),144
202509,경기,부천시,41194,시(구 합산),144
202509,경기,부천시,41196,시(구 합산),144
202509,경기,부천시,41190,시(구 합산),144
202509,경기,광명시,41210,시군구,6
202509,경기,평택시,41220,시군구,3769
202509,경기,동두천시,41250,시군구,137
202509,경기,안산시,41271,시(구 합산),0
202509,경기,안산시,41273,시(구 합산),0
202509,경기,고양시,41281,시(구 합산),68
202509,경기,고양시,41285,시(구 합산),68
202509,경기,고양시,41287,시(구 합산),68
202509,경기,과천시,41290,시군구,0
202509,경기,구리시,41310,시군구,38
202509,경기,남양주시,41360,시군구,352
202509,경기,오산시,41370,시군구,4
202509,경기,시흥시,41390,시군구,25
202509,경기,군포시,41410,시군구,0
202509,경기,의왕시,41430,시군구,0
202509,경기,하남시,41450,시군구,3
202509,경기,용인시,41461,시(구 합산),452
202509,경기,용인시,41463,시(구 합산),452
202509,경기,용인시,41465,시(구 합산),452
202509,경기,파주시,41480,시군구,1
202509,경기,이천시,41500,시군구,1522
202509,경기,안성시,41550,시군구,618
202509,경기,김포시,41570,시군구,1873
202509,경기,양주시,41630,시군구,1376
202509,경기,여주시,41670,시군구,339
202509,경기,화성시,41591,시(구 합산),66
202509,경기,화성시,41593,시(구 합산),66
202509,경기,화성시,41595,시(구 합산),66
202509,경기,화성시,41597,시(구 합산),66
202509,경기,화성시,41590,시(구 합산),66
202509,경기,광주시,41610,시군구,485
202509,경기,연천군,41800,시군구,39
202509,경기,포천시,41650,시군구,123
202509,경기,가평군,41820,시군구,280
202509,경기,양평군,41830,시군구,158
202509,강원,계,,시도,3284
202509,충북,계,,시도,1970
202509,충남,계,,시도,5244
202509,세종,계,,시도,47
202509,전북,계,,시도,2540
202509,전남,계,,시도,2915
202509,경북,계,,시도,5672
202509,경남,계,,시도,5511
202509,제주,계,,시도,2576
202510,서울,계,,시도,1056
202510,서울,종로구,11110,시군구,0
202510,서울,중구,11140,시군구,54
202510,서울,용산구,11170,시군구,1
202510,서울,성동구,11200,시군구,0
202510,서울,광진구,11215,시군구,54
202510,서울,동대문구,11230,시군구,67
202510,서울,중랑구,11260,시군구,0
202510,서울,성북구,11290,시군구,0
202510,서울,강북구,11305,시군구,51
202510,서울,도봉구,11320,시군구,64
202510,서울,노원구,11350,시군구,0
202510,서울,은평구,11380,시군구,20
202510,서울,서대문구,11410,시군구,21
202510,서울,마포구,11440,시군구,47
202510,서울,양천구,11470,시군구,7
202510,서울,강서구,11500,시군구,145
202510,서울,구로구,11530,시군구,134
202510,서울,금천구,11545,시군구,8
202510,서울,영등포구,11560,시군구,0
202510,서울,동작구,11590,시군구,0
202510,서울,관악구,11620,시군구,4
202510,서울,서초구,11650,시군구,0
202510,서울,강남구,11680,시군구,0
202510,서울,송파구,11710,시군구,0
202510,서울,강동구,11740,시군구,379
202510,부산,계,,시도,8040
202510,대구,계,,시도,7568
202510,인천,계,,시도,1910
202510,인천,중구,28110,시군구,33
202510,인천,남동구,28200,시군구,11
202510,인천,서구,28260,시군구,1009
202510,인천,연수구,28185,시군구,118
202510,인천,미추홀구,28177,시군구,707
202510,인천,동구,28140,시군구,0
202510,인천,부평구,28237,시군구,32
202510,인천,계양구,28245,시군구,0
202510,인천,강화군,28710,시군구,0
202510,인천,옹진군,28720,시군구,0
202510,광주,계,,시도,1431
202510,대전,계,,시도,2075
202510,울산,계,,시도,2676
202510,경기,계,,시도,14585
202510,경기,수원시,41111,시(구 합산),0
202510,경기,수원시,41113,시(구 합산),0
202510,경기,수원시,41115,시(구 합산),0
202510,경기,수원시,41117,시(구 합산),0
202510,경기,성남시,41131,시(구 합산),55
202510,경기,성남시,41133,시(구 합산),55
202510,경기,성남시,41135,시(구 합산),55
202510,경기,의정부시,41150,시군구,1335
202510,경기,안양시,41171,시(구 합산),61
202510,경기,안양시,41173,시(구 합산),61
202510,경기,부천시,41192,시(구 합산),145
202510,경기,부천시,41194,시(구 합산),145
202510,경기,부천시,41196,시(구 합산),145
202510,경기,부천시,41190,시(구 합산),145
202510,경기,광명시,41210,시군구,6
202510,경기,평택시,41220,시군구,4067
202510,경기,동두천시,41250,시군구,137
202510,경기,안산시,41271,시(구 합산),0
202510,경기,안산시,41273,시(구 합산),0
202510,경기,고양시,41281,시(구 합산),56
202510,경기,고양시,41285,시(구 합산),56
202510,경기,고양시,41287,시(구 합산),56
202510,경기,과천시,41290,시군구,0
202510,경기,구리시,41310,시군구,20
202510,경기,남양주시,41360,시군구,345
202510,경기,오산시,41370,시군구,857
202510,경기,시흥시,41390,시군구,25
202510,경기,군포시,41410,시군구,0
202510,경기,의왕시,41430,시군구,0
202510,경기,하남시,41450,시군구,3
202510,경기,용인시,41461,시(구 합산),455
202510,경기,용인시,41463,시(구 합산),455
202510,경기,용인시,41465,시(구 합산),455
202510,경기,파주시,41480,시군구,1
202510,경기,이천시,41500,시군구,1279
202510,경기,안성시,41550,시군구,605
202510,경기,김포시,41570,시군구,1476
202510,경기,양주시,41630,시군구,2397
202510,경기,여주시,41670,시군구,293
202510,경기,화성시,41591,시(구 합산),67
202510,경기,화성시,41593,시(구 합산),67
202510,경기,화성시,41595,시(구 합산),67
202510,경기,화성시,41597,시(구 합산),67
202510,경기,화성시,41590,시(구 합산),67
202510,경기,광주시,41610,시군구,305
202510,경기,연천군,41800,시군구,39
202510,경기,포천시,41650,시군구,123
202510,경기,가평군,41820,시군구,280
202510,경기,양평군,41830,시군구,153
202510,강원,계,,시도,3179
202510,충북,계,,시도,2714
202510,충남,계,,시도,5405
202510,세종,계,,시도,47
202510,전북,계,,시도,2369
202510,전남,계,,시도,2840
202510,경북,계,,시도,5449
202510,경남,계,,시도,5183
202510,제주,계,,시도,2542
202511,서울,계,,시도,1037
202511,서울,종로구,11110,시군구,0
202511,서울,중구,11140,시군구,47
202511,서울,용산구,11170,시군구,1
202511,서울,성동구,11200,시군구,0
202511,서울,광진구,11215,시군구,54
202511,서울,동대문구,11230,시군구,63
202511,서울,중랑구,11260,시군구,0
202511,서울,성북구,11290,시군구,0
202511,서울,강북구,11305,시군구,49
202511,서울,도봉구,11320,시군구,64
202511,서울,노원구,11350,시군구,0
202511,서울,은평구,11380,시군구,20
202511,서울,서대문구,11410,시군구,18
202511,서울,마포구,11440,시군구,47
202511,서울,양천구,11470,시군구,6
202511,서울,강서구,11500,시군구,145
202511,서울,구로구,11530,시군구,132
202511,서울,금천구,11545,시군구,8
202511,서울,영등포구,11560,시군구,0
202511,서울,동작구,11590,시군구,0
202511,서울,관악구,11620,시군구,4
202511,서울,서초구,11650,시군구,0
202511,서울,강남구,11680,시군구,0
202511,서울,송파구,11710,시군구,0
202511,서울,강동구,11740,시군구,379
202511,부산,계,,시도,7727
202511,대구,계,,시도,7218
202511,인천,계,,시도,2007
202511,인천,중구,28110,시군구,33
202511,인천,남동구,28200,시군구,11
202511,인천,서구,28260,시군구,1000
202511,인천,연수구,28185,시군구,118
202511,인천,미추홀구,28177,시군구,690
202511,인천,동구,28140,시군구,52
202511,인천,부평구,28237,시군구,103
202511,인천,계양구,28245,시군구,0
202511,인천,강화군,28710,시군구,0
202511,인천,옹진군,28720,시군구,0
202511,광주,계,,시도,1403
202511,대전,계,,시도,1882
202511,울산,계,,시도,2309
202511,경기,계,,시도,13491
202511,경기,수원시,41111,시(구 합산),0
202511,경기,수원시,41113,시(구 합산),0
202511,경기,수원시,41115,시(구 합산),0
202511,경기,수원시,41117,시(구 합산),0
202511,경기,성남시,41131,시(구 합산),55
202511,경기,성남시,41133,시(구 합산),55
202511,경기,성남시,41135,시(구 합산),55
202511,경기,의정부시,41150,시군구,1102
202511,경기,안양시,41171,시(구 합산),61
202511,경기,안양시,41173,시(구 합산),61
202511,경기,부천시,41192,시(구 합산),151
202511,경기,부천시,41194,시(구 합산),151
202511,경기,부천시,41196,시(구 합산),151
202511,경기,부천시,41190,시(구 합산),151
202511,경기,광명시,41210,시군구,6
202511,경기,평택시,41220,시군구,3594
202511,경기,동두천시,41250,시군구,137
202511,경기,안산시,41271,시(구 합산),0
202511,경기,안산시,41273,시(구 합산),0
202511,경기,고양시,41281,시(구 합산),56
202511,경기,고양시,41285,시(구 합산),56
202511,경기,고양시,41287,시(구 합산),56
202511,경기,과천시,41290,시군구,0
202511,경기,구리시,41310,시군구,20
202511,경기,남양주시,41360,시군구,346
202511,경기,오산시,41370,시군구,842
202511,경기,시흥시,41390,시군구,24
202511,경기,군포시,41410,시군구,0
202511,경기,의왕시,41430,시군구,0
202511,경기,하남시,41450,시군구,3
202511,경기,용인시,41461,시(구 합산),450
202511,경기,용인시,41463,시(구 합산),450
202511,경기,용인시,41465,시(구 합산),450
202511,경기,파주시,41480,시군구,1
202511,경기,이천시,41500,시군구,1015
202511,경기,안성시,41550,시군구,594
202511,경기,김포시,41570,시군구,1210
202511,경기,양주시,41630,시군구,2736
202511,경기,여주시,41670,시군구,279
202511,경기,화성시,41591,시(구 합산),65
202511,경기,화성시,41593,시(구 합산),65
202511,경기,화성시,41595,시(구 합산),65
202511,경기,화성시,41597,시(구 합산),65
202511,경기,화성시,41590,시(구 합산),65
202511,경기,광주시,41610,시군구,219
202511,경기,연천군,41800,시군구,37
202511,경기,포천시,41650,시군구,123
202511,경기,가평군,41820,시군구,230
202511,경기,양평군,41830,시군구,135
202511,강원,계,,시도,3061
202511,충북,계,,시도,2915
202511,충남,계,,시도,7875
202511,세종,계,,시도,49
202511,전북,계,,시도,2286
202511,전남,계,,시도,2770
202511,경북,계,,시도,5297
202511,경남,계,,시도,4947
202511,제주,계,,시도,2520
202512,서울,계,,시도,939
202512,서울,종로구,11110,시군구,0
202512,서울,중구,11140,시군구,47
202512,서울,용산구,11170,시군구,1
202512,서울,성동구,11200,시군구,0
202512,서울,광진구,11215,시군구,52
202512,서울,동대문구,11230,시군구,61
202512,서울,중랑구,11260,시군구,0
202512,서울,성북구,11290,시군구,0
202512,서울,강북구,11305,시군구,48
202512,서울,도봉구,11320,시군구,64
202512,서울,노원구,11350,시군구,0
202512,서울,은평구,11380,시군구,20
202512,서울,서대문구,11410,시군구,18
202512,서울,마포구,11440,시군구,47
202512,서울,양천구,11470,시군구,6
202512,서울,강서구,11500,시군구,107
202512,서울,구로구,11530,시군구,99
202512,서울,금천구,11545,시군구,8
202512,서울,영등포구,11560,시군구,0
202512,서울,동작구,11590,시군구,0
202512,서울,관악구,11620,시군구,4
202512,서울,서초구,11650,시군구,0
202512,서울,강남구,11680,시군구,0
202512,서울,송파구,11710,시군구,0
202512,서울,강동구,11740,시군구,357
202512,부산,계,,시도,7541
202512,대구,계,,시도,5962
202512,인천,계,,시도,1927
202512,인천,중구,28110,시군구,33
202512,인천,남동구,28200,시군구,3
202512,인천,서구,28260,시군구,979
202512,인천,연수구,28185,시군구,92
202512,인천,미추홀구,28177,시군구,676
202512,인천,동구,28140,시군구,41
202512,인천,부평구,28237,시군구,103
202512,인천,계양구,28245,시군구,0
202512,인천,강화군,28710,시군구,0
202512,인천,옹진군,28720,시군구,0
202512,광주,계,,시도,1404
202512,대전,계,,시도,1677
202512,울산,계,,시도,1987
202512,경기,계,,시도,13017
202512,경기,수원시,41111,시(구 합산),19
202512,경기,수원시,41113,시(구 합산),19
202512,경기,수원시,41115,시(구 합산),19
202512,경기,수원시,41117,시(구 합산),19
202512,경기,성남시,41131,시(구 합산),55
202512,경기,성남시,41133,시(구 합산),55
202512,경기,성남시,41135,시(구 합산),55
202512,경기,의정부시,41150,시군구,908
202512,경기,안양시,41171,시(구 합산),61
202512,경기,안양시,41173,시(구 합산),61
202512,경기,부천시,41192,시(구 합산),139
202512,경기,부천시,41194,시(구 합산),139
202512,경기,부천시,41196,시(구 합산),139
202512,경기,부천시,41190,시(구 합산),139
202512,경기,광명시,41210,시군구,6
202512,경기,평택시,41220,시군구,3292
202512,경기,동두천시,41250,시군구,137
202512,경기,안산시,41271,시(구 합산),0
202512,경기,안산시,41273,시(구 합산),0
202512,경기,고양시,41281,시(구 합산),56
202512,경기,고양시,41285,시(구 합산),56
202512,경기,고양시,41287,시(구 합산),56
202512,경기,과천시,41290,시군구,0
202512,경기,구리시,41310,시군구,20
202512,경기,남양주시,41360,시군구,344
202512,경기,오산시,41370,시군구,202
202512,경기,시흥시,41390,시군구,22
202512,경기,군포시,41410,시군구,0
202512,경기,의왕시,41430,시군구,0
202512,경기,하남시,41450,시군구,3
202512,경기,용인시,41461,시(구 합산),447
202512,경기,용인시,41463,시(구 합산),447
202512,경기,용인시,41465,시(구 합산),447
202512,경기,파주시,41480,시군구,1
202512,경기,이천시,41500,시군구,1251
202512,경기,안성시,41550,시군구,577
202512,경기,김포시,41570,시군구,1536
202512,경기,양주시,41630,시군구,2601
202512,경기,여주시,41670,시군구,265
202512,경기,화성시,41591,시(구 합산),66
202512,경기,화성시,41593,시(구 합산),66
202512,경기,화성시,41595,시(구 합산),66
202512,경기,화성시,41597,시(구 합산),66
202512,경기,화성시,41590,시(구 합산),66
202512,경기,광주시,41610,시군구,158
202512,경기,연천군,41800,시군구,37
202512,경기,포천시,41650,시군구,123
202512,경기,가평군,41820,시군구,209
202512,경기,양평군,41830,시군구,482
202512,강원,계,,시도,2943
202512,충북,계,,시도,2400
202512,충남,계,,시도,8140
202512,세종,계,,시도,42
202512,전북,계,,시도,2597
202512,전남,계,,시도,2715
202512,경북,계,,시도,5118
202512,경남,계,,시도,5451
202512,제주,계,,시도,2650
202601,서울,계,,시도,914
202601,서울,종로구,11110,시군구,0
202601,서울,중구,11140,시군구,47
202601,서울,용산구,11170,시군구,1
202601,서울,성동구,11200,시군구,0
202601,서울,광진구,11215,시군구,52
202601,서울,동대문구,11230,시군구,58
202601,서울,중랑구,11260,시군구,0
202601,서울,성북구,11290,시군구,0
202601,서울,강북구,11305,시군구,47
202601,서울,도봉구,11320,시군구,63
202601,서울,노원구,11350,시군구,0
202601,서울,은평구,11380,시군구,20
202601,서울,서대문구,11410,시군구,17
202601,서울,마포구,11440,시군구,47
202601,서울,양천구,11470,시군구,5
202601,서울,강서구,11500,시군구,107
202601,서울,구로구,11530,시군구,95
202601,서울,금천구,11545,시군구,8
202601,서울,영등포구,11560,시군구,0
202601,서울,동작구,11590,시군구,0
202601,서울,관악구,11620,시군구,4
202601,서울,서초구,11650,시군구,0
202601,서울,강남구,11680,시군구,0
202601,서울,송파구,11710,시군구,0
202601,서울,강동구,11740,시군구,343
202601,부산,계,,시도,7584
202601,대구,계,,시도,5432
202601,인천,계,,시도,3987
