emd_cd10,sido_cd,sgg_cd,ym,workplaces,insured,notice_amount,file
4155041029,41,41550,2018-0,6,179,49229800, 내역 2018년 6월
4155031030,41,41550,2018-0,4,17,2604600, 내역 2018년 6월
4183041024,41,41830,2018-0,2,11,1909140, 내역 2018년 6월
4122034024,41,41220,2018-0,8,66,19726720, 내역 2018년 6월
4148038021,41,41480,2018-0,2,11,1747660, 내역 2018년 6월
2871034029,28,28710,2018-0,2,15,3244480, 내역 2018년 6월
4182034025,41,41820,2018-0,2,22,5449080, 내역 2018년 6월
4167031024,41,41670,2018-0,3,50,14353020, 내역 2018년 6월
4159025322,41,41590,2018-0,4,49,16610320, 내역 2018년 6월
4119910500,41,41199,2018-0,3,34,7951100, 내역 2018년 6월
4150034031,41,41500,2018-0,17,295,58848680, 내역 2018년 6월
4182033022,41,41820,2018-0,4,85,17003540, 내역 2018년 6월
4150037031,41,41500,2018-0,9,144,39774580, 내역 2018년 6월
2871032026,28,28710,2018-0,13,53,10339700, 내역 2018년 6월
4119510300,41,41195,2018-0,8,202,43350280, 내역 2018년 6월
4159025626,41,41590,2018-0,9,140,35076980, 내역 2018년 6월
4159025336,41,41590,2018-0,18,152,33144800, 내역 2018년 6월
4122025325,41,41220,2018-0,4,15,2170860, 내역 2018년 6월
4157035026,41,41570,2018-0,1,6,708000, 내역 2018년 6월
4155035029,41,41550,2018-0,7,137,33140980, 내역 2018년 6월
4159034022,41,41590,2018-0,9,85,19622400, 내역 2018년 6월
4146110900,41,41461,2018-0,3,69,16365260, 내역 2018년 6월
1111017900,11,11110,2018-0,3,20,3997700, 내역 2018년 6월
4146134023,41,41461,2018-0,21,465,120806860, 내역 2018년 6월
2811014400,28,28110,2018-0,6,47,7064440, 내역 2018년 6월
4165038021,41,41650,2018-0,7,138,33859000, 내역 2018년 6월
4122025927,41,41220,2018-0,30,396,97166280, 내역 2018년 6월
4182031035,41,41820,2018-0,2,38,9541580, 내역 2018년 6월
4139011700,41,41390,2018-0,8,62,11015740, 내역 2018년 6월
4155012000,41,41550,2018-0,7,107,24267240, 내역 2018년 6월
4155031026,41,41550,2018-0,10,318,85047280, 내역 2018년 6월
4183036023,41,41830,2018-0,4,25,3270480, 내역 2018년 6월
4150036023,41,41500,2018-0,1,23,5813620, 내역 2018년 6월
4180032025,41,41800,2018-0,5,70,10194220, 내역 2018년 6월
2871039024,28,28710,2018-0,2,50,9968660, 내역 2018년 6월
4167011300,41,41670,2018-0,7,112,28225920, 내역 2018년 6월
4167025027,41,41670,2018-0,17,260,69276500, 내역 2018년 6월
4146132029,41,41461,2018-0,22,393,87846060, 내역 2018년 6월
4159026225,41,41590,2018-0,16,152,40103300, 내역 2018년 6월
1165010400,11,11650,2018-0,12,87,20796540, 내역 2018년 6월
2872035022,28,28720,2018-0,9,91,12503140, 내역 2018년 6월
4165039025,41,41650,2018-0,4,18,3878060, 내역 2018년 6월
4150025324,41,41500,2018-0,19,676,214143260, 내역 2018년 6월
4155025028,41,41550,2018-0,1,8,2104000, 내역 2018년 6월
4159025625,41,41590,2018-0,12,347,105288680, 내역 2018년 6월
4155039035,41,41550,2018-0,6,123,28011040, 내역 2018년 6월
4167031028,41,41670,2018-0,3,16,3330980, 내역 2018년 6월
4136036023,41,41360,2018-0,2,34,5009380, 내역 2018년 6월
4111512500,41,41115,2018-0,24,252,33291420, 내역 2018년 6월
4146135026,41,41461,2018-0,9,73,15974660, 내역 2018년 6월
2811015000,28,28110,2018-0,8,51,9576700, 내역 2018년 6월
4155041022,41,41550,2018-0,3,50,8391340, 내역 2018년 6월
4136034022,41,41360,2018-0,6,120,23396240, 내역 2018년 6월
4137011800,41,41370,2018-0,8,207,38705920, 내역 2018년 6월
4122037024,41,41220,2018-0,5,35,8655740, 내역 2018년 6월
1117011600,11,11170,2018-0,4,37,7487260, 내역 2018년 6월
4167038023,41,41670,2018-0,1,9,2255460, 내역 2018년 6월
4150025327,41,41500,2018-0,6,147,28014120, 내역 2018년 6월
4155042022,41,41550,2018-0,12,149,36107340, 내역 2018년 6월
2871032027,28,28710,2018-0,10,114,20618480, 내역 2018년 6월
4183034021,41,41830,2018-0,12,104,18656640, 내역 2018년 6월
4113111000,41,41131,2018-0,14,96,20697260, 내역 2018년 6월
4165038022,41,41650,2018-0,6,202,42024460, 내역 2018년 6월
4161025621,41,41610,2018-0,1,5,1195720, 내역 2018년 6월
4150031024,41,41500,2018-0,4,60,12391040, 내역 2018년 6월
4122025039,41,41220,2018-0,4,47,9950520, 내역 2018년 6월
4127311500,41,41273,2018-0,33,329,66967240, 내역 2018년 6월
4161034021,41,41610,2018-0,5,61,15658520, 내역 2018년 6월
2811013000,28,28110,2018-0,4,25,6003300, 내역 2018년 6월
4155042026,41,41550,2018-0,9,75,17552100, 내역 2018년 6월
1117012000,11,11170,2018-0,4,17,3987120, 내역 2018년 6월
4148025030,41,41480,2018-0,16,179,40764320, 내역 2018년 6월
4183037029,41,41830,2018-0,4,31,6487980, 내역 2018년 6월
4159025923,41,41590,2018-0,6,82,15524420, 내역 2018년 6월
4150025033,41,41500,2018-0,6,74,14753400, 내역 2018년 6월
4159025323,41,41590,2018-0,49,564,134182260, 내역 2018년 6월
4155025022,41,41550,2018-0,7,140,28986660, 내역 2018년 6월
4137011700,41,41370,2018-0,9,113,21385860, 내역 2018년 6월
4155034025,41,41550,2018-0,3,34,6185420, 내역 2018년 6월
4167037028,41,41670,2018-0,5,95,22419620, 내역 2018년 6월
4122034021,41,41220,2018-0,18,174,34301280, 내역 2018년 6월
4165031027,41,41650,2018-0,14,128,28035180, 내역 2018년 6월
4150033027,41,41500,2018-0,3,22,4792620, 내역 2018년 6월
4163010100,41,41630,2018-0,14,115,19895240, 내역 2018년 6월
4155010300,41,41550,2018-0,5,141,19550500, 내역 2018년 6월
4150032021,41,41500,2018-0,9,155,31504900, 내역 2018년 6월
4148036028,41,41480,2018-0,10,117,22139940, 내역 2018년 6월
4119710400,41,41197,2018-0,5,193,22929140, 내역 2018년 6월
4122025037,41,41220,2018-0,2,7,1810320, 내역 2018년 6월
4183033029,41,41830,2018-0,14,136,28895940, 내역 2018년 6월
4182031022,41,41820,2018-0,4,19,3307640, 내역 2018년 6월
4155031034,41,41550,2018-0,2,8,1920660, 내역 2018년 6월
2871032022,28,28710,2018-0,3,49,10344560, 내역 2018년 6월
4146134026,41,41461,2018-0,12,129,24378580, 내역 2018년 6월
4159026229,41,41590,2018-0,9,56,12049140, 내역 2018년 6월
4183025030,41,41830,2018-0,2,29,4675000, 내역 2018년 6월
4155039031,41,41550,2018-0,11,64,14160700, 내역 2018년 6월
4183040029,41,41830,2018-0,2,40,6680300, 내역 2018년 6월
4167011800,41,41670,2018-0,15,158,34756140, 내역 2018년 6월
4146125622,41,41461,2018-0,3,10,2214160, 내역 2018년 6월
4150037028,41,41500,2018-0,7,61,12047400, 내역 2018년 6월
4148025024,41,41480,2018-0,3,69,5632980, 내역 2018년 6월
4159025333,41,41590,2018-0,20,205,44623620, 내역 2018년 6월
4155013300,41,41550,2018-0,8,100,21087900, 내역 2018년 6월
4122025024,41,41220,2018-0,10,128,29179000, 내역 2018년 6월
4155011400,41,41550,2018-0,13,112,21549880, 내역 2018년 6월
4180031026,41,41800,2018-0,8,62,11823360, 내역 2018년 6월
4150038026,41,41500,2018-0,3,72,11599520, 내역 2018년 6월
4146125623,41,41461,2018-0,2,22,5013840, 내역 2018년 6월
4182031023,41,41820,2018-0,7,58,10806980, 내역 2018년 6월
4155040026,41,41550,2018-0,27,320,73052840, 내역 2018년 6월
4183041025,41,41830,2018-0,2,100,22017820, 내역 2018년 6월
2811013500,28,28110,2018-0,6,75,12774880, 내역 2018년 6월
2871031027,28,28710,2018-0,14,265,70663180, 내역 2018년 6월
4137010700,41,41370,2018-0,30,315,64965300, 내역 2018년 6월
2811010900,28,28110,2018-0,29,265,59504680, 내역 2018년 6월
4159042031,41,41590,2018-0,8,817,256857960, 내역 2018년 6월
4122035030,41,41220,2018-0,1,119,38479220, 내역 2018년 6월
2872036022,28,28720,2018-0,32,261,51309300, 내역 2018년 6월
4163010400,41,41630,2018-0,11,70,11004900, 내역 2018년 6월
4159025941,41,41590,2018-0,17,225,45065340, 내역 2018년 6월
4165040024,41,41650,2018-0,6,84,18890900, 내역 2018년 6월
4150031033,41,41500,2018-0,7,151,32659800, 내역 2018년 6월
4155039032,41,41550,2018-0,7,37,8529140, 내역 2018년 6월
4148032025,41,41480,2018-0,17,489,121338760, 내역 2018년 6월
4119710100,41,41197,2018-0,3,35,6174480, 내역 2018년 6월
4159025623,41,41590,2018-0,10,104,23429640, 내역 2018년 6월
4183040028,41,41830,2018-0,2,7,1061420, 내역 2018년 6월
4136031022,41,41360,2018-0,12,76,13836400, 내역 2018년 6월
4167033022,41,41670,2018-0,2,48,12294780, 내역 2018년 6월
4155031033,41,41550,2018-0,7,91,19422980, 내역 2018년 6월
2824512100,28,28245,2018-0,1,4,695140, 내역 2018년 6월
4161034024,41,41610,2018-0,2,3,382040, 내역 2018년 6월
4180034025,41,41800,2018-0,1,45,8226940, 내역 2018년 6월
2871032023,28,28710,2018-0,2,8,1058720, 내역 2018년 6월
4167035022,41,41670,2018-0,1,9,1362760, 내역 2018년 6월
4167031031,41,41670,2018-0,7,51,13486780, 내역 2018년 6월
1114016900,11,11140,2018-0,7,44,7683540, 내역 2018년 6월
4159013300,41,41590,2018-0,5,204,52743720, 내역 2018년 6월
2871041025,28,28710,2018-0,7,39,8956160, 내역 2018년 6월
4167031023,41,41670,2018-0,11,128,29083860, 내역 2018년 6월
4155011900,41,41550,2018-0,16,121,28766840, 내역 2018년 6월
4165037024,41,41650,2018-0,8,142,36933300, 내역 2018년 6월
4113310800,41,41133,2018-0,12,366,69174240, 내역 2018년 6월
2811010600,28,28110,2018-0,4,58,14037480, 내역 2018년 6월
2811014200,28,28110,2018-0,3,11,1749400, 내역 2018년 6월
4182035026,41,41820,2018-0,1,26,3905540, 내역 2018년 6월
2871033026,28,28710,2018-0,9,93,22109580, 내역 2018년 6월
4167031027,41,41670,2018-0,4,145,15327000, 내역 2018년 6월
4180033023,41,41800,2018-0,20,242,60532260, 내역 2018년 6월
4183037027,41,41830,2018-0,2,47,8312300, 내역 2018년 6월
2817010600,28,28170,2018-0,6,90,16644960, 내역 2018년 6월
4146132030,41,41461,2018-0,16,173,47044060, 내역 2018년 6월
4163034026,41,41630,2018-0,10,71,14952200, 내역 2018년 6월
2871039022,28,28710,2018-0,3,55,18819420, 내역 2018년 6월
2811013700,28,28110,2018-0,16,229,35530260, 내역 2018년 6월
4122025027,41,41220,2018-0,10,79,15855940, 내역 2018년 6월
4150032030,41,41500,2018-0,5,199,47501160, 내역 2018년 6월
4146125626,41,41461,2018-0,6,157,37908560, 내역 2018년 6월
4167025023,41,41670,2018-0,20,217,43611840, 내역 2018년 6월
4119910400,41,41199,2018-0,4,43,11542940, 내역 2018년 6월
4125010900,41,41250,2018-0,24,1343,344604940, 내역 2018년 6월
4122037029,41,41220,2018-0,11,129,37852540, 내역 2018년 6월
4155033033,41,41550,2018-0,3,51,11255480, 내역 2018년 6월
4183038024,41,41830,2018-0,2,84,21459060, 내역 2018년 6월
4182034023,41,41820,2018-0,6,302,73494360, 내역 2018년 6월
4155041021,41,41550,2018-0,4,46,14422740, 내역 2018년 6월
4155036028,41,41550,2018-0,11,160,41132520, 내역 2018년 6월
4150032029,41,41500,2018-0,1,14,2832240, 내역 2018년 6월
4155033028,41,41550,2018-0,17,187,40448380, 내역 2018년 6월
4167032025,41,41670,2018-0,4,19,4219860, 내역 2018년 6월
2871031021,28,28710,2018-0,5,49,12521180, 내역 2018년 6월
2872036023,28,28720,2018-0,3,28,7377800, 내역 2018년 6월
4167035033,41,41670,2018-0,3,23,6392140, 내역 2018년 6월
4180035021,41,41800,2018-0,3,18,3816880, 내역 2018년 6월
4125010800,41,41250,2018-0,7,89,19541620, 내역 2018년 6월
4111313000,41,41113,2018-0,6,149,28003580, 내역 2018년 6월
4159035031,41,41590,2018-0,6,115,25859020, 내역 2018년 6월
4111512100,41,41115,2018-0,8,95,19274660, 내역 2018년 6월
4137012300,41,41370,2018-0,9,67,17736260, 내역 2018년 6월
4139012300,41,41390,2018-0,17,119,32853340, 내역 2018년 6월
4122025036,41,41220,2018-0,2,37,8658760, 내역 2018년 6월
4159035032,41,41590,2018-0,7,204,60841680, 내역 2018년 6월
4167011000,41,41670,2018-0,5,1005,187191260, 내역 2018년 6월
4150032027,41,41500,2018-0,4,44,8009200, 내역 2018년 6월
4183040023,41,41830,2018-0,3,47,8306380, 내역 2018년 6월
4182031029,41,41820,2018-0,4,69,17380880, 내역 2018년 6월
4146134032,41,41461,2018-0,4,36,6096160, 내역 2018년 6월
4155025031,41,41550,2018-0,23,315,63876900, 내역 2018년 6월
4137011900,41,41370,2018-0,1,6,1271320, 내역 2018년 6월
4125010400,41,41250,2018-0,15,317,76420140, 내역 2018년 6월
4183040033,41,41830,2018-0,7,32,4943520, 내역 2018년 6월
4161034025,41,41610,2018-0,7,55,9312700, 내역 2018년 6월
4155039021,41,41550,2018-0,6,194,52112780, 내역 2018년 6월
2811010200,28,28110,2018-0,7,42,7261580, 내역 2018년 6월
2811010300,28,28110,2018-0,15,78,15016980, 내역 2018년 6월
4167031035,41,41670,2018-0,10,118,24684380, 내역 2018년 6월
4143011100,41,41430,2018-0,6,37,5818780, 내역 2018년 6월
4183031022,41,41830,2018-0,6,79,18235840, 내역 2018년 6월
4150025325,41,41500,2018-0,3,17,2951120, 내역 2018년 6월
4167032021,41,41670,2018-0,2,28,5733700, 내역 2018년 6월
4183039524,41,41830,2018-0,2,9,1355800, 내역 2018년 6월
4182035024,41,41820,2018-0,3,54,13227600, 내역 2018년 6월
4167038022,41,41670,2018-0,6,36,8529380, 내역 2018년 6월
4161025630,41,41610,2018-0,1,8,1366900, 내역 2018년 6월
2872031021,28,28720,2018-0,3,32,2792780, 내역 2018년 6월
4165039024,41,41650,2018-0,6,56,13150160, 내역 2018년 6월
2811012600,28,28110,2018-0,13,97,20181040, 내역 2018년 6월
4155032027,41,41550,2018-0,3,47,8994940, 내역 2018년 6월
4163032023,41,41630,2018-0,2,28,6420500, 내역 2018년 6월
4167037024,41,41670,2018-0,9,442,90421540, 내역 2018년 6월
4161037021,41,41610,2018-0,4,25,5574840, 내역 2018년 6월
4115010800,41,41150,2018-0,8,96,19332820, 내역 2018년 6월
4182025030,41,41820,2018-0,4,81,30849500, 내역 2018년 6월
4155034024,41,41550,2018-0,2,10,1901020, 내역 2018년 6월
4155036033,41,41550,2018-0,5,78,20431180, 내역 2018년 6월
2871040021,28,28710,2018-0,4,40,8525720, 내역 2018년 6월
4148031024,41,41480,2018-0,4,20,4581680, 내역 2018년 6월
2811013100,28,28110,2018-0,7,297,74802360, 내역 2018년 6월
4150034032,41,41500,2018-0,8,334,86473240, 내역 2018년 6월
4163011200,41,41630,2018-0,29,300,61337160, 내역 2018년 6월
4155034030,41,41550,2018-0,2,32,9946560, 내역 2018년 6월
4159025621,41,41590,2018-0,7,62,14148300, 내역 2018년 6월
2811010400,28,28110,2018-0,4,30,8203820, 내역 2018년 6월
2811010700,28,28110,2018-0,3,17,3798680, 내역 2018년 6월
4159034026,41,41590,2018-0,13,132,32430520, 내역 2018년 6월
2811011000,28,28110,2018-0,2,24,5777020, 내역 2018년 6월
2811010800,28,28110,2018-0,1,3,550140, 내역 2018년 6월
2817010300,28,28170,2018-0,5,214,49860920, 내역 2018년 6월
4146125026,41,41461,2018-0,4,114,23787500, 내역 2018년 6월
2817010800,28,28170,2018-0,2,86,14655560, 내역 2018년 6월
2817010200,28,28170,2018-0,3,26,5492960, 내역 2018년 6월
2872031024,28,28720,2018-0,3,64,15767800, 내역 2018년 6월
2872033023,28,28720,2018-0,2,18,3512460, 내역 2018년 6월
2814010400,28,28140,2018-0,4,48,6843000, 내역 2018년 6월
4167036032,41,41670,2018-0,2,360,111875300, 내역 2018년 6월
2871034022,28,28710,2018-0,7,47,10947080, 내역 2018년 6월
2817010900,28,28170,2018-0,1,12,3201180, 내역 2018년 6월
4157036025,41,41570,2018-0,8,128,32111940, 내역 2018년 6월
2872031022,28,28720,2018-0,4,31,4742480, 내역 2018년 6월
2817010500,28,28170,2018-0,2,23,5255660, 내역 2018년 6월
4167025024,41,41670,2018-0,8,111,24918680, 내역 2018년 6월
2824510900,28,28245,2018-0,18,284,59233520, 내역 2018년 6월
4161032036,41,41610,2018-0,2,138,40908300, 내역 2018년 6월
4167012000,41,41670,2018-0,22,285,55517880, 내역 2018년 6월
2871039021,28,28710,2018-0,3,19,5211320, 내역 2018년 6월
2811011300,28,28110,2018-0,1,3,597140, 내역 2018년 6월
2871025029,28,28710,2018-0,1,9,1260560, 내역 2018년 6월
2871040028,28,28710,2018-0,1,6,1007340, 내역 2018년 6월
2871037021,28,28710,2018-0,3,47,13029800, 내역 2018년 6월
4146132027,41,41461,2018-0,8,157,34551240, 내역 2018년 6월
4122025031,41,41220,2018-0,16,138,31460560, 내역 2018년 6월
4182025025,41,41820,2018-0,10,98,19198960, 내역 2018년 6월
4155036034,41,41550,2018-0,3,17,2738880, 내역 2018년 6월
4165025025,41,41650,2018-0,4,222,34646200, 내역 2018년 6월
4165034030,41,41650,2018-0,1,32,8087340, 내역 2018년 6월
4150011400,41,41500,2018-0,19,233,51240040, 내역 2018년 6월
4183039521,41,41830,2018-0,8,132,33298080, 내역 2018년 6월
4155031038,41,41550,2018-0,6,44,9469440, 내역 2018년 6월
4122025035,41,41220,2018-0,10,70,16337300, 내역 2018년 6월
4180025328,41,41800,2018-0,5,65,15448620, 내역 2018년 6월
4148025629,41,41480,2018-0,7,67,14530660, 내역 2018년 6월
4146132025,41,41461,2018-0,11,237,48913080, 내역 2018년 6월
4155013000,41,41550,2018-0,4,799,231787860, 내역 2018년 6월
4167032022,41,41670,2018-0,3,25,5665700, 내역 2018년 6월
4159031025,41,41590,2018-0,13,92,17934200, 내역 2018년 6월
4148036024,41,41480,2018-0,10,83,15504600, 내역 2018년 6월
4183033031,41,41830,2018-0,3,25,5973080, 내역 2018년 6월
2811012400,28,28110,2018-0,3,17,4189720, 내역 2018년 6월
4155011100,41,41550,2018-0,1,4,748320, 내역 2018년 6월
4161037025,41,41610,2018-0,2,246,69233760, 내역 2018년 6월
4111512000,41,41115,2018-0,4,34,9779420, 내역 2018년 6월
4155033024,41,41550,2018-0,7,105,26397080, 내역 2018년 6월
4157032026,41,41570,2018-0,1,14,2353980, 내역 2018년 6월
4159010300,41,41590,2018-0,1,8,2226220, 내역 2018년 6월
4180038021,41,41800,2018-0,5,97,25053440, 내역 2018년 6월
4183039528,41,41830,2018-0,2,28,6050000, 내역 2018년 6월
4111513000,41,41115,2018-0,14,173,36371440, 내역 2018년 6월
4155042023,41,41550,2018-0,9,156,37891540, 내역 2018년 6월
4182032524,41,41820,2018-0,13,103,17411040, 내역 2018년 6월
4183039523,41,41830,2018-0,3,61,11559160, 내역 2018년 6월
4183025029,41,41830,2018-0,2,12,2798240, 내역 2018년 6월
4183032022,41,41830,2018-0,4,17,3209500, 내역 2018년 6월
4155033025,41,41550,2018-0,2,22,4481300, 내역 2018년 6월
4183031026,41,41830,2018-0,1,7,1246840, 내역 2018년 6월
4155012900,41,41550,2018-0,9,370,105966340, 내역 2018년 6월
4155034031,41,41550,2018-0,9,331,64469280, 내역 2018년 6월
4163032029,41,41630,2018-0,14,198,41115020, 내역 2018년 6월
4148036027,41,41480,2018-0,2,12,1772700, 내역 2018년 6월
4180025022,41,41800,2018-0,5,41,8676300, 내역 2018년 6월
4155031023,41,41550,2018-0,6,100,27175560, 내역 2018년 6월
4146135025,41,41461,2018-0,7,91,21890880, 내역 2018년 6월
4180031027,41,41800,2018-0,5,109,22849340, 내역 2018년 6월
4155010200,41,41550,2018-0,8,99,12666420, 내역 2018년 6월
4137011500,41,41370,2018-0,8,325,75133420, 내역 2018년 6월
4159013000,41,41590,2018-0,58,709,159489700, 내역 2018년 6월
4161036024,41,41610,2018-0,4,39,6698960, 내역 2018년 6월
4155040027,41,41550,2018-0,1,18,3909980, 내역 2018년 6월
4146134029,41,41461,2018-0,5,62,16070880, 내역 2018년 6월
4157034032,41,41570,2018-0,4,31,6349520, 내역 2018년 6월
2811013900,28,28110,2018-0,4,92,20073100, 내역 2018년 6월
4182033024,41,41820,2018-0,4,33,5721020, 내역 2018년 6월
4119910300,41,41199,2018-0,2,18,3333280, 내역 2018년 6월
4122032027,41,41220,2018-0,9,99,25280240, 내역 2018년 6월
4127311300,41,41273,2018-0,8,87,19238540, 내역 2018년 6월
4129010800,41,41290,2018-0,11,88,22939640, 내역 2018년 6월
4155039028,41,41550,2018-0,9,185,53450520, 내역 2018년 6월
4183039527,41,41830,2018-0,3,34,6302300, 내역 2018년 6월
4159025624,41,41590,2018-0,4,33,7417140, 내역 2018년 6월
4155010500,41,41550,2018-0,4,63,12327300, 내역 2018년 6월
4122036023,41,41220,2018-0,2,22,5849520, 내역 2018년 6월
4150025028,41,41500,2018-0,7,70,16271620, 내역 2018년 6월
4165040023,41,41650,2018-0,5,49,7089320, 내역 2018년 6월
4182025031,41,41820,2018-0,3,15,2705280, 내역 2018년 6월
4180025028,41,41800,2018-0,2,19,3306020, 내역 2018년 6월
4155039022,41,41550,2018-0,7,62,13074860, 내역 2018년 6월
4155033021,41,41550,2018-0,2,16,3509820, 내역 2018년 6월
4180034024,41,41800,2018-0,3,26,4652140, 내역 2018년 6월
4155036035,41,41550,2018-0,9,197,51223220, 내역 2018년 6월
4180025023,41,41800,2018-0,1,8,1136560, 내역 2018년 6월
4127311000,41,41273,2018-0,9,58,13545600, 내역 2018년 6월
2811012000,28,28110,2018-0,2,28,5649400, 내역 2018년 6월
4155033027,41,41550,2018-0,5,77,23464240, 내역 2018년 6월
4155031022,41,41550,2018-0,14,110,25442520, 내역 2018년 6월
4167034024,41,41670,2018-0,2,12,2188420, 내역 2018년 6월
4167025034,41,41670,2018-0,2,15,3689220, 내역 2018년 6월
4161035021,41,41610,2018-0,3,16,2842440, 내역 2018년 6월
4122025040,41,41220,2018-0,5,46,12785020, 내역 2018년 6월
2826011600,28,28260,2018-0,1,17,2244160, 내역 2018년 6월
4159034025,41,41590,2018-0,10,101,27912960, 내역 2018년 6월
4111313800,41,41113,2018-0,1,31,7819320, 내역 2018년 6월
4183041033,41,41830,2018-0,3,15,1800400, 내역 2018년 6월
2872035023,28,28720,2018-0,3,11,1683340, 내역 2018년 6월
4119910200,41,41199,2018-0,2,39,7568860, 내역 2018년 6월
4183033030,41,41830,2018-0,2,27,6113880, 내역 2018년 6월
4146125326,41,41461,2018-0,10,84,16547740, 내역 2018년 6월
4182035028,41,41820,2018-0,3,24,4129340, 내역 2018년 6월
4183038028,41,41830,2018-0,2,9,2441200, 내역 2018년 6월
4161037024,41,41610,2018-0,9,44,9570060, 내역 2018년 6월
4150031025,41,41500,2018-0,7,56,12420460, 내역 2018년 6월
4157010800,41,41570,2018-0,33,281,71988100, 내역 2018년 6월
4167034031,41,41670,2018-0,6,180,53130440, 내역 2018년 6월
4111512700,41,41115,2018-0,8,67,10353140, 내역 2018년 6월
4183035027,41,41830,2018-0,1,4,606960, 내역 2018년 6월
4155035021,41,41550,2018-0,5,32,6551000, 내역 2018년 6월
4183036029,41,41830,2018-0,2,10,2291400, 내역 2018년 6월
4150036030,41,41500,2018-0,4,82,19658900, 내역 2018년 6월
4161034030,41,41610,2018-0,1,5,1524220, 내역 2018년 6월
4180025323,41,41800,2018-0,3,43,6983860, 내역 2018년 6월
4167034026,41,41670,2018-0,4,38,9539320, 내역 2018년 6월
4155033023,41,41550,2018-0,18,314,68408380, 내역 2018년 6월
4122025034,41,41220,2018-0,2,18,5641100, 내역 2018년 6월
4163034024,41,41630,2018-0,6,103,19553380, 내역 2018년 6월
4165034032,41,41650,2018-0,2,32,4885240, 내역 2018년 6월
4165035026,41,41650,2018-0,2,31,6836740, 내역 2018년 6월
4146135028,41,41461,2018-0,4,154,40285500, 내역 2018년 6월
4163032022,41,41630,2018-0,4,59,11164540, 내역 2018년 6월
4183025024,41,41830,2018-0,8,66,6579320, 내역 2018년 6월
4182034026,41,41820,2018-0,2,18,3808740, 내역 2018년 6월
4111113900,41,41111,2018-0,8,304,70292920, 내역 2018년 6월
4183038022,41,41830,2018-0,2,29,4557700, 내역 2018년 6월
4167025039,41,41670,2018-0,5,40,8448100, 내역 2018년 6월
4122032029,41,41220,2018-0,11,96,22756420, 내역 2018년 6월
4128510800,41,41285,2018-0,3,47,6393840, 내역 2018년 6월
4161037022,41,41610,2018-0,8,51,11457640, 내역 2018년 6월
4122032028,41,41220,2018-0,2,37,9941120, 내역 2018년 6월
4161025636,41,41610,2018-0,1,8,2103000, 내역 2018년 6월
2871037022,28,28710,2018-0,5,21,2575760, 내역 2018년 6월
4128112100,41,41281,2018-0,17,116,23618320, 내역 2018년 6월
2871033025,28,28710,2018-0,6,41,7886900, 내역 2018년 6월
4167035025,41,41670,2018-0,2,27,6764660, 내역 2018년 6월
4113511800,41,41135,2018-0,3,45,11603040, 내역 2018년 6월
4122037022,41,41220,2018-0,4,132,26455140, 내역 2018년 6월
4167034022,41,41670,2018-0,3,22,4669920, 내역 2018년 6월
4143010600,41,41430,2018-0,39,426,140341780, 내역 2018년 6월
2811015100,28,28110,2018-0,4,49,9386840, 내역 2018년 6월
4150025022,41,41500,2018-0,2,7,910700, 내역 2018년 6월
4155042021,41,41550,2018-0,2,13,3107160, 내역 2018년 6월
4150025331,41,41500,2018-0,6,45,7118740, 내역 2018년 6월
1111017800,11,11110,2018-0,2,20,6346420, 내역 2018년 6월
4165034029,41,41650,2018-0,4,50,10299280, 내역 2018년 6월
4122025042,41,41220,2018-0,6,23,5131120, 내역 2018년 6월
2871038025,28,28710,2018-0,3,44,12911240, 내역 2018년 6월
4183034022,41,41830,2018-0,7,46,11130940, 내역 2018년 6월
4180032023,41,41800,2018-0,4,88,20587420, 내역 2018년 6월
4183035023,41,41830,2018-0,3,22,3153200, 내역 2018년 6월
4183039522,41,41830,2018-0,1,14,2386860, 내역 2018년 6월
4182031027,41,41820,2018-0,2,8,1943720, 내역 2018년 6월
4115011200,41,41150,2018-0,18,113,34674640, 내역 2018년 6월
2871039025,28,28710,2018-0,1,4,362760, 내역 2018년 6월
4150036031,41,41500,2018-0,6,249,59274620, 내역 2018년 6월
4163034022,41,41630,2018-0,9,41,8536000, 내역 2018년 6월
4155034027,41,41550,2018-0,3,20,4034920, 내역 2018년 6월
1141011500,11,11410,2018-0,1,6,682000, 내역 2018년 6월
4183025023,41,41830,2018-0,5,21,4543320, 내역 2018년 6월
4180031023,41,41800,2018-0,1,43,13529380, 내역 2018년 6월
4148037029,41,41480,2018-0,3,13,2826960, 내역 2018년 6월
4183038027,41,41830,2018-0,4,106,27474660, 내역 2018년 6월
4111512400,41,41115,2018-0,6,25,3796040, 내역 2018년 6월
4167031030,41,41670,2018-0,7,276,96992780, 내역 2018년 6월
4167034025,41,41670,2018-0,2,107,34862200, 내역 2018년 6월
4182034022,41,41820,2018-0,1,3,758140, 내역 2018년 6월
4167010600,41,41670,2018-0,2,14,3975440, 내역 2018년 6월
4111512600,41,41115,2018-0,9,54,9487840, 내역 2018년 6월
4159010600,41,41590,2018-0,1,9,1647420, 내역 2018년 6월
4159032024,41,41590,2018-0,9,61,16306440, 내역 2018년 6월
4159042027,41,41590,2018-0,10,239,73990200, 내역 2018년 6월
4111512300,41,41115,2018-0,9,251,55997200, 내역 2018년 6월
4159036035,41,41590,2018-0,5,38,6925020, 내역 2018년 6월
4159042025,41,41590,2018-0,3,108,20697540, 내역 2018년 6월
