complex_id,pnu,bldNm,platArea,archArea,totArea,vlRatEstmTotArea,vlRat,bcRat,hhldCnt,mainBldCnt,useAprDay,n_items
6091,4121010300100300000,주공아파트,87002,11976.84,165067.98,153174.04,176.06,13.77,2032,19,19900319,1
6092,4121010300106510000, ,47189,6792.56,99182.35,92125.27,195.23,14.39,1346,11,19891010,1
6093,4121010300106500000,주공아파트,78741,11225.71,138833.66,128457.58,163.14,14.26,2220,15,19891010,1
6094,4121010300101100000,주공아파트,117821,14604.17,197032.31,182764.34,155.12,12.39,2392,26,19901114,1
6095,4121010300102600000,주공아파트,83427.9,14428.88,145014.99,133837.97,160.42,17.3,1680,21,19900319,1
6096,4121010300102950000,주공아파트,56925,8129.6,111966.67,104008.24,182.71,14.28,1342,12, ,1
6098,4121010300107020000,주공아파트,87476.4,13110.58,181053.77,168141.62,192.21,14.99,2176,20,19900508,1
6100,4121010300106820000,주공아파트,70129,10347.07,129069.49,119546.06,170.47,14.75,1980,14,19891010,1
6104,4121010400113240000,휴먼시아,58357,9392.775,95235.308,81431.664,139.54,16.1,1174,20,20090624,1
6115,4121010400113730000,광명역세권 휴먼시아,67392,11013.37,114625.53,93955.95,139.42,16.34,1354,19,20101207,1
6129,4121010600105170000,광명역센트럴자이,38253.5,9053.0281,203366.3379,133836.7925,349.87,23.66,1005,9,20181224,1
6130,4121010600105130000,광명역 써밋플레이스,54500,10778.8731,320946.032,190639.6561,349.8,19.78,1430,14,20180219,1
6163,4122010500106130000,평택지제역동문굿모닝힐맘시티3단지,53773.2,7384.7253,135975.5917,100297.4654,186.52,13.73,1134,15,20210813,1
6166,4122010500105590000,평택지제역동문디이스트2단지,49825,6878.3256,131155.9739,97545.6644,195.78,13.8,1030,14,20190827,1
6170,4122010800200860008,,,,,,,,,,,0
6171,4122010800106190000,평택장안마을코오롱하늘채,113357.8,18748.5774,297862.8592,219835.3313,193.93,16.54,1943,27,20130422,1
6184,4122010900106800000,반지마을주공아파트,37718,5775.75,77789.86,66716.17,176.88,15.31,1035,13,20060810,1
6190,4122010900103810000, ,0,169620.736,537779.76,164935.65,0,0,1206,16, ,2
6227,4122011500103600000,"평택군문2단지 주공아파트 ,상가",43603.2,7250.08,98354.458,74962.208,171.91905,16.627403,1035,15, ,1
6228,4122012300105970000,,,,,,,,,,,0
6245,4122011800110080000,엘에이치이곡마을3단지,57919.4,7852.6,90437.16,72757.44,125.62,13.56,1191,14,20141205,1
6250,4122011800110050000,휴먼시아1단지,51572.8,8134.18,78123.04,62285.2,120.77,15.77,1060,14,20120723,1
6252,4122011800110890000,평택 센트럴해링턴플레이스,69993,13110.4772,161713.1535,118970.0321,169.97,18.73,1058,24,20120802,1
6275,4122011900104160012,,,,,,,,,,,0
6277,4122012000201930000,,,,,,,,,,,0
6278,4122011900200720004,,,,,,,,,,,0
6279,4122011900200450014,,,,,,,,,,,0
6280,4122011900103570000,,,,,,,,,,,0
6281,4122011900108520000,평택센트럴자이 3단지,109991,16941.7816,348118.8687,241486.2912,219.55,15.4,2324,26,20190125,1
6290,4122012000103770001,,,,,,,,,,,0
6292,4122012000105970000,힐스테이트 평택2차,69298,10270.45,216115.66,151824.68,219.09,14.82,1443,18,20180425,1
6295,4122012000105550000,부영아파트총괄동,60187.8,10396.31,130205.72,121022.23,201.07,17.27,1590,14, ,1
6301,4122012100100340004,,,,,,,,,,,0
6303,4122012300106970000,평택 효성해링턴 플레이스 2단지,135062,18047.891,362516.005,261902.561,193.91,13.36,2530,30,20190625,1
6315,4122012400105810000,평택용이금호어울림 1단지,87490.6,16825.0496,237555.0224,174305.192,199.23,19.23,1591,22,20151029,1
6327,4122012700107210000,평택소사벌중흥에스-클래스에코시티,70147.9,9061.9044,189749.5774,132260.575,188.55,12.92,1190,13,20170710,1
6336,4122012800127200001,다해브,60240,11043.58,152400.22,96192.35,159.68,18.33,1167,18,20241024,1
6342,4122012800127060001,고덕국제신도시 금호어울림,81650,12695.2,194619.01,130416.65,159.73,15.55,1582,24,20230517,1
6348,4122012800118940003,평택고덕엘에이치2단지,39006.5,6343.03,90054.0,70051.28,179.59,16.26,1600,8,20220721,1
6359,4122012800118990002,고덕국제신도시 제일풍경채,60718,8179.29,162626.53,121403.71,199.95,13.47,1022,12,20191111,1
6378,4122025330108280001,늘푸른마을,52513.2,10984.376,113540.149,90389.578,172.13,20.92,0,13, ,1
6423,4122025924111100000,부영사랑으로,46937.5,8932.4695,117737.3135,84120.3933,179.22,19.03,1031,19,20110929,1
6424,4122025924111040000,부영사랑으로,51496,8064.9604,123942.7529,92741.442,180.09,15.66,1138,17,20111014,1
6432,4122033026105230000,고덕하늘채 시그니처,90897.3,13676.6919,246207.8158,175568.3283,193.15,15.05,1884,28,20210226,1
6433,4122033028106480000,,,,,,,,,,,0
6446,4125010100106640006,송내주공아파트,37926.7,6300.091,81149.838,71841.484,189.42,16.61,1018,12,20051028,1
6448,4125010100106650006,,,,,,,,,,,0
6462,4125010200107170002,송내 주공 아파트,92264.9,18578.435,195731.843,178858.307,193.85,20.14,1862,19,20040806,1
6494,4127110300116390000,그랑시티자이 2차,97982.3,21496.0276,537404.3926,397335.2553,405.52,21.94,2872,15,20201029,1
6495,4127110300116390007,그랑시티자이,122259.4,25955.1853,667483.2117,493051.4944,403.28,21.23,3728,18,20200218,1
6499,4127110300115060000,본오아파트,25951.2,5257.95,61250.24,56156.79,212.4,19.7,1000,6, ,1
6510,4127110300115360000,푸른마을 5단지,65551.1,11924.263,126718.664,96697.535,147.51,18.19,1343,22, ,1
6512,4127110300115120000,안산고잔6차푸르지오,116321.1,13630.186,283037.736,230959.796,198.55,11.71,1790,25,20050721,1
6514,4127110300115100000,안산고잔7차푸르지오,90814.5,10837.25,220726.03,179939.82,198.14,11.93,1312,20,20051209,1
6516,4127110400108710000, ,0,0.0,299842.81,253475.37,0,0,0,28,19930610,1
6517,4127110400108800000, ,0,0.0,223795.83000000002,183811.21,0,0,0,0, ,2
6521,4127110400108720000, ,0,0.0,75220.43,61581.08,0,0,0,32, ,1
6522,4127110400108720020, ,0,0.0,105918.53,94181.52,0,0,0,18, ,1
6524,4127110800107470000,안산파크 푸르지오,48908.5,7073.2439,187925.2245,126467.9441,258.58,14.46,1129,9,20180921,1
6527,4127110800105840000, ,0,0.0,123671.1,123671.1,0,0,1380,15, ,1
6528,4127110800105830000, ,0,0.0,158533.31,146306.59,0,0,0,0, ,1
6529,4127110800105920000, ,0,0.0,201846.4,187962.24,0,0,0,24, ,1
6530,4127110800105910000,주공아파트,90527.7,0.0,147487.51,136483.71,150.76,0,0,34, ,1
6537,4127110900104470000, ,55002.5,11918.151,125681.1,115751.5,210.45,21.67,0,26, ,1
6544,4127111100109870000,건건 e-편한세상,65560.8,11250.6187,226593.808,185644.785,283.16,17.16,1923,22,20060929,1
6554,4127310100108530000,힐스테이트중앙,43134.4,6988.484,168944.5493,114961.4424,266.52,16.2,1152,10,20181114,1
6555,4127310100108520000,고잔롯데캐슬골드파크,37594.6,6944.42,135710.52,93984.47,249.99,18.47,1005,10,20181030,1
6557,4127310100107820000,안산레이크타운 푸르지오,53877.1,8918.9687,245612.1147,172389.1658,319.97,16.55,1569,12,20160201,1
6559,4127310100106700000, ,52524.3,5570.5,88717.8,88717.8,168.91,10.61,0,11, ,1
6560,4127310100106710000, ,0,58843.66,88448.82,87646.68,0,0,0,10, ,1
6562,4127310100106720000, ,64117.6,0.0,114785.15,114785.15,179.02284,0,0,0, ,1
6570,4127310100107810000,푸르지오1차아파트,60472.8,11571.6475,149890.9728,112836.26,186.59,19.14,1032,17, ,1
6571,4127310100107670000,네오빌 6단지,59618.4,10261.468,122194.79,99472.043,166.84,17.21,1056,20, ,1
6572,4127310100107120000,안산 고잔5차 푸르지오,66230.6,10548.086,111463.32,111463.32,168.3,15.93,1127,17, ,1
6573,4127310100107280000, ,66626.9639,9025.026,161983.33,132632.787,199.06,13.54,1152,16, ,1
6574,4127310100107200000,호수공원아파트,141774,23391.743,274717.122,270652.128,190.90392,16.499317,2108,42, ,1
6592,4127310700108020000,초지역메이저타운푸르지오-파크단지,44172,7125.9384,160900.5924,110011.7289,249.05,16.13,1238,10, ,1
6598,4127310700107250000,그린빌,52407.5,10269.445,97321.8,77801.979,148.45581,19.595372,1012,17, ,1
6599,4127310700107380000,그린빌,67351,13181.686,92629.842,81569.64,121.11,19.57,1350,29, ,1
6600,4127310700107410000,행복한마을,122905.23,19884.952,273819.38,223983.92,182.24,16.18,1954,42,20040706,1
6601,4127310700107310000,호수마을,123700,21208.942,316016.254,229046.832,185.16,17.15,2036,41,20001207,1
6605,4127310800110030000,안산푸르지오브리파크,59641.6,7970.3368,214387.0938,146075.1746,244.92,13.36,1714,11,20230227,1
6606,4127310800110020000,e편한세상 초지역 센트럴포레,53595,10115.921,202136.204,133833.511,249.71,18.87,1450,16,20210723,1
6608,4127310800108280005,벽산블루밍아파트,51673.4,10711.84,195403.31,160235.22,310.09,20.73,1515,15,20040804,1
6610,4127310800109370000,안산 8차 푸르지오,46427.26,8841.6052,180539.8444,137699.0125,296.59,19.04,1348,15,20060516,1
6611,4127310800109380000,경남 아너스빌,47611.36,8919.15,182487.85,141684.13,297.58,18.73,1370,14,20051025,1
6614,4127310900110030000,안산 중흥S-클래스 더 퍼스트,38686.5,7008.0568,139029.2692,96617.1952,249.74,18.11,1021,11,20240102,1
6617,4127310900111880000,안산라프리모,79877,11433.9556,296302.7722,206580.2329,258.62,14.31,2017,24,20200129,1
6620,4127310900111770000,안산 메트로타운 푸르지오힐스테이트,43332.7,7011.2044,272067.6691,190401.3616,439.39,16.18,1600,12,20180827,1
6623,4127310900110780000, ,0,0.0,148974.4,137881.36,0,0,0,35, ,1
6624,4127310900110780000, ,0,0.0,148974.4,137881.36,0,0,0,35, ,1
6625,4127310900109670000, ,0,5820.4800000000005,31087.960000000003,28543.52,0,0,0,13, ,2
6626,4127310900110810000, ,31423.3,16224.06,132338.6174,63033.8924,200.6,25.82,0,0, ,2
6627,4127310900110860000,수정한양아파트,118871.1,24478.95,228322.45,200220.98,168.44,20.59,1870,40, ,1
6630,4127310900110800000, ,54448.7,8084.49,70800.73,64093.86,117.71,14.8479,0,15, ,1
6632,4127310900110850000,공작한양아파트,97742.7,17477.6011,231055.3319,181975.5104,186.18,17.88,0,36, ,1
6642,4128110300106160000,신원마을4단지,46957.3,7492.95,101698.14,73958.46,157.5,15.96,1302,13,20160901,1
6646,4128110300106110000,신원마을엘에이치2단지,57151.7,10830.15,125971.97,96958.58,169.65,18.95,1495,17,20130514,1
6654,4128110400106170000,원흥마을12단지,52074,6649.68,94474.46,71683.96,137.66,12.77,1372,9,20190711,1
6657,4128110400106700000,삼송리슈빌센트럴파크,63059,9201.6007,157937.4168,112938.2006,179.1,14.59,1024,13,20121210,1
6658,4128110400106770000,삼송마을엘에이치16단지,44072.5,9034.41,105958.942,78045.432,177.08,20.5,1201,12,20131125,1
6660,4128110400107170000,엘에이치원흥도래울마을1단지,41164.9,8081.92,116463.16,89562.07,217.57,19.63,1578,10,20141015,1
6661,4128110500109830000,도래울센트럴더포레,60087.2,12356.2,171290.92,129029.58,214.74,20.56,1193,20,20140602,1
6662,4128110500111070000,고양 원흥 동일스위트,70235.1,11041.5845,196447.9997,143981.6601,204.99,15.72,1257,15,20180126,1
6664,4128110500110100000,도래울 센트럴 더 힐,58292.2,10461.55,166618.5,127341.69,218.45,17.95,1386,18,20150422,1
6666,4128110500111030000,도래울파크뷰(PARK VIEW),73533.8,14093.51,198222.57,150918.66,205.24,19.17,1392,20,20131112,1
6668,4128110600103690002,,,,,,,,,,,0
6669,4128110600108690000,원당 e-편한세상,66998.1,12701.649,266939.058,185835.954,277.37,18.96,1486,23,20091202,1
6670,4128110600108600000,래미안 휴레스트,77754.7,15268.78,288393.2,206992.03,266.21,19.64,1651,24,20091030,1
6684,4128110900111280000,고양지축 엘에이치 8단지,37774,5396.53,82859.23,67153.4,177.78,14.29,1382,5,20211014,1
6687,4128110900108480000,지축역 한림풀에버,64749,8314.82,178834.221,116540.921,179.989,12.84,1102,13,20200130,1
6704,4128111100103110000,삼송2차아이파크,63283.7,10674.745,162222.376,116400.61,183.93,16.87,1066,11,20150827,1
6705,4128111100103320000,삼송마을18단지,70523.7,11160.53,156810.55,118714.78,168.33,15.83,1890,22,20150629,1
6710,4128111200103650000,창릉호반써밋,93483,15991.39,259658.0424,162647.3296,173.98,17.11,1426,20,20121002,1
6729,4128111800109960000,주공그린빌,59999.9,9893.927,126124.189,114492.557,190.82124,16.489905,1202,17,20031020,1
6746,4128112300109510000,별빛마을,57882.4,9431.393,124588.005,103690.53,179.14,16.29,1080,14, ,1
6747,4128112300109520000,별빛마을,44975.59,6585.85,103843.3561,0.0,0,0,1232,11, ,1
6748,4128112300109480000,별빛마을9단지,102820.6,16846.324,242423.467,195297.45,189.94,16.38,2008,26, ,1
6749,4128112300109610000,은빛마을11단지,52055.94,8164.58,109801.34,93393.56,179.41,14.91,1350,12, ,1
6750,4128112300109360000,은빛마을6단지,93312.733,14989.737,243056.904,0.0,199.9,16.064,1320,21, ,1
6751,4128112300109530000,별빛마을7단지,64663,10313.01,152046.97,116374.0,179.97,15.95,1136,17, ,1
6755,4128112300108510000,달빛마을,103038.367,15035.88,227858.68,194370.8762,179.99,13.92,2541,24, ,1
6756,4128112300108510000,달빛마을,103038.367,15035.88,227858.68,194370.8762,179.99,13.92,2541,24, ,1
6757,4128112300108580000,달빛마을총괄동,92869.3,14449.715,210776.54,176080.19,189.6,15.53,1785,22, ,1
6758,4128112300108700000, ,0,38321.554,318037.74,297946.884,0,0,2034,40, ,1
6763,4128112300111350000,옥빛마을,50310,7744.63,135972.476,114093.12,226.78,15.39,1120,14, ,1
6764,4128112300111270000,옥빛마을,44556.03,6526.48,126140.66,111318.79,249.84,14.64,1392,14, ,1
6779,4128112800108950000,햇빛마을18-1단지,43238.2,8070.83,132524.03,105439.76,243.85,18.66,1132,15, ,1
6780,4128112800109340000,햇빛마을20단지,55232,8065.91,140605.55,124492.93,225.4,14.6,1713,17, ,1
6781,4128112800109530000,햇빛마을,59620,8190.6,155620.77,134550.41,225.68,13.74,1813,38, ,2
6782,4128112800109830000,샘터마을,97670,15526.48,237828.43,206140.85,211.06,15.9,2922,29, ,1
6796,4128112800107850000,소만마을,23067.72,5387.579,126692.085,112511.09,487.74,23.36,1602,17, ,1
6800,4128112800110960000,서정마을,37507.4,7786.076,84321.192,67435.491,179.79,20.76,1064,15,20080703,1
6801,4128112800110740000,서정마을,44371.2,7827.143,94420.486,77640.312,174.98,17.64,1185,14,20080808,1
6823,4128113200104050000,DMC 두산위브 더 퍼스트,46985,7386.49,128313.89,90554.96,192.73,15.72,1059,10,20201005,1
6826,4128113200104210000,디엠씨해링턴플레이스엔에이치에프,65310,9967.65,160857.7,123418.54,188.97,15.26,1521,16,20190711,1
6834,4128510100115040000,위시티일산자이4단지,97819.1,19334.7391,341076.4641,236330.3818,241.599,19.77,1288,13,20100823,1
6835,4128510100114980000,위시티일산자이2단지,142970.9,28186.0198,488098.7509,345300.2408,241.52,19.71,1975,19,20100924,1
6838,4128510100114870000,위시티일산자이1단지,83374.3,15758.3758,276997.403,201733.8764,241.96,18.9,1244,13,20100823,1
6839,4128510100115100000,위시티블루밍3단지,96968.64,16051.28,341425.43,233979.05,241.29,16.55,1435,18,20101029,1
6845,4128510200118410000,일산센트럴아이파크,84971,12191.4882,280966.6859,195010.1585,229.502,14.3478,1802,14,20180529,1
6849,4128510200118000000,하늘마을 주공5단지,63315.3,8444.828,144350.474,126041.003,199.07,13.34,0,14,20070816,1
6850,4128510200116800000,하늘마을,52230,7551.498,114694.619,101472.9,194.28,14.46,1378,13,20071025,1
6860,4128510200117000000,하늘마을,56948.4,7758.151,125136.355,109852.175,192.9,13.62,1000,11,20071113,1
6878,4128510400106570090,,,,,,,,,,,0
6888,4128510400108810000,호수마을,53570,8826.086,121426.509,97984.89,182.91,16.47,1144,19, ,1
6890,4128510500107320000,백마마을,52157.2,7950.287,117532.826,94806.98,181.77,15.23,1116,11, ,1
6895,4128510500107170000,백마마을,67.354,10396.42,143349.04,113678.06,168.777,15.435,1152,18, ,1
6905,4128510600112370000,일산 요진 와이시티,66035.5,25047.59,561961.14,337108.24,510.5,37.93,2404,8,20160620,1
6921,4128510600113430000,흰돌마을,37729,5166.71,53866.83,47039.27,124.68,13.69,1141,12, ,1
6932,4128510700112920000,숲속마을,33901.5,5132.762,75674.541,65018.937,191.79,15.14,1019,9,20071110,1
6934,4128510700112580000,숲속마을,42769.4,5815.253,96779.693,84583.187,197.77,13.6,1034,12,20060706,1
6942,4128510700105320026,,,,,,,,,,,0
6964,4128710100111030000,후곡마을,44098.7,5751.78,84315.25,72531.9,164.48,13.04,836,12, ,1
7034,4128710300116500000,일산에듀포레푸르지오,82772,13020.2125,255465.0365,179475.1804,216.8308,15.7302,1690,17,20181017,1
7043,4128710300116400000,일산 두산위브더제니스,59023.9,38205.22,659965.6082,412532.0979,698.92,64.73,2700,12,20130426,1
7044,4128710300101270000,,,,,,,,,,,0
7058,4128710400126030002,,,,,,,,,,,0
7062,4128710400125700000,킨텍스휴먼빌,68342.2,8361.188,166416.1223,135948.9336,198.92,12.23,1255,15,20030804,1
7082,4128710500105940002,,,,,,,,,,,0
7083,4128710500201420003,,,,,,,,,,,0
7095,4128710600110890000,가좌마을,68009,8900.4102,154910.4,135708.71,199.55,13.09,1178,14,20050726,1
7109,4129010700101010000,과천 푸르지오 써밋,96128.2,18508.3343,312637.0891,182026.3651,189.36,19.25,1571,32,20200331,1
7112,4129010800100100000,과천 위버필드,100626.5,16008.6,348311.44,229165.56,227.74,15.91,2128,24,20210128,1
7113,4129010800100040000,래미안 슈르,176010,27286.524,565666.266,344710.973,195.85,15.5,2899,47,20080812,1
7114,4129010900100930000,과천자이,105501,17398.71,380635.28,233933.16,221.74,16.49,2099,28,20220318,1
7116,4129011000100960000,과천 센트럴파크 푸르지오 써밋,71136.4,11851.57,236456.09,150602.72,211.7,16.66,1317,17,20201221,1
7118,4131010100106310000,갈매6단지,47574,8286.58,134749.1,101592.26,213.55,17.42,1033,11,20180830,1
7119,4131010100105960000,갈매역아이파크,50348,29654.2533,219205.997,154427.8719,306.72,58.9,1196,14,20180427,1
7122,4131010100106510000,갈매스타힐스,50456,8195.1,146431.27,108448.92,214.94,16.24,1018,13,20170807,1
7123,4131010100105690000,엘에이치이스트힐,56198,10554.72,158526.19,118332.64,210.56,18.78,1444,15,20161101,1
7124,4131010100105730000,갈매1단지,39870,6675.22,114510.3,87678.1,219.91,16.74,1546,9,20160701,1
7126,4131010100105900000,한라비발디,55209,10599.96,158511.23,119286.76,216.06,19.2,1075,16,20160504,1
7145,4131010300106630001,인창1단지주공아파트,45797.3,10308.06,177437.51,94857.94,207.13,15.79,2044,26, ,2
7146,4131010300106640001,인창포레리움아파트,46956,7683.75,136170.43,110703.47,235.76,16.36,1229,13, ,1
7147,4131010300106660001,,,,,,,,,,,0
7148,4131010300106680001,인창6단지주공아파트,32089.7,5528.63,84657.14,74128.32,231,17.23,1018,11,19960617,1
7166,4131010400108080000,,,,,,,,,,,0
7207,4136010100107300000,두산 알프하임,155334.8,31083.1061,443448.4199,309355.3856,199.15,20.01,2894,53,20210128,1
7210,4136010100102980006,,,,,,,,,,,0
7215,4136010100106160000,호평마을 중흥에스-클래스,58001,10647.4348,158978.2582,127589.395,219.98,18.36,1054,18,20050217,1
7220,4136010100107240000,호평 파라곤,85483,18253.59,279286.13,186874.35,218.61,21.35,1275,26,20101231,1
7232,4136010200106670000,e편한세상 평내 메트로원,35800.7,8118.2791,137115.5861,97909.1073,273.48377,22.676313,1108,17,20220624,1
7233,4136010200106610000,평내호평역 대명루첸 포레스티움,37101.7,6215.614,129329.2383,85103.8164,229.38,16.75,1008,12,20200603,1
7248,4136010200105620000,평내와이즈힐,46253,6794.221,101539.238,88224.513,190.74,14.69,1058,13, ,1
7264,4136011100108060000,별가람마을1-2단지,30629.2,4924.7,68663.96,52389.48,171.04,16.08,1220,5,20190311,1
7267,4136011100110480000,미리내마을4-2단지,39149,5195.88,72594.75,56449.19,144.19,13.27,1058,8,20161219,1
7269,4136011100108710000,별내 푸르지오,61110.4,11620.7971,169879.417,118831.9155,194.45,19.02,1100,15,20151204,1
7270,4136011100108520000,별내아이파크2차,56536.5,10975.87,162538.86,118578.29,209.74,19.41,1083,10,20150729,1
7290,4136011100110490000,별빛마을3단지,41670.4,7319.92,91397.9,69601.28,167.03,17.57,1144,10,20131023,1
7291,4136011100110370000,미리내마을4-4단지,45694.1,8731.32,109590.69,86434.59,189.16,19.11,1331,11,20140109,1
7298,4136011200160840000,다산역자연앤푸르지오,46275,6876.7505,151432.0394,101775.7372,219.9368,14.8606,1272,8,20240222,1
7303,4136011200161100000,다산지금A5 경기행복주택,62762,9444.1755,167881.177,124673.0723,198.64,15.05,2078,10,20220407,1
7306,4136011200160760000,다산 메트로3단지,30897,5739.655,89211.906,67217.482,217.55,18.58,1257,7,20210831,1
7307,4136011200161630000,다산 푸르지오,61493,9715.3357,187159.0777,129006.3472,209.79,15.8,1614,12,20211027,1
7309,4136011200161070000,다산 센트럴파크,63852,7428.36,157877.06,114727.86,179.68,11.63,2075,7,20210728,1
7313,4136011200162130000,다산신안인스빌퍼스트포레,70066,10166.8338,202185.1325,143266.9238,204.47,14.51,1282,13,20200121,1
7315,4136011200161320000,다산자연앤e편한세상3차,51311,8666.7941,151506.8528,112800.1551,219.84,16.89,1394,12,20190726,1
7318,4136011200162350000,다산 펜테리움 리버테라스Ⅱ,74896.8,11631.6033,198015.5154,145626.3988,194.44,15.53,1304,16,20190612,1
7320,4136011200162340000,다산 한강 반도유보라,70635.3,8565.705,194587.6881,141186.0586,199.88,12.13,1261,13,20190321,1
7322,4136011200160920000,힐스테이트 다산,78444,9600.6445,189001.9188,141147.893,179.93,12.24,1283,14,20181228,1
7325,4136011200161330000,다산 이편한세상자이,78806,11224.72,234395.71,173094.6,219.65,14.24,1685,13,20180627,1
7327,4136011200160140000,다산 반도유보라 메이플타운,59694,8211.737,159452.7189,118781.7017,198.98,13.76,1085,13,20180314,1
7331,4136011200160290000,다산롯데캐슬,59358,9145.88,172070.48,130520.01,219.89,15.41,1186,11,20171222,1
7332,4136011200137200000,힐스테이트 황금산,46525.4,10334.41,175855.42,118035.04,253.7,22.21,1008,20,20170630,1
7336,4136011200106690000,휴먼시아,51808.9,8593.17,102812.33,85202.979,164.46,16.59,1417,17,20080905,1
7338,4136011200140020001,부영그린타운,299975,52197.923,1214012.133,884816.05,294.96,17.4,5877,62, ,1
7340,4136011200140020001,부영그린타운,299975,52197.923,1214012.133,884816.05,294.96,17.4,5877,62, ,1
7341,4136011200140020001,부영그린타운,299975,52197.923,1214012.133,884816.05,294.96,17.4,5877,62, ,1
7342,4136011200140020001,부영그린타운,299975,52197.923,1214012.133,884816.05,294.96,17.4,5877,62, ,1
7350,4136011200144320000,다산 리버펠리체,10338.2,2219.5976,55840.2143,40957.1043,396.17,21.47,382,5,20050601,1
