bnhhSe,cddcCode,cddcNm,changeDate,creatDate,edcSport,edcSportNm,fondDate,fondType,insttCode,insttNm,latitude,lnmadr,longitude,operSttus,rdnmadr,referenceDate,schoolId,schoolNm,schoolSe
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1996-03-01,공립,B554398,한국교육시설안전원,37.62414406,경기도 고양시 덕양구 행신동 1005,126.8312671,운영,경기도 고양시 덕양구 충장로123번길 37,2026-03-20,B000004531,신능초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7681000,경기도파주교육지원청,1914-04-01,공립,B554398,한국교육시설안전원,37.86078522,경기도 파주시 문산읍 문산리 86,126.7831685,운영,경기도 파주시 문산읍 문향로67번길 58,2026-03-20,B000004692,문산초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,2012-03-01,공립,B554398,한국교육시설안전원,37.69575632,경기도 고양시 일산서구 덕이동 1615,126.7548512,운영,경기도 고양시 일산서구 하이파크1로 64,2026-03-20,B000012664,덕이고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7681000,경기도파주교육지원청,1949-09-01,공립,B554398,한국교육시설안전원,37.80192775,경기도 파주시 광탄면 창만리 80-8,126.8760128,운영,경기도 파주시 광탄면 부흥로 257,2026-03-20,B000004698,도마산초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1994-09-01,공립,B554398,한국교육시설안전원,37.6176977,경기도 고양시 덕양구 행신동 696,126.8316582,운영,경기도 고양시 덕양구 무원로 47,2026-03-20,B000004530,무원초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7652000,경기도구리남양주교육지원청,2005-09-01,공립,B554398,한국교육시설안전원,37.64343388,경기도 남양주시 평내동 607,127.2424118,운영,경기도 남양주시 의안로 158,2026-03-20,B000004565,남양주백봉초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7681000,경기도파주교육지원청,1920-05-01,공립,B554398,한국교육시설안전원,37.74502843,경기도 파주시 조리읍 봉일천리 191-6,126.8073348,운영,경기도 파주시 조리읍 통일로 333,2026-03-20,B000004677,봉일천초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7631000,경기도평택교육지원청,1922-05-17,공립,B554398,한국교육시설안전원,36.98964453,경기도 평택시 안중읍 안중리 247-4,126.9260167,운영,경기도 평택시 안중읍 안중로 89,2026-03-20,B000004141,안중초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7711000,경기도포천교육지원청,2003-03-01,공립,B554398,한국교육시설안전원,37.9042268,경기도 포천시 신북면 가채리 819-15,127.2016644,운영,경기도 포천시 신북면 학동로 52,2026-03-20,B000004783,왕방초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7652000,경기도구리남양주교육지원청,1919-04-01,공립,B554398,한국교육시설안전원,37.63587469,경기도 남양주시 금곡동 159-7,127.2119186,운영,경기도 남양주시 금곡로 65-6,2026-03-20,B000004566,남양주금곡초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7711000,경기도포천교육지원청,1930-12-17,공립,B554398,한국교육시설안전원,37.78700214,경기도 포천시 내촌면 내리 316-1,127.229710,운영,경기도 포천시 내촌면 내촌로 88,2026-03-20,B000004770,내촌초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,1919-11-24,공립,B554398,한국교육시설안전원,37.24087205,경기도 수원시 영통구 망포동 371,127.0546251,운영,경기도 수원시 영통구 태장로71번길 30,2026-03-20,B000003688,태장초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,1994-05-01,공립,B554398,한국교육시설안전원,37.25076143,경기도 수원시 권선구 권선동 1199,127.0253992,운영,경기도 수원시 권선구 덕영대로1217번길 36,2026-03-20,B000003654,곡선초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1984-03-01,공립,B554398,한국교육시설안전원,37.66465516,경기도 고양시 덕양구 주교동 527-5,126.8231393,운영,경기도 고양시 덕양구 마상로 1,2026-03-20,B000009599,원당중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7711000,경기도포천교육지원청,1998-10-31,공립,B554398,한국교육시설안전원,37.82576436,경기도 포천시 소흘읍 송우리 728-11,127.1371878,운영,경기도 포천시 소흘읍 솔모루로3번길 52-20,2026-03-20,B000004762,추산초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7711000,경기도포천교육지원청,1970-03-02,공립,B554398,한국교육시설안전원,37.78841208,경기도 포천시 소흘읍 이동교리 645,127.1220876,운영,경기도 포천시 소흘읍 무란1길 25,2026-03-20,B000004766,축석초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1993-03-01,공립,B554398,한국교육시설안전원,37.65279018,경기도 고양시 덕양구 성사동 732,126.8338443,운영,경기도 고양시 덕양구 호국로716번길 13-19,2026-03-20,B000004548,성라초등학교,초등학교
본교,7310000,인천광역시교육청,2025-10-25,2013-11-29,7321000,인천광역시남부교육지원청,1997-03-01,공립,B554398,한국교육시설안전원,37.43549148,인천광역시 미추홀구 문학동 394-4,126.6866821,운영,인천광역시 미추홀구 소성로350번길 29,2026-03-20,B000011427,문학정보고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7751000,경기도용인교육지원청,1983-03-01,공립,B554398,한국교육시설안전원,37.2639581,경기도 용인시 기흥구 상갈동 51-1,127.1072221,운영,경기도 용인시 기흥구 금화로105번길 33,2026-03-20,B000003955,보라초등학교,초등학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7171000,부산광역시서부교육지원청,1942-04-01,공립,B554398,한국교육시설안전원,35.0798243,부산광역시 영도구 동삼동 258,129.0734665,운영,부산광역시 영도구 태종로 610,2026-03-20,B000002456,동삼초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8961000,경상북도봉화교육지원청,1933-09-20,공립,B554398,한국교육시설안전원,36.83037739,경상북도 봉화군 상운면 가곡리 419-3,128.753414,운영,경상북도 봉화군 상운면 예봉로 1231,2026-03-20,B000007400,상운초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1993-03-01,공립,B554398,한국교육시설안전원,37.65577171,경기도 고양시 일산동구 마두동 758,126.783759,운영,경기도 고양시 일산동구 강송로 190,2026-03-20,B000004487,정발초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7569000,경기도안양과천교육지원청,1948-04-01,공립,B554398,한국교육시설안전원,37.4067103,경기도 안양시 동안구 관양동 1407,126.9602277,운영,경기도 안양시 동안구 관평로336번길 23,2026-03-20,B000003867,관양초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7681000,경기도파주교육지원청,2005-12-01,공립,B554398,한국교육시설안전원,37.72519201,경기도 파주시 동패동 1700,126.7217544,운영,경기도 파주시 책향기로 451,2026-03-20,B000004669,석곶초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8061000,충청북도옥천교육지원청,1939-04-15,공립,B554398,한국교육시설안전원,36.33441166,충청북도 옥천군 군북면 증약리 641,127.5234087,운영,충청북도 옥천군 군북면 옥천로 1006-22,2026-03-20,B000005414,증약초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7561000,경기도의정부교육지원청,1999-09-01,공립,B554398,한국교육시설안전원,37.74217783,경기도 의정부시 민락동 692-2,127.0948302,운영,경기도 의정부시 용현로159번길 26,2026-03-20,B000004658,민락초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7681000,경기도파주교육지원청,1949-05-10,공립,B554398,한국교육시설안전원,37.95104368,경기도 파주시 적성면 식현리 54-1,126.8969827,운영,경기도 파주시 적성면 적서초교길 3,2026-03-20,B000004711,적서초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8761000,경상북도포항교육지원청,1983-03-01,사립,B554398,한국교육시설안전원,36.06507791,경상북도 포항시 북구 우현동 441,129.3496382,운영,경상북도 포항시 북구 소티재로151번길 11,2026-03-20,B000013166,포항중앙고등학교,고등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8661000,전라남도무안교육지원청,1930-09-01,공립,B554398,한국교육시설안전원,34.92598508,전라남도 무안군 청계면 상마리 36-1,126.4293014,운영,전라남도 무안군 청계면 영산로 1870,2026-03-20,B000006757,청계초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1995-09-01,공립,B554398,한국교육시설안전원,37.64522938,경기도 고양시 덕양구 화정동 855,126.834916,운영,경기도 고양시 덕양구 화수로 47,2026-03-20,B000009593,화수중학교,중학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7952000,강원특별자치도양구교육지원청,1955-07-05,공립,B554398,한국교육시설안전원,38.10101742,강원특별자치도 양구군 양구읍 상리 183,127.9908281,운영,강원특별자치도 양구군 양구읍 중심로 115,2026-03-20,B000012834,양구고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8761000,경상북도포항교육지원청,1970-03-02,공립,B554398,한국교육시설안전원,36.11580419,경상북도 포항시 북구 흥해읍 매산리 1-6,129.3144392,운영,경상북도 포항시 북구 흥해읍 북송길 53,2026-03-20,B000006946,흥해서부초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8761000,경상북도포항교육지원청,1998-03-01,공립,B554398,한국교육시설안전원,36.10434495,경상북도 포항시 북구 흥해읍 남성리 338,129.3456006,운영,경상북도 포항시 북구 흥해읍 남미질로 26,2026-03-20,B000006943,흥해남산초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7652000,경기도구리남양주교육지원청,2010-03-01,공립,B554398,한국교육시설안전원,37.71584179,경기도 남양주시 진접읍 금곡리 1078,127.1918707,운영,경기도 남양주시 진접읍 해밀예당2로 21,2026-03-20,B000004587,화봉초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8511000,전라남도여수교육지원청,1984-03-01,사립,B554398,한국교육시설안전원,34.7841399,전라남도 여수시 봉계동 37,127.6943999,운영,전라남도 여수시 상암로 7,2026-03-20,B000010450,여도중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9022000,경상남도창원교육지원청,1980-03-01,공립,B554398,한국교육시설안전원,35.23736464,경상남도 창원시 성산구 반림동 7,128.6697187,운영,경상남도 창원시 성산구 반송로 133,2026-03-20,B000007497,반송초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7679000,경기도화성오산교육지원청,1996-03-01,공립,B554398,한국교육시설안전원,37.13914256,경기도 오산시 원동 605,127.0816273,운영,경기도 오산시 동부대로436번길 46,2026-03-20,B000012605,성호고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7611000,경기도안산교육지원청,1967-03-01,공립,B554398,한국교육시설안전원,37.30556825,경기도 안산시 상록구 팔곡일동 253,126.8981471,운영,경기도 안산시 상록구 남산평길 35,2026-03-20,B000011501,경기모바일과학고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7611000,경기도안산교육지원청,1994-03-01,사립,B554398,한국교육시설안전원,37.33634683,경기도 안산시 상록구 부곡동 722,126.8615892,운영,경기도 안산시 상록구 안산공고로 51,2026-03-20,B000011506,안산공업고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7621000,경기도고양교육지원청,1945-10-31,공립,B554398,한국교육시설안전원,37.70737883,경기도 고양시 일산동구 문봉동 203-6,126.8123741,운영,경기도 고양시 일산동구 문봉길 110,2026-03-20,B000004485,성석초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8771000,경상북도경주교육지원청,1951-10-15,사립,B554398,한국교육시설안전원,35.85337311,경상북도 경주시 충효동 717,129.1690639,운영,경상북도 경주시 충현로 98,2026-03-20,B000013182,문화고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,2005-03-01,공립,B554398,한국교육시설안전원,37.24066475,경기도 수원시 영통구 망포동 779,127.0434719,운영,경기도 수원시 영통구 망포로84번길 3,2026-03-20,B000009167,영동중학교(폐교),중학교
